Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,LeSeanMcCoyQ,PHI,RB,2013,5,NYG,20,115,5.8,0,4,3,45,0,0,0,16,16
2,JamaalCharles,KC,RB,2013,5,TEN,20,82,4.1,0,8,6,55,0,0,0,13.7,13.7
3,DeMarcoMurray,DAL,RB,2013,5,DEN,20,98,4.9,0,6,5,33,0,0,0,13.1,13.1
4,MattForteIR,CHI,RB,2013,5,NO,19,89,4.7,0,5,5,37,0,0,0,12.6,12.6
5,ArianFoster,HOU,RB,2013,5,SF,19,75,3.9,0,6,4,33,0,0,0,10.8,10.8
6,DarrenSprolesO,NO,RB,2013,5,CHI,6,22,3.7,0,8,7,85,0,0,0,10.7,10.7
7,RayRice,BAL,RB,2013,5,MIA,21,74,3.5,0,8,7,32,0,0,0,10.6,10.6
8,RashadJennings,OAK,RB,2013,5,LAC,16,56,3.5,0,6,6,49,0,0,0,10.5,10.5
8,BilalPowell,NYJ,RB,2013,5,ATL,18,78,4.3,0,5,3,27,0,0,0,10.5,10.5
10,FrankGore,SF,RB,2013,5,HOU,18,91,5.1,0,2,1,12,0,0,0,10.3,10.3
11,ReggieBush,DET,RB,2013,5,GB,13,59,4.5,0,4,3,41,0,0,0,10,10
12,PierreThomas,NO,RB,2013,5,CHI,12,40,3.3,0,9,9,59,0,0,0,9.9,9.9
12,MarshawnLynchP,SEA,RB,2013,5,IND,20,73,3.6,0,2,2,26,0,0,0,9.9,9.9
14,JacquizzRodgers,ATL,RB,2013,5,NYJ,18,62,3.4,0,5,5,35,0,0,0,9.7,9.7
15,ChrisJohnson,TEN,RB,2013,5,KC,25,86,3.4,0,1,1,5,0,0,0,9.1,9.1
16,DeAngeloWilliams,CAR,RB,2013,5,ARI,15,83,5.5,0,1,1,6,0,0,0,8.9,8.9
17,RyanMathews,LAC,RB,2013,5,OAK,19,67,3.5,0,3,3,20,0,0,0,8.7,8.7
18,CJSpiller,BUF,RB,2013,5,CLE,18,62,3.4,0,4,3,24,0,0,0,8.6,8.6
19,FredJackson,BUF,RB,2013,5,CLE,12,58,4.8,0,4,4,25,0,0,0,8.3,8.3
19,WillisMcGahee,CLE,RB,2013,5,BUF,19,67,3.5,0,2,2,16,0,0,0,8.3,8.3
19,MauriceJones-Drew,JAX,RB,2013,5,LAR,20,71,3.6,0,3,2,12,0,0,0,8.3,8.3
22,BrandonBolden,NE,RB,2013,5,CIN,12,58,4.8,0,3,3,23,0,0,0,8.1,8.1
23,DannyWoodheadIR,LAC,RB,2013,5,OAK,7,29,4.1,0,8,7,51,0,0,0,8,8
24,GiovaniBernardP,CIN,RB,2013,5,NE,9,41,4.6,0,3,3,34,0,0,0,7.5,7.5
25,EddieLacy,GB,RB,2013,5,DET,13,46,3.5,0,1,1,28,0,0,0,7.4,7.4
26,TrentRichardson,IND,RB,2013,5,SEA,17,57,3.4,0,4,3,16,0,0,0,7.3,7.3
27,RashardMendenhall,ARI,RB,2013,5,CAR,16,54,3.4,0,3,3,16,0,0,0,7,7
28,JoiqueBell,DET,RB,2013,5,GB,8,26,3.2,0,5,4,43,0,0,0,6.9,6.9
29,BenTate,HOU,RB,2013,5,SF,10,62,6.2,0,2,2,6,0,0,0,6.8,6.8
30,KnowshonMoreno,DEN,RB,2013,5,DAL,10,48,4.8,0,2,2,16,0,0,0,6.4,6.4
31,DarylRichardson,LAR,RB,2013,5,JAX,10,33,3.3,0,4,4,27,0,0,0,6,6
32,ZacStacy,LAR,RB,2013,5,JAX,14,55,3.9,0,0,0,0,0,0,0,5.5,5.5
32,JasonSnelling,ATL,RB,2013,5,NYJ,5,25,5,0,3,3,30,0,0,0,5.5,5.5
34,AndreEllington,ARI,RB,2013,5,CAR,3,20,6.7,0,5,3,33,0,0,0,5.3,5.3
35,LeGarretteBlount,NE,RB,2013,5,CIN,11,52,4.7,0,0,0,0,0,0,0,5.2,5.2
35,IsaiahPead,LAR,RB,2013,5,JAX,6,29,4.8,0,4,4,23,0,0,0,5.2,5.2
37,LamarMiller,MIA,RB,2013,5,BAL,10,42,4.2,0,1,1,8,0,0,0,5,5
37,DexterMcCluster,KC,RB,2013,5,TEN,0,3,0,0,6,5,47,0,0,0,5,5
37,RonnieHillman,DEN,RB,2013,5,DAL,8,36,4.5,0,1,1,14,0,0,0,5,5
40,MonteeBall,DEN,RB,2013,5,DAL,11,39,3.5,0,1,1,8,0,0,0,4.7,4.7
41,DavidWilson,NYG,RB,2013,5,PHI,10,41,4.1,0,1,1,4,0,0,0,4.5,4.5
42,ChrisOgbonnaya,CLE,RB,2013,5,BUF,3,17,5.7,0,4,4,26,0,0,0,4.3,4.3
42,BryceBrown,PHI,RB,2013,5,NYG,8,27,3.4,0,1,1,16,0,0,0,4.3,4.3
42,DonaldBrown,IND,RB,2013,5,SEA,6,34,5.7,0,1,1,9,0,0,0,4.3,4.3
45,ChrisIvory,NYJ,RB,2013,5,ATL,10,36,3.6,0,0,0,0,0,0,0,3.6,3.6
46,BenJarvusGreen-Ellis,CIN,RB,2013,5,NE,10,35,3.5,0,0,0,0,0,0,0,3.5,3.5
46,JohnathanFranklin,GB,RB,2013,5,DET,4,29,7.2,0,1,1,6,0,0,0,3.5,3.5
46,JeremyStewart,OAK,RB,2013,5,LAC,5,21,4.2,0,2,2,14,0,0,0,3.5,3.5
49,BernardPierce,BAL,RB,2013,5,MIA,9,32,3.6,0,1,1,1,0,0,0,3.3,3.3
50,BobbyRainey,CLE,RB,2013,5,BUF,5,17,3.4,0,2,2,15,0,0,0,3.2,3.2
51,KhiryRobinson,NO,RB,2013,5,CHI,6,30,5,0,0,0,0,0,0,0,3,3
51,RobertTurbinSUS,SEA,RB,2013,5,IND,5,18,3.6,0,1,1,12,0,0,0,3,3
53,MikeGoodson,NYJ,RB,2013,5,ATL,3,19,6.3,0,1,1,10,0,0,0,2.9,2.9
54,DanielThomas,MIA,RB,2013,5,BAL,5,18,3.6,0,1,1,7,0,0,0,2.5,2.5
54,JackieBattle,TEN,FB,2013,5,KC,6,20,3.3,0,1,1,5,0,0,0,2.5,2.5
56,MikeTolbert,CAR,FB,2013,5,ARI,4,13,3.2,0,2,1,4,0,0,0,1.7,1.7
56,KendallHunter,SF,RB,2013,5,HOU,3,16,5.3,0,0,0,1,0,0,0,1.7,1.7
58,MichaelBush,CHI,RB,2013,5,NO,5,16,3.2,0,0,0,0,0,0,0,1.6,1.6
59,BrandonJacobs,NYG,RB,2013,5,PHI,3,11,3.7,0,1,1,3,0,0,0,1.4,1.4
59,KenjonBarner,CAR,RB,2013,5,ARI,6,7,1.2,0,3,2,7,0,1,0,1.4,1.4
61,JosephRandle,DAL,RB,2013,5,DEN,2,5,2.5,0,0,0,2,0,0,0,0.7,0.7
62,MichaelCox,NYG,RB,2013,5,PHI,2,3,1.5,0,0,0,0,0,0,0,0.3,0.3
63,AntoneSmith,ATL,RB,2013,5,NYJ,0,1,0,0,0,0,0,0,0,0,0.1,0.1
64,TashardChoice,BUF,RB,2013,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
64,FrankSummers,BUF,FB,2013,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
64,JedCollins,NO,FB,2013,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0
64,TravarisCadet,NO,RB,2013,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0
64,LeonWashington,NE,RB,2013,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0
64,CedricPeerman,CIN,RB,2013,5,NE,0,0,0,0,0,0,0,0,0,0,0,0
