Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
34,BrycePetty,NYJ,QB,2017,10,TB,0.4,0.7,0,5.8,6,0,0,52.08,0,0.1,0,0,0.2,0.24
35,AJMcCarron,CIN,QB,2017,10,TEN,0.4,0.6,0,5.2,5,0,0,47.92,0,0.1,0,0,0.2,0.22
35,MattMoore,MIA,QB,2017,10,CAR,0.4,0.6,0,5.1,5,0,0,47.92,0,0.2,0,0,0.2,0.22
37,AustinDavisP,SEA,QB,2017,10,ARI,0.4,0.6,0,5.1,5,0,0,47.92,0,0.1,0,0,0.2,0.21
37,BrianHoyer,NE,QB,2017,10,DEN,0.4,0.6,0,5,5,0,0,47.92,0.1,0.1,0,0,0.2,0.21
39,ColtMcCoy,WAS,QB,2017,10,MIN,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
39,MattSchaub,ATL,QB,2017,10,DAL,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
41,BlaineGabbertQ,ARI,QB,2017,10,SEA,0.6,1,100,8.4,8,0,0.1,100,0.1,0.5,0,0,0.2,0.19
42,ChaseDaniel,NO,QB,2017,10,BUF,0.3,0.5,0,4.3,4,0,0,43.75,0.1,0.1,0,0,0.2,0.18
42,KellenClemens,LAC,QB,2017,10,JAX,0.3,0.5,0,4.3,4,0,0,43.75,0,0.1,0,0,0.2,0.18
44,LandryJones,PIT,QB,2017,10,IND,0.3,0.5,0,4.1,4,0,0,43.75,0,0.1,0,0,0.2,0.17
44,TJYates,HOU,QB,2017,10,LAR,0.6,1,100,8.3,8,0,0,100,0.1,0.4,0,0,0.2,0.17
46,MattCassel,TEN,QB,2017,10,CIN,0.2,0.3,0,2.7,0,0,0,0,0.1,0.2,0,0,0.1,0.13
47,CooperRush,DAL,QB,2017,10,ATL,0.2,0.3,0,2.2,0,0,0,0,0,0.3,0,0,0.1,0.12
48,GenoSmith,NYG,QB,2017,10,SF,0.2,0.2,0,2,0,0,0,0,0,0.1,0,0,0.1,0.09
48,DerekAnderson,CAR,QB,2017,10,MIA,0.2,0.2,0,2,0,0,0,0,0.1,0.1,0,0,0.1,0.09
50,ChadHenne,JAX,QB,2017,10,LAC,0.1,0.2,0,1.4,0,0,0,0,0,0.1,0,0,0.1,0.07
51,SeanMannion,LAR,QB,2017,10,HOU,0.1,0.2,0,1.5,0,0,0,0,0,0,0,0,0.1,0.06
52,ScottTolzien,IND,QB,2017,10,PIT,0.1,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0.05
53,NathanPeterman,BUF,QB,2017,10,NO,0.1,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0.03
53,JakeRudock,DET,QB,2017,10,CLE,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
53,RyanGriffin,TB,QB,2017,10,NYJ,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
56,JoeCallahan,GB,QB,2017,10,CHI,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
57,CarsonPalmer,ARI,QB,2017,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,TrevoneBoykin,SEA,QB,2017,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JoeWebb,BUF,QB,2017,10,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,TaysomHill,NO,QB,2017,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,AaronRodgersQ,GB,QB,2017,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,MarkSanchez,CHI,QB,2017,10,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,KevinHogan,CLE,QB,2017,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,AndrewLuckP,IND,QB,2017,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JoshuaDobbs,PIT,QB,2017,10,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,CardaleJones,LAC,QB,2017,10,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JameisWinston,TB,QB,2017,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ChristianHackenberg,NYJ,QB,2017,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BrandonWeeden,TEN,QB,2017,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,AlexTanney,TEN,QB,2017,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JeffDriskel,CIN,QB,2017,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,SamBradfordQ,MIN,QB,2017,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,KyleSloter,MIN,QB,2017,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BrandonAllen,LAR,QB,2017,10,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JoshJohnson,HOU,QB,2017,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,DeshaunWatsonP,HOU,QB,2017,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ZacDysert,DAL,QB,2017,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JameillShowersIR,DAL,QB,2017,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,DavisWebb,NYG,QB,2017,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,PaxtonLynch,DEN,QB,2017,10,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,DavidFales,MIA,QB,2017,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,RyanTannehillP,MIA,QB,2017,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,GarrettGilbert,CAR,QB,2017,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BrandonDoughty,MIA,QB,2017,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
