Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2016,10,SEA,7.86,4.6,62.5,79.1,0.7,0,9.9,15.8,0,0,0,0,0,0,12.1,12.11
2,JordanReed,WAS,TE,2016,10,MIN,9.4,6.4,66.7,68.3,0.7,0,7.6,11.3,0,0,0,0,0.1,0.1,10.8,10.83
3,TravisKelce,KC,TE,2016,10,CAR,7.78,5.6,75,64.5,0.4,0,8,10.7,0,0,0,0,0,0,8.8,8.85
4,GregOlsenO,CAR,TE,2016,10,KC,8.57,4.9,55.6,70.3,0.3,0,7.8,14,0,0,0,0,0,0,8.8,8.83
5,DelanieWalkerIR,TEN,TE,2016,10,GB,6.39,4.7,83.3,60.5,0.4,0,10,12,0.1,0.9,0,0,0,0,8.5,8.54
6,TylerEifert,CIN,TE,2016,10,NYG,5.43,3.8,80,44.2,0.5,0,8.8,11,0,0,0,0,0,0,7.4,7.42
7,ZachMillerIR,CHI,TE,2016,10,TB,7.56,4.7,62.5,49.4,0.4,0,6.1,9.8,0,0,0,0,0,0,7.3,7.34
8,CobyFleener,NO,TE,2016,10,DEN,4.72,3.5,80,42,0.3,0,8.4,10.5,0.1,0,0,0.1,0,0,6.6,6.6
9,JimmyGrahamP,SEA,TE,2016,10,NE,5.43,3.7,80,48.8,0.3,0,9.8,12.2,0,0,0,0,0.1,0.1,6.5,6.48
10,CameronBrate,TB,TE,2016,10,CHI,5.25,3.6,80,38.5,0.4,0,7.6,9.5,0,0,0,0,0,0,6.2,6.25
11,AntonioGates,LAC,TE,2016,10,MIA,5.46,3.5,80,38.7,0.4,0,7.8,9.8,0,0,0,0,0.1,0.1,6.1,6.07
12,JasonWittenIR,DAL,TE,2016,10,PIT,8.05,4.6,62.5,48.4,0.2,0,6,9.6,0,0,0,0,0,0,6,6.04
13,GaryBarnidge,CLE,TE,2016,10,BAL,6.92,4,57.1,47.7,0.2,0,6.9,12,0,0,0,0,0,0,6,5.97
14,LanceKendricks,LAR,TE,2016,10,NYJ,8.4,4.8,62.5,47.1,0.2,0,5.9,9.4,0,0,0,0,0,0,5.9,5.91
15,KyleRudolph,MIN,TE,2016,10,WAS,6.16,3.5,66.7,34.6,0.4,0,5.8,8.8,0,0,0,0,0,0,5.9,5.86
16,CJFiedorowiczIR,HOU,TE,2016,10,JAX,4.29,3.3,75,38.1,0.3,0,9.5,12.7,0,0,0,0,0,0,5.6,5.61
17,ZachErtz,PHI,TE,2016,10,ATL,7.61,4.4,50,49.4,0.1,0,6.1,12.2,0,0,0,0,0,0,5.5,5.54
18,DennisPitta,BAL,TE,2016,10,CLE,7.2,5,71.4,46.9,0.1,0,6.7,9.4,0,0,0,0,0,0,5.3,5.29
19,AustinHooper,ATL,TE,2016,10,PHI,3.3,2.5,66.7,34.1,0.3,0,11.3,17,0,0,0,0,0,0,5.2,5.21
20,MartellusBennett,NE,TE,2016,10,SEA,4.62,2.8,60,32.9,0.3,0,6.6,11,0.1,0,0,0,0,0,5.1,5.09
21,VernonDavis,WAS,TE,2016,10,MIN,5.14,3.1,60,37.6,0.2,0,7.6,12.7,0,0,0,0,0,0,5,4.96
22,VanceMcDonald,SF,TE,2016,10,ARI,3.56,2,50,31.1,0.3,0,7.8,15.5,0,0,0,0,0,0,4.9,4.91
23,JuliusThomas,JAX,TE,2016,10,HOU,3.99,2.7,75,30.2,0.3,0,7.5,10,0,0,0,0,0,0,4.8,4.82
24,JesseJames,PIT,TE,2016,10,DAL,4,2.9,75,23.7,0.3,0,6,8,0,0,0,0,0,0,4.2,4.17
25,WillTyeIR,NYG,TE,2016,10,CIN,5.7,3.3,50,31.5,0.1,0,5.3,10.7,0,0,0,0,0,0,3.8,3.75
26,HunterHenryPUP,LAC,TE,2016,10,MIA,2.62,1.8,66.7,24.5,0.2,0,8,12,0,0,0,0,0,0,3.6,3.65
27,LarryDonnell,NYG,TE,2016,10,CIN,5.02,3.1,60,25.3,0.2,0,5,8.3,0,0,0,0,0.1,0.1,3.5,3.53
28,VirgilGreen,DEN,TE,2016,10,NO,3.84,2.4,50,28.1,0.1,0,7,14,0,0,0,0,0,0,3.4,3.41
29,RichardRodgersIR,GB,TE,2016,10,TEN,3.16,2.4,66.7,21.7,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.37
30,GarrettCelek,SF,TE,2016,10,ARI,2.89,1.7,66.7,20.7,0.1,0,7,10.5,0,0,0,0,0,0,2.7,2.67
31,DionSims,MIA,TE,2016,10,LAC,2.04,1.4,50,16.8,0.1,0,8.5,17,0,0,0,0,0,0,2.3,2.28
32,MarcedesLewis,JAX,TE,2016,10,HOU,2.42,1.4,50,15.9,0.1,0,8,16,0,0,0,0,0,0,2.2,2.19
33,LadariusGreen,PIT,TE,2016,10,DAL,2.1,1.4,50,15.8,0.1,0,8,16,0,0,0,0,0,0,2.2,2.18
34,RyanGriffin,HOU,TE,2016,10,JAX,3.14,2.2,66.7,20.6,0,0,7,10.5,0,0,0,0,0,0,2.1,2.06
35,BrentCelek,PHI,TE,2016,10,ATL,1.53,0.9,50,13.2,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.92
35,DarrenFells,ARI,TE,2016,10,SF,1.64,1.2,50,13.2,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.92
37,DominiqueJones,MIA,TE,2016,10,LAC,1.83,1.2,50,12.5,0.1,0,6,12,0,0,0,0,0,0,1.8,1.85
38,JoshHill,NO,TE,2016,10,DEN,2.02,1.3,50,10.5,0.1,0,5,10,0,0,0,0,0,0,1.6,1.65
39,EdDickson,CAR,TE,2016,10,KC,1.68,1,50,10.2,0.1,0,5,10,0,0,0,0,0,0,1.6,1.62
40,AnthonyFasano,TEN,TE,2016,10,GB,1.55,0.9,50,9,0.1,0,4.5,9,0,0,0,0,0,0,1.5,1.5
41,AustinSeferian-JenkinsP,NYJ,TE,2016,10,LAR,0.96,0.7,100,7.8,0.1,0,8,8,0,0,0,0,0,0,1.4,1.38
