Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,MattForteIR,CHI,RB,2014,7,MIA,18,79,4.4,1,9,6,51,1,0,0,25,25
2,GiovaniBernardP,CIN,RB,2014,7,IND,17,86,5.1,1,5,4,29,1,0,0,23.5,23.5
2,JamaalCharles,KC,RB,2014,7,LAC,17,79,4.6,1,7,5,36,1,0,0,23.5,23.5
4,DeMarcoMurray,DAL,RB,2014,7,NYG,20,106,5.3,1,4,3,27,0,0,0,19.3,19.3
5,ArianFoster,HOU,RB,2014,7,PIT,20,100,5,1,5,4,31,0,0,0,19.1,19.1
6,Le'VeonBellO,PIT,RB,2014,7,HOU,19,89,4.7,0,7,5,35,1,0,0,18.4,18.4
7,AndreEllington,ARI,RB,2014,7,OAK,19,85,4.5,1,5,4,36,0,0,0,18.1,18.1
8,MarshawnLynchP,SEA,RB,2014,7,LAR,21,102,4.9,1,4,3,17,0,0,0,17.9,17.9
9,BrandenOliver,LAC,RB,2014,7,KC,20,87,4.4,1,4,3,19,0,0,0,16.6,16.6
10,LamarMiller,MIA,RB,2014,7,CHI,18,75,4.2,1,4,3,17,0,0,0,15.2,15.2
11,AlfredMorrisQ,WAS,RB,2014,7,TEN,19,84,4.4,1,3,2,7,0,0,0,15.1,15.1
12,JustinForsett,BAL,RB,2014,7,ATL,12,58,4.8,1,4,3,27,0,0,0,14.5,14.5
13,BenTate,CLE,RB,2014,7,JAX,18,79,4.4,1,1,1,4,0,0,0,14.3,14.3
14,EddieLacy,GB,RB,2014,7,CAR,14,64,4.6,1,3,2,8,0,0,0,13.2,13.2
15,FredJackson,BUF,RB,2014,7,MIN,11,47,4.3,1,5,4,24,0,0,0,13.1,13.1
16,ReggieBush,DET,RB,2014,7,NO,9,41,4.6,0,6,4,29,1,0,0,13,13
16,PierreThomas,NO,RB,2014,7,DET,5,23,4.6,0,7,5,47,1,0,0,13,13
16,JoiqueBell,DET,RB,2014,7,NO,16,59,3.7,1,3,2,11,0,0,0,13,13
19,AhmadBradshaw,IND,RB,2014,7,CIN,9,38,4.2,1,4,3,23,0,0,0,12.1,12.1
20,TrentRichardson,IND,RB,2014,7,CIN,14,47,3.4,1,3,2,10,0,0,0,11.7,11.7
21,IsaiahCrowell,CLE,RB,2014,7,JAX,9,40,4.4,1,1,1,4,0,0,0,10.4,10.4
22,RonnieHillman,DEN,RB,2014,7,SF,19,79,4.2,0,4,3,20,0,0,0,9.9,9.9
23,ShaneVereenIR,NE,RB,2014,7,NYJ,12,47,3.9,0,7,5,41,0,0,0,8.8,8.8
24,DarrenMcFadden,OAK,RB,2014,7,ARI,16,64,4,0,4,3,18,0,0,0,8.2,8.2
25,BishopSankey,TEN,RB,2014,7,WAS,17,69,4.1,0,3,2,12,0,0,0,8.1,8.1
26,CJSpiller,BUF,RB,2014,7,MIN,14,65,4.6,0,3,2,14,0,0,0,7.9,7.9
27,JerickMcKinnonIR,MIN,RB,2014,7,BUF,13,54,4.2,0,4,3,24,0,0,0,7.8,7.8
28,JonathanStewartIR,CAR,RB,2014,7,GB,14,61,4.4,0,4,3,16,0,0,0,7.7,7.7
29,FrankGore,SF,RB,2014,7,DEN,15,65,4.3,0,3,2,11,0,0,0,7.6,7.6
30,AndreWilliams,NYG,RB,2014,7,DAL,19,69,3.6,0,1,1,5,0,0,0,7.4,7.4
31,BernardPierce,BAL,RB,2014,7,ATL,13,61,4.7,0,1,1,7,0,0,0,6.8,6.8
32,AntoneSmith,ATL,RB,2014,7,BAL,3,18,6,0,4,3,48,0,0,0,6.6,6.6
33,ChrisIvory,NYJ,RB,2014,7,NE,14,55,3.9,0,3,2,10,0,0,0,6.5,6.5
34,JamesStarks,GB,RB,2014,7,CAR,10,46,4.6,0,3,2,13,0,0,0,5.9,5.9
34,StevenJackson,ATL,RB,2014,7,BAL,11,44,4,0,4,3,15,0,0,0,5.9,5.9
36,BenjaminCunningham,LAR,RB,2014,7,SEA,8,35,4.4,0,4,3,19,0,0,0,5.4,5.4
37,ZacStacy,LAR,RB,2014,7,SEA,11,41,3.7,0,3,2,12,0,0,0,5.3,5.3
38,BrandonBolden,NE,RB,2014,7,NYJ,11,41,3.7,0,3,2,9,0,0,0,5,5
39,RoyHelu,WAS,RB,2014,7,TEN,4,16,4,0,6,4,30,0,0,0,4.6,4.6
39,StormJohnson,JAX,RB,2014,7,CLE,12,45,3.8,0,0,0,1,0,0,0,4.6,4.6
41,MarkIngramSUS,NO,RB,2014,7,DET,11,43,3.9,0,0,0,1,0,0,0,4.4,4.4
42,DexterMcCluster,TEN,RB,2014,7,WAS,4,15,3.8,0,4,3,28,0,0,0,4.3,4.3
43,JeremyHillIR,CIN,RB,2014,7,IND,7,30,4.3,0,3,2,12,0,0,0,4.2,4.2
44,KnileDavis,KC,RB,2014,7,LAC,6,28,4.7,0,3,2,13,0,0,0,4.1,4.1
45,MattAsiata,MIN,RB,2014,7,BUF,6,25,4.2,0,4,3,14,0,0,0,3.9,3.9
46,KhiryRobinson,NO,RB,2014,7,DET,7,31,4.4,0,1,1,7,0,0,0,3.8,3.8
46,JosephRandle,DAL,RB,2014,7,NYG,8,38,4.8,0,0,0,0,0,0,0,3.8,3.8
46,CarlosHyde,SF,RB,2014,7,DEN,10,33,3.3,0,1,1,5,0,0,0,3.8,3.8
49,ChrisJohnson,NYJ,RB,2014,7,NE,6,27,4.5,0,3,2,10,0,0,0,3.7,3.7
49,TreMason,LAR,RB,2014,7,SEA,5,27,5.4,0,1,1,10,0,0,0,3.7,3.7
51,JonasGray,NE,RB,2014,7,NYJ,7,35,5,0,0,0,0,0,0,0,3.5,3.5
52,DenardRobinson,JAX,RB,2014,7,CLE,5,21,4.2,0,3,2,13,0,0,0,3.4,3.4
53,LorenzoTaliaferro,BAL,RB,2014,7,ATL,5,28,5.6,0,1,1,5,0,0,0,3.3,3.3
54,PeytonHillis,NYG,RB,2014,7,DAL,4,14,3.5,0,4,3,17,0,0,0,3.1,3.1
55,Ka'DeemCareyIR,CHI,RB,2014,7,MIA,7,29,4.1,0,0,0,1,0,0,0,3,3
55,DevontaFreemanO,ATL,RB,2014,7,BAL,2,9,4.5,0,4,3,21,0,0,0,3,3
55,LanceDunbar,DAL,RB,2014,7,NYG,1,4,4,0,6,4,26,0,0,0,3,3
55,LeGarretteBlount,PIT,RB,2014,7,HOU,7,27,3.9,0,1,1,3,0,0,0,3,3
59,TravarisCadet,NO,RB,2014,7,DET,0,0,0,0,4,3,28,0,0,0,2.8,2.8
60,AlfredBlue,HOU,RB,2014,7,PIT,6,24,4,0,1,1,3,0,0,0,2.7,2.7
61,RobertTurbinSUS,SEA,RB,2014,7,LAR,3,15,5,0,1,1,10,0,0,0,2.5,2.5
61,JacquizzRodgers,ATL,RB,2014,7,BAL,1,6,6,0,4,3,19,0,0,0,2.5,2.5
61,JuwanThompson,DEN,RB,2014,7,SF,6,25,4.2,0,0,0,0,0,0,0,2.5,2.5
64,MauriceJones-Drew,OAK,RB,2014,7,ARI,6,21,3.5,0,1,1,3,0,0,0,2.4,2.4
65,DarrinReaves,CAR,RB,2014,7,GB,4,13,3.2,0,3,2,6,0,0,0,1.9,1.9
66,JordanTodman,JAX,RB,2014,7,CLE,2,8,4,0,3,2,10,0,0,0,1.8,1.8
67,StepfanTaylor,ARI,RB,2014,7,OAK,3,12,4,0,1,1,3,0,0,0,1.5,1.5
67,DriArcher,PIT,RB,2014,7,HOU,2,10,5,0,1,1,5,0,0,0,1.5,1.5
69,ChrisOgbonnaya,CAR,RB,2014,7,GB,3,9,3,0,1,1,2,0,0,0,1.1,1.1
70,MarcelReece,OAK,FB,2014,7,ARI,1,1,1,0,3,2,9,0,0,0,1,1
