Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JulioJonesP,ATL,WR,2016,7,LAC,8.78,6.1,66.7,90.3,0.8,0,10,15,0,0,0,0,0.1,0.1,13.6,13.63
2,AJGreenP,CIN,WR,2016,7,CLE,9.72,6.8,70,94.3,0.7,0,9.4,13.4,0,0.1,0,0,0.1,0.1,13.4,13.44
3,T.Y.Hilton,IND,WR,2016,7,TEN,8.78,6.1,66.7,82.6,0.6,0,9.2,13.8,0,0.1,0,0,0,0,11.9,11.87
4,OdellBeckhamJr,NYG,WR,2016,7,LAR,11.35,6.8,63.6,87.8,0.5,0,8,12.6,0,0.2,0,0,0.1,0.1,11.6,11.6
4,AllenRobinson,JAX,WR,2016,7,OAK,8.8,5,55.6,80,0.6,0,8.9,16,0,0,0,0,0,0,11.6,11.6
6,AmariCooper,OAK,WR,2016,7,JAX,7.22,5.2,71.4,78.6,0.6,0,11.3,15.8,0.1,0.5,0,0,0,0,11.5,11.51
6,MikeEvans,TB,WR,2016,7,SF,8.85,5.9,66.7,91.1,0.4,0,10.1,15.2,0,0,0,0,0,0,11.5,11.51
8,MarvinJones,DET,WR,2016,7,WAS,8.4,5,62.5,71.3,0.7,0,8.9,14.2,0.1,0.7,0,0,0,0,11.4,11.4
9,AntonioBrown,PIT,WR,2016,7,NE,11.41,7,63.6,89.6,0.4,0,8.2,12.9,0.1,0.9,0,0,0.1,0.1,11.2,11.25
10,BrandinCooks,NO,WR,2016,7,KC,8.15,5.7,75,73,0.6,0,9.1,12.2,0.1,1.1,0,0,0,0,11,11.01
11,JordyNelson,GB,WR,2016,7,CHI,10.44,6,60,77.9,0.5,0,7.8,13,0,0,0,0,0.1,0.1,10.6,10.59
12,EmmanuelSanders,DEN,WR,2016,7,HOU,7.39,5.1,71.4,73,0.5,0,10.4,14.6,0,0.2,0,0,0,0,10.3,10.32
13,BrandonMarshall,NYJ,WR,2016,7,BAL,8.82,5.1,55.6,79.9,0.4,0,8.9,16,0,0,0,0,0.1,0.1,10.2,10.19
14,LarryFitzgeraldQ,ARI,WR,2016,7,SEA,8.08,5.9,75,75.5,0.4,0,9.5,12.7,0,-0.1,0,0,0.1,0.1,9.7,9.74
15,AlshonJefferyQ,CHI,WR,2016,7,GB,7.4,5,71.4,72.6,0.4,0,10.4,14.6,0,0,0,0,0,0,9.7,9.66
16,DeAndreHopkinsQ,HOU,WR,2016,7,DEN,8.45,5,62.5,74.7,0.3,0,9.4,15,0,0,0,0,0,0,9.3,9.27
17,JeremyMaclin,KC,WR,2016,7,NO,8.05,5,62.5,67.6,0.4,0,8.5,13.6,0.1,0.9,0,0,0,0,9.2,9.25
18,TravisBenjaminQ,LAC,WR,2016,7,ATL,7.93,4.9,62.5,62.8,0.5,0,7.9,12.6,0.1,0.3,0,0,0.1,0.1,9.1,9.11
19,DougBaldwinQ,SEA,WR,2016,7,ARI,7.9,5,62.5,65.3,0.4,0,8.1,13,0.1,0.4,0,0,0,0,9,8.97
20,RandallCobbQ,GB,WR,2016,7,CHI,8.94,5.2,55.6,62,0.4,0,6.9,12.4,0.6,3.3,3,0,0,0,8.9,8.93
21,JulianEdelmanSUS,NE,WR,2016,7,PIT,8.26,5.2,62.5,62.9,0.4,0,7.9,12.6,0.2,1.2,0,0,0,0,8.8,8.81
22,DeSeanJackson,WAS,WR,2016,7,DET,6.48,4,66.7,57.8,0.5,0,9.7,14.5,0,-0.1,0,0,0,0,8.8,8.77
23,MichaelCrabtree,OAK,WR,2016,7,JAX,7.65,5,62.5,60.4,0.4,0,7.5,12,0,0,0,0,0,0,8.4,8.44
24,JarvisLandry,MIA,WR,2016,7,BUF,10.85,6.1,54.5,65.2,0.3,0,5.9,10.8,0.3,1.4,0,0,0.1,0.1,8.3,8.26
25,CameronMeredithP,CHI,WR,2016,7,GB,10.5,7.5,80,72,0.2,0,7.2,9,0.1,0.3,0,0,0.1,0.1,8.2,8.23
26,WillieSnead,NO,WR,2016,7,KC,5.69,4.1,66.7,53.5,0.5,0,9,13.5,0,0.5,0,0,0.1,0.1,8.2,8.2
27,TyrellWilliams,LAC,WR,2016,7,ATL,4.32,3.3,75,51.1,0.5,0,12.8,17,0,0,0,0,0,0,8.1,8.11
28,MikeWallaceIR,BAL,WR,2016,7,NYJ,6.31,4.1,66.7,56.1,0.4,0,9.3,14,0.1,0.2,0,0,0,0,8,8.03
29,DemaryiusThomas,DEN,WR,2016,7,HOU,7.44,5.1,71.4,63.4,0.3,0,9,12.6,0,0,0,0,0.1,0.1,7.9,7.94
30,TerrellePryorP,CLE,WR,2016,7,CIN,5.9,4.1,66.7,59.5,0.3,0,10,15,0.4,1.7,0,0,0,0,7.9,7.92
31,GoldenTateQ,DET,WR,2016,7,WAS,6.88,4.3,57.1,57.8,0.3,0,8.3,14.5,0.4,1.9,0,0,0,0,7.8,7.77
