Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,SeattleSeahawks,SEA,DST,2014,9,OAK,0,3,0,1,0,0,0,0,9,0,0
1,SanFrancisco49ers,SF,DST,2014,9,LAR,0,5,0,2,0,0,0,0,8,0,0
1,CincinnatiBengals,CIN,DST,2014,9,JAX,0,3,0,1,0,0,0,0,12,0,0
1,ClevelandBrowns,CLE,DST,2014,9,TB,0,3,0,1,0,0,0,0,12,0,0
1,MinnesotaVikings,MIN,DST,2014,9,WAS,0,4,0,0,0,0,0,0,19,0,0
1,NewOrleansSaints,NO,DST,2014,9,CAR,0,3,0,1,0,0,0,0,17,0,0
1,KansasCityChiefs,KC,DST,2014,9,NYJ,0,4,0,1,1,0,0,0,18,0,0
1,WashingtonRedskins,WAS,DST,2014,9,MIN,0,3,0,1,0,0,0,0,19,0,0
1,PhiladelphiaEagles,PHI,DST,2014,9,HOU,0,2,0,1,1,0,0,0,21,0,0
1,IndianapolisColts,IND,DST,2014,9,NYG,0,2,0,0,0,0,0,0,20,0,0
1,TampaBayBuccaneers,TB,DST,2014,9,CLE,0,2,0,0,0,0,0,0,21,0,0
1,LosAngelesChargers,LAC,DST,2014,9,MIA,0,2,0,1,0,0,0,0,23,0,0
1,PittsburghSteelers,PIT,DST,2014,9,BAL,0,3,0,1,1,0,0,0,23,0,0
1,BaltimoreRavens,BAL,DST,2014,9,PIT,0,3,0,1,0,0,0,0,24,0,0
1,DallasCowboys,DAL,DST,2014,9,ARI,0,2,0,0,0,0,0,0,28,0,0
1,NewYorkJets,NYJ,DST,2014,9,KC,0,3,0,0,0,0,0,0,26,0,0
1,MiamiDolphins,MIA,DST,2014,9,LAC,0,4,0,1,0,0,0,0,23,0,0
1,HoustonTexans,HOU,DST,2014,9,PHI,0,4,0,1,0,0,0,0,26,0,0
1,CarolinaPanthers,CAR,DST,2014,9,NO,0,3,0,0,0,0,0,0,27,0,0
1,ArizonaCardinals,ARI,DST,2014,9,DAL,0,3,0,1,0,0,0,0,28,0,0
1,JacksonvilleJaguars,JAX,DST,2014,9,CIN,0,2,0,0,0,0,0,0,25,0,0
1,NewYorkGiants,NYG,DST,2014,9,IND,0,2,0,1,0,0,0,0,35,0,0
1,DenverBroncos,DEN,DST,2014,9,NE,0,2,0,1,0,0,0,0,34,0,0
1,NewEnglandPatriots,NE,DST,2014,9,DEN,0,2,0,1,0,0,0,0,33,0,0
1,OaklandRaiders,OAK,DST,2014,9,SEA,0,2,0,0,0,0,0,0,35,0,0
1,LosAngelesRams,LAR,DST,2014,9,SF,0,2,0,0,0,0,0,0,39,0,0
