Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
50,JacquizzRodgers,ATL,RB,2014,5,NYG,3,14,4.7,0,4,3,23,0,0,0,3.7,3.7
50,AntoneSmith,ATL,RB,2014,5,NYG,3,32,10.7,0,1,1,5,0,0,0,3.7,3.7
50,BobbyRainey,TB,RB,2014,5,NO,4,20,5,0,3,2,17,0,0,0,3.7,3.7
53,JamesStarks,GB,RB,2014,5,MIN,6,27,4.5,0,1,1,9,0,0,0,3.6,3.6
53,BrandenOliver,LAC,RB,2014,5,NYJ,5,20,4,0,3,2,16,0,0,0,3.6,3.6
55,ShonnGreene,TEN,RB,2014,5,CLE,8,35,4.4,0,0,0,0,0,0,0,3.5,3.5
56,CarlosHyde,SF,RB,2014,5,KC,8,30,3.8,0,1,1,4,0,0,0,3.4,3.4
57,LanceDunbar,DAL,RB,2014,5,HOU,3,12,4,0,3,2,16,0,0,0,2.8,2.8
57,DexterMcCluster,TEN,RB,2014,5,CLE,2,7,3.5,0,3,2,21,0,0,0,2.8,2.8
57,Ka'DeemCareyIR,CHI,RB,2014,5,CAR,6,26,4.3,0,1,1,2,0,0,0,2.8,2.8
57,StepfanTaylor,ARI,RB,2014,5,DEN,3,13,4.3,0,3,2,15,0,0,0,2.8,2.8
61,DevontaFreemanO,ATL,RB,2014,5,NYG,2,11,5.5,0,3,2,15,0,0,0,2.6,2.6
61,GeorgeWinn,DET,RB,2014,5,BUF,5,21,4.2,0,1,1,5,0,0,0,2.6,2.6
63,CJAnderson,DEN,RB,2014,5,ARI,2,9,4.5,0,1,1,8,0,0,0,1.7,1.7
64,FozzyWhittakerIR,CAR,RB,2014,5,CHI,2,10,5,0,1,1,5,0,0,0,1.5,1.5
64,JordanTodman,JAX,RB,2014,5,PIT,1,5,5,0,3,2,10,0,0,0,1.5,1.5
66,KyleJuszczyk,BAL,FB,2014,5,IND,0,0,0,0,1,1,12,0,0,0,1.2,1.2
66,DriArcher,PIT,RB,2014,5,JAX,1,2,2,0,1,1,10,0,0,0,1.2,1.2
68,BilalPowell,NYJ,RB,2014,5,LAC,1,5,5,0,1,1,6,0,0,0,1.1,1.1
69,JosephRandle,DAL,RB,2014,5,HOU,2,10,5,0,0,0,0,0,0,0,1,1
70,RonnieHillman,DEN,RB,2014,5,ARI,1,4,4,0,1,1,5,0,0,0,0.9,0.9
71,DarrelYoung,WAS,FB,2014,5,SEA,0,1,0,0,1,1,7,0,0,0,0.8,0.8
72,WillTa'ufo'ou,JAX,FB,2014,5,PIT,0,0,0,0,1,1,7,0,0,0,0.7,0.7
73,PatrickDiMarco,ATL,FB,2014,5,NYG,0,0,0,0,1,1,6,0,0,0,0.6,0.6
74,DuJuanHarris,GB,RB,2014,5,MIN,1,4,4,0,0,0,1,0,0,0,0.5,0.5
74,BernardPierce,BAL,RB,2014,5,IND,5,4,0.8,0,0,0,1,0,0,0,0.5,0.5
76,TreyWatts,LAR,RB,2014,5,PHI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
76,DerrickColeman,SEA,FB,2014,5,WAS,0,0,0,0,0,0,4,0,0,0,0.4,0.4
78,JonathanGrimes,HOU,RB,2014,5,DAL,1,3,3,0,0,0,0,0,0,0,0.3,0.3
78,AnthonyDixon,BUF,RB,2014,5,DET,1,3,3,0,0,0,0,0,0,0,0.3,0.3
78,ChrisOgbonnaya,CAR,RB,2014,5,CHI,3,2,0.7,0,0,0,1,0,0,0,0.3,0.3
78,JamesDevelin,NE,RB,2014,5,CIN,0,0,0,0,1,1,3,0,0,0,0.3,0.3
82,DanHerron,IND,RB,2014,5,BAL,4,2,0.5,0,0,0,0,0,0,0,0.2,0.2
82,FrankSummers,BUF,FB,2014,5,DET,0,2,0,0,0,0,0,0,0,0,0.2,0.2
82,JedCollins,DET,FB,2014,5,BUF,0,0,0,0,1,1,2,0,0,0,0.2,0.2
82,BrandonBolden,NE,RB,2014,5,CIN,1,1,1,0,0,0,1,0,0,0,0.2,0.2
86,JohnKuhn,GB,FB,2014,5,MIN,0,0,0,0,1,1,1,0,0,0,0.1,0.1
86,PeytonHillis,NYG,RB,2014,5,ATL,0,1,0,0,0,0,0,0,0,0,0.1,0.1
86,MikeJames,TB,RB,2014,5,NO,1,1,1,0,0,0,0,0,0,0,0.1,0.1
86,BryceBrown,BUF,RB,2014,5,DET,0,1,0,0,0,0,0,0,0,0,0.1,0.1
86,RobertHughes,ARI,FB,2014,5,DEN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
86,JamesWhite,NE,RB,2014,5,CIN,4,1,0.2,0,0,0,0,0,0,0,0.1,0.1
86,ChristineMichael,SEA,RB,2014,5,WAS,1,1,1,0,0,0,0,0,0,0,0.1,0.1
93,JeromeFelton,MIN,FB,2014,5,GB,0,0,0,0,0,0,0,0,0,0,0,0
93,JoeBanyard,MIN,RB,2014,5,GB,0,0,0,0,0,0,0,0,0,0,0,0
93,HenryHynoski,NYG,FB,2014,5,ATL,0,0,0,0,0,0,0,0,0,0,0,0
93,VickBallard,IND,RB,2014,5,BAL,0,0,0,0,0,0,0,0,0,0,0,0
93,TylerClutts,DAL,FB,2014,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0
93,TreMason,LAR,RB,2014,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0
93,ChrisPolk,PHI,RB,2014,5,LAR,1,0,0,0,0,0,0,0,0,0,0,0
93,LeonWashington,TEN,RB,2014,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
93,JackieBattle,TEN,FB,2014,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0
93,RayAgnew,CLE,FB,2014,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0
93,JorvorskieLane,TB,FB,2014,5,NO,0,0,0,0,0,0,0,0,0,0,0,0
93,MontellOwens,DET,FB,2014,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0
93,SenorisePerry,CHI,RB,2014,5,CAR,0,0,0,0,0,0,0,0,0,0,0,0
93,WillJohnson,PIT,FB,2014,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0
93,StormJohnson,JAX,RB,2014,5,PIT,0,0,0,0,0,0,0,0,0,0,0,0
93,JuwanThompson,DEN,RB,2014,5,ARI,0,0,0,0,0,0,0,0,0,0,0,0
93,AnthonySherman,KC,FB,2014,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
93,BruceMiller,SF,FB,2014,5,KC,0,0,0,0,0,0,0,0,0,0,0,0
93,CyrusGray,KC,RB,2014,5,SF,0,0,0,0,0,0,0,0,0,0,0,0
93,RexBurkheadIR,CIN,RB,2014,5,NE,0,0,0,0,0,0,0,0,0,0,0,0
93,CedricPeerman,CIN,RB,2014,5,NE,0,0,0,0,0,0,0,0,0,0,0,0
93,SilasRedd,WAS,RB,2014,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0
