Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,BrandonMcManus,DEN,K,2014,10,OAK,2,2,100,0,4,4,10,10
2,MikeNugentIR,CIN,K,2014,10,CLE,2,2,100,0,3,3,9,9
2,DanBailey,DAL,K,2014,10,JAX,2,2,100,0,3,3,9,9
2,ShaunSuisham,PIT,K,2014,10,NYJ,2,2,100,0,3,3,9,9
2,JustinTucker,BAL,K,2014,10,TEN,2,2,100,0,3,3,9,9
2,ShayneGraham,NO,K,2014,10,SF,2,2,100,0,3,3,9,9
2,MattBryant,ATL,K,2014,10,TB,2,2,100,0,3,3,9,9
2,ChandlerCatanzaro,ARI,K,2014,10,LAR,2,2,100,0,3,3,9,9
2,StevenHauschka,SEA,K,2014,10,NYG,2,2,100,0,3,3,9,9
2,MasonCrosby,GB,K,2014,10,CHI,2,2,100,0,3,3,9,9
2,RobbieGould,CHI,K,2014,10,GB,2,2,100,0,3,3,9,9
2,CodyParkey,PHI,K,2014,10,CAR,2,2,100,0,3,3,9,9
13,BillyCundiff,CLE,K,2014,10,CIN,2,2,100,0,2,2,8,8
13,DanCarpenter,BUF,K,2014,10,KC,2,2,100,0,2,2,8,8
13,CairoSantos,KC,K,2014,10,BUF,2,2,100,0,2,2,8,8
13,NickFolk,NYJ,K,2014,10,PIT,2,2,100,0,2,2,8,8
13,PhilDawson,SF,K,2014,10,NO,2,2,100,0,2,2,8,8
13,CalebSturgis,MIA,K,2014,10,DET,2,2,100,0,2,2,8,8
13,PatrickMurray,TB,K,2014,10,ATL,2,2,100,0,2,2,8,8
13,JoshBrown,NYG,K,2014,10,SEA,2,2,100,0,2,2,8,8
13,GrahamGano,CAR,K,2014,10,PHI,2,2,100,0,2,2,8,8
22,RyanSuccopP,TEN,K,2014,10,BAL,2,2,100,0,1,1,7,7
22,GregZuerlein,LAR,K,2014,10,ARI,2,2,100,0,1,1,7,7
24,MattPrater,DET,K,2014,10,MIA,1,2,50,0,3,3,6,6
25,JoshScobee,JAX,K,2014,10,DAL,1,1,100,0,2,2,5,5
25,SebastianJanikowski,OAK,K,2014,10,DEN,1,1,100,0,2,2,5,5
