Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,OdellBeckhamJr,NYG,WR,2014,17,PHI,13,8,61.5,108,1,0,8.3,13.5,1,2,2,0,0,0,17,17
2,AntonioBrown,PIT,WR,2014,17,CIN,13,8,61.5,102,1,0,7.8,12.8,1,3,3,0,0,0,16.5,16.5
3,JulioJonesP,ATL,WR,2014,17,CAR,10,7,70,102,1,0,10.2,14.6,0,0,0,0,0,0,16.2,16.2
3,DemaryiusThomas,DEN,WR,2014,17,OAK,10,7,70,102,1,0,10.2,14.6,0,0,0,0,0,0,16.2,16.2
5,JordyNelson,GB,WR,2014,17,DET,12,7,58.3,99,1,0,8.2,14.1,0,0,0,0,0,0,15.9,15.9
6,DezBryant,DAL,WR,2014,17,WAS,9,6,66.7,96,1,0,10.7,16,0,0,0,0,0,0,15.6,15.6
7,CalvinJohnson,DET,WR,2014,17,GB,9,6,66.7,95,1,0,10.6,15.8,0,0,0,0,0,0,15.5,15.5
8,DeSeanJackson,WAS,WR,2014,17,DAL,10,6,60,93,1,0,9.3,15.5,0,0,0,0,0,0,15.3,15.3
9,AJGreenP,CIN,WR,2014,17,PIT,9,6,66.7,91,1,0,10.1,15.2,0,0,0,0,0,0,15.1,15.1
10,AlshonJefferyQ,CHI,WR,2014,17,MIN,10,7,70,85,1,0,8.5,12.1,1,3,3,0,0,0,14.8,14.8
11,MikeEvans,TB,WR,2014,17,NO,9,6,66.7,87,1,0,9.7,14.5,0,0,0,0,0,0,14.7,14.7
12,EmmanuelSanders,DEN,WR,2014,17,OAK,9,6,66.7,82,1,0,9.1,13.7,1,2,2,0,0,0,14.4,14.4
13,T.Y.Hilton,IND,WR,2014,17,TEN,7,5,71.4,82,1,0,11.7,16.4,0,0,0,0,0,0,14.2,14.2
14,KelvinBenjamin,CAR,WR,2014,17,ATL,10,6,60,81,1,0,8.1,13.5,0,0,0,0,0,0,14.1,14.1
15,RandallCobbQ,GB,WR,2014,17,DET,12,7,58.3,78,1,0,6.5,11.1,1,2,2,0,0,0,14,14
16,DeAndreHopkinsQ,HOU,WR,2014,17,JAX,8,5,62.5,77,1,0,9.6,15.4,0,0,0,0,0,0,13.7,13.7
