Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2014,15,ATL,23,117,5.1,1,7,5,45,0,0,0,22.2,22.2
2,JamaalCharles,KC,RB,2014,15,OAK,21,108,5.1,1,6,4,30,0,0,0,19.8,19.8
3,DeMarcoMurray,DAL,RB,2014,15,PHI,21,103,4.9,1,6,5,30,0,0,0,19.3,19.3
4,MattForteIR,CHI,RB,2014,15,NO,20,85,4.2,1,9,6,46,0,0,0,19.1,19.1
5,ArianFoster,HOU,RB,2014,15,IND,21,101,4.8,1,4,3,20,0,0,0,18.1,18.1
6,MarshawnLynchP,SEA,RB,2014,15,SF,21,94,4.5,1,4,3,22,0,0,0,17.6,17.6
7,CJAnderson,DEN,RB,2014,15,LAC,18,87,4.8,1,4,3,24,0,0,0,17.1,17.1
8,LeSeanMcCoyQ,PHI,RB,2014,15,DAL,21,102,4.9,1,0,0,2,0,0,0,16.4,16.4
9,JustinForsett,BAL,RB,2014,15,JAX,18,86,4.8,1,3,2,15,0,0,0,16.1,16.1
10,JoiqueBell,DET,RB,2014,15,MIN,19,76,4,1,4,3,22,0,0,0,15.8,15.8
11,EddieLacy,GB,RB,2014,15,BUF,17,72,4.2,1,4,3,20,0,0,0,15.2,15.2
12,JonathanStewartIR,CAR,RB,2014,15,TB,20,82,4.1,1,3,2,9,0,0,0,15.1,15.1
13,AlfredMorrisQ,WAS,RB,2014,15,NYG,18,76,4.2,1,4,3,14,0,0,0,15,15
14,JeremyHillIR,CIN,RB,2014,15,CLE,17,77,4.5,1,3,2,11,0,0,0,14.8,14.8
15,MarkIngramSUS,NO,RB,2014,15,CHI,18,71,3.9,1,1,1,7,0,0,0,13.8,13.8
16,StevenJackson,ATL,RB,2014,15,PIT,16,61,3.8,1,4,3,16,0,0,0,13.7,13.7
17,IsaiahCrowell,CLE,RB,2014,15,CIN,16,64,4,1,3,2,8,0,0,0,13.2,13.2
17,ChrisJohnson,NYJ,RB,2014,15,TEN,13,58,4.5,1,4,3,14,0,0,0,13.2,13.2
19,LeGarretteBlount,NE,RB,2014,15,MIA,16,69,4.3,1,1,1,2,0,0,0,13.1,13.1
20,AndreWilliams,NYG,RB,2014,15,WAS,13,40,3.1,1,1,1,6,0,0,0,10.6,10.6
21,DanHerron,IND,RB,2014,15,HOU,13,67,5.2,0,5,4,30,0,0,0,9.7,9.7
22,TreMason,LAR,RB,2014,15,ARI,20,82,4.1,0,3,2,11,0,0,0,9.3,9.3
23,FredJackson,BUF,RB,2014,15,GB,14,52,3.7,0,8,6,40,0,0,0,9.2,9.2
24,LamarMiller,MIA,RB,2014,15,NE,16,69,4.3,0,3,2,14,0,0,0,8.3,8.3
25,LataviusMurray,OAK,RB,2014,15,KC,16,74,4.6,0,3,2,6,0,0,0,8,8
26,RashadJennings,NYG,RB,2014,15,WAS,12,48,4,0,5,4,29,0,0,0,7.7,7.7
27,ChrisIvory,NYJ,RB,2014,15,TEN,15,70,4.7,0,1,1,4,0,0,0,7.4,7.4
28,DougMartin,TB,RB,2014,15,CAR,15,59,3.9,0,3,2,9,0,0,0,6.8,6.8
29,KerwynnWilliams,ARI,RB,2014,15,LAR,14,57,4.1,0,3,2,9,0,0,0,6.6,6.6
30,TerranceWest,CLE,RB,2014,15,CIN,14,54,3.9,0,3,2,11,0,0,0,6.5,6.5
30,PierreThomas,NO,RB,2014,15,CHI,7,34,4.9,0,6,4,31,0,0,0,6.5,6.5
32,GiovaniBernardP,CIN,RB,2014,15,CLE,8,34,4.2,0,5,4,28,0,0,0,6.2,6.2
33,JamesStarks,GB,RB,2014,15,BUF,9,41,4.6,0,3,2,18,0,0,0,5.9,5.9
34,MattAsiata,MIN,RB,2014,15,DET,11,35,3.2,0,4,3,17,0,0,0,5.2,5.2
34,ReggieBush,DET,RB,2014,15,MIN,8,33,4.1,0,4,3,19,0,0,0,5.2,5.2
36,TobyGerhart,JAX,RB,2014,15,BAL,10,35,3.5,0,3,2,15,0,0,0,5,5
37,MarcelReece,OAK,FB,2014,15,KC,3,10,3.3,0,7,5,38,0,0,0,4.8,4.8
38,DonaldBrown,LAC,RB,2014,15,DEN,8,27,3.4,0,3,2,16,0,0,0,4.3,4.3
39,FrankGore,SF,RB,2014,15,SEA,13,38,2.9,0,1,1,3,0,0,0,4.1,4.1
40,BishopSankey,TEN,RB,2014,15,NYJ,11,36,3.3,0,1,1,4,0,0,0,4,4
41,BernardPierce,BAL,RB,2014,15,JAX,7,31,4.4,0,3,2,8,0,0,0,3.9,3.9
41,BrandenOliver,LAC,RB,2014,15,DEN,6,23,3.8,0,4,3,16,0,0,0,3.9,3.9
43,DarrenSprolesO,PHI,RB,2014,15,DAL,4,21,5.2,0,3,2,15,0,0,0,3.6,3.6
44,BenjaminCunningham,LAR,RB,2014,15,ARI,3,14,4.7,0,3,2,21,0,0,0,3.5,3.5
44,DevontaFreemanO,ATL,RB,2014,15,PIT,5,24,4.8,0,3,2,11,0,0,0,3.5,3.5
46,ShaneVereenIR,NE,RB,2014,15,MIA,2,11,5.5,0,3,2,23,0,0,0,3.4,3.4
47,TrentRichardson,IND,RB,2014,15,HOU,9,31,3.4,0,0,0,2,0,0,0,3.3,3.3
47,CharlesSims,TB,RB,2014,15,CAR,4,13,3.2,0,3,2,20,0,0,0,3.3,3.3
47,JuwanThompson,DEN,RB,2014,15,LAC,6,30,5,0,1,1,3,0,0,0,3.3,3.3
50,RobertTurbinSUS,SEA,RB,2014,15,SF,5,18,3.6,0,3,2,12,0,0,0,3,3
51,StepfanTaylor,ARI,RB,2014,15,LAR,5,17,3.4,0,3,2,12,0,0,0,2.9,2.9
52,AlfredBlue,HOU,RB,2014,15,IND,7,24,3.4,0,1,1,4,0,0,0,2.8,2.8
52,JacquizzRodgers,ATL,RB,2014,15,PIT,3,14,4.7,0,4,3,14,0,0,0,2.8,2.8
52,MikeTolbert,CAR,FB,2014,15,TB,4,17,4.2,0,3,2,11,0,0,0,2.8,2.8
55,DexterMcCluster,TEN,RB,2014,15,NYJ,2,8,4,0,3,2,19,0,0,0,2.7,2.7
56,DarrenMcFadden,OAK,RB,2014,15,KC,4,14,3.5,0,3,2,12,0,0,0,2.6,2.6
57,AnthonyDixon,BUF,RB,2014,15,GB,5,23,4.6,0,1,1,2,0,0,0,2.5,2.5
58,StormJohnson,JAX,RB,2014,15,BAL,6,22,3.7,0,0,0,1,0,0,0,2.3,2.3
59,JoeBanyard,MIN,RB,2014,15,DET,4,16,4,0,1,1,6,0,0,0,2.2,2.2
59,SilasRedd,WAS,RB,2014,15,NYG,4,15,3.8,0,1,1,7,0,0,0,2.2,2.2
61,CarlosHyde,SF,RB,2014,15,SEA,4,13,3.2,0,1,1,8,0,0,0,2.1,2.1
62,BryceBrown,BUF,RB,2014,15,GB,2,9,4.5,0,1,1,11,0,0,0,2,2
63,JordanTodman,JAX,RB,2014,15,BAL,1,4,4,0,3,2,14,0,0,0,1.8,1.8
63,ChristineMichael,SEA,RB,2014,15,SF,3,17,5.7,0,0,0,1,0,0,0,1.8,1.8
65,BenTate,MIN,RB,2014,15,DET,4,13,3.2,0,0,0,1,0,0,0,1.4,1.4
65,JonasGray,NE,RB,2014,15,MIA,3,14,4.7,0,0,0,0,0,0,0,1.4,1.4
65,TravarisCadet,NO,RB,2014,15,CHI,2,0,0,0,3,2,14,0,0,0,1.4,1.4
68,TheoRiddick,DET,RB,2014,15,MIN,1,3,3,0,1,1,10,0,0,0,1.3,1.3
68,FozzyWhittakerIR,CAR,RB,2014,15,TB,3,12,4,0,0,0,1,0,0,0,1.3,1.3
70,LanceDunbar,DAL,RB,2014,15,PHI,0,3,0,0,3,2,9,0,0,0,1.2,1.2
71,RobertHughes,ARI,FB,2014,15,LAR,1,1,1,0,1,1,10,0,0,0,1.1,1.1
71,LeonWashington,TEN,RB,2014,15,NYJ,1,2,2,0,3,2,9,0,0,0,1.1,1.1
73,ShonnGreene,TEN,RB,2014,15,NYJ,2,10,5,0,0,0,0,0,0,0,1,1
73,BruceMiller,SF,FB,2014,15,SEA,0,0,0,0,1,1,10,0,0,0,1,1
73,JosephRandle,DAL,RB,2014,15,PHI,2,10,5,0,0,0,0,0,0,0,1,1
73,Ka'DeemCareyIR,CHI,RB,2014,15,NO,3,10,3.3,0,0,0,0,0,0,0,1,1
77,MauriceJones-Drew,OAK,RB,2014,15,KC,1,5,5,0,1,1,4,0,0,0,0.9,0.9
77,KyleJuszczyk,BAL,FB,2014,15,JAX,0,0,0,0,3,2,9,0,0,0,0.9,0.9
77,ChrisPolk,PHI,RB,2014,15,DAL,3,9,3,0,0,0,0,0,0,0,0.9,0.9
80,KnileDavis,KC,RB,2014,15,OAK,2,6,3,0,1,1,2,0,0,0,0.8,0.8
80,KhiryRobinson,NO,RB,2014,15,CHI,2,7,3.5,0,0,0,1,0,0,0,0.8,0.8
82,ZacStacy,LAR,RB,2014,15,ARI,1,5,5,0,0,0,0,0,0,0,0.5,0.5
82,JonathanGrimes,HOU,RB,2014,15,IND,1,0,0,0,1,1,5,0,0,0,0.5,0.5
82,AnthonySherman,KC,FB,2014,15,OAK,0,0,0,0,1,1,5,0,0,0,0.5,0.5
82,DamienWilliams,MIA,RB,2014,15,NE,1,4,4,0,0,0,1,0,0,0,0.5,0.5
82,DarrelYoung,WAS,FB,2014,15,NYG,0,1,0,0,1,1,4,0,0,0,0.5,0.5
82,BilalPowell,NYJ,RB,2014,15,TEN,1,2,2,0,1,1,3,0,0,0,0.5,0.5
88,BrandonBolden,NE,RB,2014,15,MIA,1,4,4,0,0,0,0,0,0,0,0.4,0.4
88,JohnKuhn,GB,FB,2014,15,BUF,0,2,0,0,1,1,2,0,0,0,0.4,0.4
90,DuJuanHarris,GB,RB,2014,15,BUF,0,2,0,0,1,1,1,0,0,0,0.3,0.3
91,PatrickDiMarco,ATL,FB,2014,15,PIT,0,0,0,0,1,1,2,0,0,0,0.2,0.2
92,DriArcher,PIT,RB,2014,15,ATL,1,1,1,0,0,0,0,0,0,0,0.1,0.1
92,WillTa'ufo'ou,JAX,FB,2014,15,BAL,0,0,0,0,0,0,1,0,0,0,0.1,0.1
92,MikeJames,TB,RB,2014,15,CAR,3,1,0.3,0,0,0,0,0,0,0,0.1,0.1
92,BobbyRainey,TB,RB,2014,15,CAR,0,1,0,0,0,0,0,0,0,0,0.1,0.1
96,JedCollins,DET,FB,2014,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0
96,JeromeFelton,MIN,FB,2014,15,DET,0,0,0,0,0,0,0,0,0,0,0,0
96,JayProsch,HOU,FB,2014,15,IND,0,0,0,0,0,0,0,0,0,0,0,0
96,JamizeOlawale,OAK,FB,2014,15,KC,0,0,0,0,0,0,0,0,0,0,0,0
96,WillJohnson,PIT,FB,2014,15,ATL,0,0,0,0,0,0,0,0,0,0,0,0
96,JamesDevelin,NE,RB,2014,15,MIA,0,0,0,0,0,0,0,0,0,0,0,0
96,HenryHynoski,NYG,FB,2014,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0
96,RexBurkheadIR,CIN,RB,2014,15,CLE,1,0,0,0,0,0,0,0,0,0,0,0
96,CedricPeerman,CIN,RB,2014,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0
96,RayAgnew,CLE,FB,2014,15,CIN,0,0,0,0,0,0,0,0,0,0,0,0
96,FrankSummers,BUF,FB,2014,15,GB,0,0,0,0,0,0,0,0,0,0,0,0
96,JackieBattle,TEN,FB,2014,15,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
96,TylerClutts,DAL,FB,2014,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0
96,ErikLorig,NO,FB,2014,15,CHI,0,0,0,0,1,1,0,0,0,0,0,0
96,SenorisePerry,CHI,RB,2014,15,NO,0,0,0,0,0,0,0,0,0,0,0,0
