Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2014,9,DEN,10,6,60,79,1,0,7.9,13.2,0,0,0,0,0,0,13.9,13.9
2,JuliusThomas,DEN,TE,2014,9,NE,9,6,66.7,71,1,0,7.9,11.8,0,0,0,0,0,0,13.1,13.1
3,GregOlsenO,CAR,TE,2014,9,NO,9,5,55.6,70,1,0,7.8,14,0,0,0,0,0,0,13,13
3,JordanReed,WAS,TE,2014,9,MIN,9,6,66.7,70,1,0,7.8,11.7,0,0,0,0,0,0,13,13
5,LarryDonnell,NYG,TE,2014,9,IND,8,5,62.5,64,1,0,8,12.8,0,0,0,0,0,0,12.4,12.4
6,VernonDavis,SF,TE,2014,9,LAR,7,4,57.1,61,1,0,8.7,15.2,0,0,0,0,0,0,12.1,12.1
7,JasonWittenIR,DAL,TE,2014,9,ARI,9,5,55.6,59,1,0,6.6,11.8,0,0,0,0,0,0,11.9,11.9
8,TravisKelce,KC,TE,2014,9,NYJ,6,4,66.7,55,1,0,9.2,13.8,0,0,0,0,0,0,11.5,11.5
9,AntonioGates,LAC,TE,2014,9,MIA,8,5,62.5,52,1,0,6.5,10.4,0,0,0,0,0,0,11.2,11.2
10,ZachErtz,PHI,TE,2014,9,HOU,5,3,60,42,1,0,8.4,14,0,0,0,0,0,0,10.2,10.2
10,DwayneAllen,IND,TE,2014,9,NYG,5,3,60,42,1,0,8.4,14,0,0,0,0,0,0,10.2,10.2
12,OwenDaniels,BAL,TE,2014,9,PIT,6,4,66.7,39,1,0,6.5,9.8,0,0,0,0,0,0,9.9,9.9
13,JimmyGrahamP,NO,TE,2014,9,CAR,7,5,71.4,67,0,0,9.6,13.4,0,0,0,0,0,0,6.7,6.7
14,HeathMiller,PIT,TE,2014,9,BAL,8,5,62.5,60,0,0,7.5,12,0,0,0,0,0,0,6,6
15,ChaseFord,MIN,TE,2014,9,WAS,7,5,71.4,56,0,0,8,11.2,0,0,0,0,0,0,5.6,5.6
16,JermaineGreshamQ,CIN,TE,2014,9,JAX,7,4,57.1,49,0,0,7,12.2,0,0,0,0,0,0,4.9,4.9
17,JaredCook,LAR,TE,2014,9,SF,7,5,71.4,47,0,0,6.7,9.4,0,0,0,0,0,0,4.7,4.7
18,CharlesClayQ,MIA,TE,2014,9,LAC,6,4,66.7,44,0,0,7.3,11,0,0,0,0,0,0,4.4,4.4
19,TimWright,NE,TE,2014,9,DEN,5,3,60,39,0,0,7.8,13,0,0,0,0,0,0,3.9,3.9
19,MychalRivera,OAK,TE,2014,9,SEA,7,4,57.1,39,0,0,5.6,9.8,0,0,0,0,0,0,3.9,3.9
21,JaceAmaro,NYJ,TE,2014,9,KC,4,3,75,35,0,0,8.8,11.7,0,0,0,0,0,0,3.5,3.5
21,CrockettGillmore,BAL,TE,2014,9,PIT,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
23,AustinSeferian-JenkinsP,TB,TE,2014,9,CLE,4,3,75,32,0,0,8,10.7,0,0,0,0,0,0,3.2,3.2
24,DionSims,MIA,TE,2014,9,LAC,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
24,AnthonyFasano,KC,TE,2014,9,NYJ,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
24,CobyFleener,IND,TE,2014,9,NYG,4,3,75,30,0,0,7.5,10,0,0,0,0,0,0,3,3
27,ClayHarbor,JAX,TE,2014,9,CIN,4,3,75,28,0,0,7,9.3,0,0,0,0,0,0,2.8,2.8
28,JimDray,CLE,TE,2014,9,TB,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
28,AdrienRobinson,NYG,TE,2014,9,IND,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
30,GarrettGraham,HOU,TE,2014,9,PHI,4,3,75,23,0,0,5.8,7.7,0,0,0,0,0,0,2.3,2.3
30,JeffCumberland,NYJ,TE,2014,9,KC,4,3,75,23,0,0,5.8,7.7,0,0,0,0,0,0,2.3,2.3
30,LukeWillson,SEA,TE,2014,9,OAK,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
33,LadariusGreen,LAC,TE,2014,9,MIA,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
34,NilesPaul,WAS,TE,2014,9,MIN,1,1,100,19,0,0,19,19,0,0,0,0,0,0,1.9,1.9
35,JohnCarlson,ARI,TE,2014,9,DAL,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
35,RyanGriffin,HOU,TE,2014,9,PHI,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
37,LoganPaulsen,WAS,TE,2014,9,MIN,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
38,EdDickson,CAR,TE,2014,9,NO,3,2,66.7,14,0,0,4.7,7,0,0,0,0,0,0,1.4,1.4
38,TroyNiklas,ARI,TE,2014,9,DAL,3,2,66.7,14,0,0,4.7,7,0,0,0,0,0,0,1.4,1.4
40,CJFiedorowiczIR,HOU,TE,2014,9,PHI,1,1,100,13,0,0,13,13,0,0,0,0,0,0,1.3,1.3
41,BrentCelek,PHI,TE,2014,9,HOU,3,2,66.7,12,0,0,4,6,0,0,0,0,0,0,1.2,1.2
41,CooperHelfet,SEA,TE,2014,9,OAK,1,1,100,12,0,0,12,12,0,0,0,0,0,0,1.2,1.2
43,DerekCarrier,SF,TE,2014,9,LAR,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.1,1.1
44,BrandonMyers,TB,TE,2014,9,CLE,3,2,66.7,10,0,0,3.3,5,0,0,0,0,0,0,1,1
45,LukeStocker,TB,TE,2014,9,CLE,2,1,50,9,0,0,4.5,9,0,0,0,0,0,0,0.9,0.9
46,BenjaminWatson,NO,TE,2014,9,CAR,1,1,100,8,0,0,8,8,0,0,0,0,0,0,0.8,0.8
