Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,MiamiDolphins,MIA,DST,2013,13,NYJ,5,3,4,1,0,0,0,0,24,0,0
1,JacksonvilleJaguars,JAX,DST,2013,13,CLE,3,1,3,0,0,0,0,0,29,0,0
1,PittsburghSteelers,PIT,DST,2013,13,BAL,3,2,4,0,0,0,0,0,22,0,0
1,TennesseeTitans,TEN,DST,2013,13,IND,3,1,4,0,0,0,0,0,23,0,0
1,NewEnglandPatriots,NE,DST,2013,13,HOU,4,4,5,1,1,0,0,0,24,0,0
1,CincinnatiBengals,CIN,DST,2013,13,LAC,5,2,7,0,0,0,0,0,17,0,0
1,DenverBroncos,DEN,DST,2013,13,KC,6,2,6,0,0,0,0,0,27,0,0
1,OaklandRaiders,OAK,DST,2013,13,DAL,5,1,5,0,0,0,0,0,25,0,0
1,ArizonaCardinals,ARI,DST,2013,13,PHI,5,1,8,1,0,0,0,0,18,0,0
1,NewYorkGiants,NYG,DST,2013,13,WAS,4,1,5,1,0,0,0,0,20,0,0
1,GreenBayPackers,GB,DST,2013,13,DET,6,2,5,0,0,0,0,0,22,0,0
1,ChicagoBears,CHI,DST,2013,13,MIN,5,2,2,1,0,0,0,0,29,0,0
1,TampaBayBuccaneers,TB,DST,2013,13,CAR,5,1,5,1,0,0,0,0,25,0,0
1,LosAngelesRams,LAR,DST,2013,13,SF,6,1,6,0,0,0,0,0,21,0,0
1,NewOrleansSaints,NO,DST,2013,13,SEA,5,3,7,0,0,0,0,0,19,0,0
1,AtlantaFalcons,ATL,DST,2013,13,BUF,3,3,3,0,0,0,0,0,29,0,0
1,NewYorkJets,NYJ,DST,2013,13,MIA,5,5,4,1,0,0,0,0,29,0,0
1,ClevelandBrowns,CLE,DST,2013,13,JAX,3,3,5,1,0,0,0,0,25,0,0
1,BaltimoreRavens,BAL,DST,2013,13,PIT,5,4,5,1,0,0,0,0,18,0,0
1,IndianapolisColts,IND,DST,2013,13,TEN,4,2,5,0,0,0,0,0,26,0,0
1,HoustonTexans,HOU,DST,2013,13,NE,4,2,7,0,0,0,0,0,25,0,0
1,LosAngelesChargers,LAC,DST,2013,13,CIN,4,2,3,0,0,0,0,0,22,0,0
1,KansasCityChiefs,KC,DST,2013,13,DEN,4,1,4,0,0,0,0,0,18,0,0
1,DallasCowboys,DAL,DST,2013,13,OAK,3,1,3,1,0,0,0,0,28,0,0
1,PhiladelphiaEagles,PHI,DST,2013,13,ARI,4,2,2,1,0,0,0,0,21,0,0
1,WashingtonRedskins,WAS,DST,2013,13,NYG,4,2,3,1,0,0,0,0,30,0,0
1,DetroitLions,DET,DST,2013,13,GB,5,2,4,1,0,0,0,0,26,0,0
1,MinnesotaVikings,MIN,DST,2013,13,CHI,5,3,4,0,0,0,0,0,31,0,0
1,CarolinaPanthers,CAR,DST,2013,13,TB,5,2,5,1,0,0,0,0,14,0,0
1,SanFrancisco49ers,SF,DST,2013,13,LAR,4,1,4,0,0,0,0,0,12,0,0
1,SeattleSeahawks,SEA,DST,2013,13,NO,4,2,6,1,0,0,0,0,19,0,0
1,BuffaloBills,BUF,DST,2013,13,ATL,5,3,5,1,0,0,0,0,25,0,0
