Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2016,16,BAL,19.7,81.9,4.1,0.6,9.11,6.2,52.2,0.2,0.2,0.2,17.8,17.81
2,EzekielElliott,DAL,RB,2016,16,DET,21.2,98,4.7,0.8,3.59,2.7,23.5,0.1,0.1,0.1,17.4,17.35
3,LeSeanMcCoyQ,BUF,RB,2016,16,MIA,18.2,93.6,5.2,0.9,3.94,2.9,21.4,0.1,0.2,0.2,17.1,17.1
4,DavidJohnson,ARI,RB,2016,16,SEA,18.5,73.6,4.1,0.6,7.02,5.4,50.4,0.2,0.2,0.2,16.8,16.8
5,DeMarcoMurray,TEN,RB,2016,16,JAX,19.7,84.4,4.2,0.7,3.9,3,22,0.1,0.2,0.2,15,15.04
6,ToddGurley,LAR,RB,2016,16,SF,20.8,84.8,4,0.7,3.4,2.5,18.5,0.1,0.1,0.1,14.9,14.93
7,JordanHoward,CHI,RB,2016,16,WAS,19.3,85.8,4.5,0.6,3.69,2.7,22.3,0.1,0.2,0.2,14.6,14.61
8,SpencerWare,KC,RB,2016,16,DEN,17.7,75.7,4.2,0.5,3.19,2.3,19.5,0.1,0.2,0.2,12.7,12.72
9,JayAjayiP,MIA,RB,2016,16,BUF,18,79.5,4.4,0.6,2.34,1.7,12.5,0,0.1,0.1,12.6,12.6
10,LataviusMurray,OAK,RB,2016,16,IND,15.2,64.7,4.3,0.6,3.45,2.6,19.3,0.1,0.1,0.1,12.4,12.4
11,BilalPowell,NYJ,RB,2016,16,NE,15.1,62,4.1,0.4,7.25,5,34.9,0.1,0.2,0.2,12.3,12.29
12,DevontaFreemanO,ATL,RB,2016,16,CAR,14,57.8,4.1,0.6,4.05,3,24.6,0.1,0.1,0.1,12.2,12.24
13,RobKelleyIR,WAS,RB,2016,16,CHI,17.3,73.9,4.4,0.6,2.08,1.4,10.5,0,0.1,0.1,11.8,11.84
14,CarlosHyde,SF,RB,2016,16,LAR,16.9,72.6,4.3,0.5,2.66,1.9,12.5,0.1,0.2,0.2,11.7,11.71
15,KennethFarrow,LAC,RB,2016,16,CLE,15.7,63.3,3.9,0.5,3.66,2.6,19,0.1,0.1,0.1,11.6,11.63
16,ThomasRawls,SEA,RB,2016,16,ARI,16.5,67.9,4.2,0.5,2.48,1.9,14.1,0.1,0.2,0.2,11.4,11.4
17,TyMontgomery,GB,RB,2016,16,MIN,12.5,53.1,4.4,0.4,4.62,3.3,25.5,0.2,0.1,0.1,11.3,11.26
18,LeGarretteBlount,NE,RB,2016,16,NYJ,16,67.7,4.2,0.7,0.97,0.7,4.4,0,0.1,0.1,11.2,11.21
19,JeremyHillIR,CIN,RB,2016,16,HOU,17,65.3,3.8,0.5,3.25,2.5,18.3,0,0.1,0.1,11.2,11.16
20,FrankGore,IND,RB,2016,16,OAK,16.2,67.1,4.2,0.4,2.54,1.9,14.9,0.1,0.2,0.2,10.8,10.8
21,JonathanStewartIR,CAR,RB,2016,16,ATL,16.7,72.5,4.2,0.5,1.52,1.1,8,0,0.2,0.2,10.6,10.65
22,MarkIngramSUS,NO,RB,2016,16,TB,13.3,58.8,4.5,0.4,3.8,2.8,21.3,0.1,0.2,0.2,10.6,10.61
23,IsaiahCrowell,CLE,RB,2016,16,LAC,13,54.1,4.2,0.4,3.52,2.4,19.2,0.1,0.1,0.1,10.1,10.13
24,RashadJennings,NYG,RB,2016,16,PHI,13.4,51.9,4,0.3,3.05,2.3,16.9,0.1,0.1,0.1,9.1,9.08
25,RyanMathews,PHI,RB,2016,16,NYG,13.3,55.3,4.2,0.4,1.84,1.4,10.8,0,0.2,0.2,8.6,8.61
26,JerickMcKinnonIR,MIN,RB,2016,16,GB,11.7,44.1,3.7,0.2,3.87,2.6,19.2,0.1,0.1,0.1,7.9,7.93
26,TevinColeman,ATL,RB,2016,16,CAR,8.5,33.8,4.2,0.3,3.35,2.5,23.5,0.1,0.1,0.1,7.9,7.93
28,JustinForsett,DEN,RB,2016,16,KC,11.6,48.1,4,0.3,2.85,2.1,12.6,0,0.1,0.1,7.7,7.67
29,TerranceWest,BAL,RB,2016,16,PIT,10.6,40.4,3.6,0.3,2.73,1.9,13.9,0.1,0.1,0.1,7.6,7.63
30,TimHightower,NO,RB,2016,16,TB,8.8,37.1,4.1,0.3,2.78,2,17,0.1,0.1,0.1,7.6,7.61
31,DwayneWashington,DET,RB,2016,16,DAL,11.5,42.8,3.6,0.2,3.04,2.1,15.4,0.1,0.1,0.1,7.4,7.42
32,DionLewis,NE,RB,2016,16,NYJ,7.3,30.6,4.4,0.2,4.03,2.8,25.1,0.1,0.1,0.1,7.2,7.17
33,KennethDixonIR,BAL,RB,2016,16,PIT,9.5,36.9,3.7,0.2,3.32,2.5,16.6,0.1,0.1,0.1,7,6.95
34,TJYeldonP,JAX,RB,2016,16,TEN,8.4,32.9,4.1,0.1,5.03,3.4,24.1,0.1,0.1,0.1,6.7,6.7
