Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,GreenBayPackers,GB,DST,2017,14,CLE,0,3,0,1.2,0.7,0,0,0,18.3,9,9
2,JacksonvilleJaguars,JAX,DST,2017,14,SEA,0,3.5,0,1,0.6,0,0,0,20.5,8.9,8.9
3,NewEnglandPatriots,NE,DST,2017,14,MIA,0,2.7,0,1.1,0.7,0,0,0,17.7,8.5,8.5
4,BuffaloBills,BUF,DST,2017,14,IND,0,3,0,1,0.6,0,0,0,18.6,8.4,8.4
5,LosAngelesChargers,LAC,DST,2017,14,WAS,0,2.8,0,0.9,0.7,0,0,0,20,8.2,8.2
6,MinnesotaVikings,MIN,DST,2017,14,CAR,0,2.7,0,0.9,0.6,0,0,0,20.2,7.9,7.9
7,CincinnatiBengals,CIN,DST,2017,14,CHI,0,2.8,0,0.7,0.7,0,0,0,16.4,7.8,7.8
8,SeattleSeahawks,SEA,DST,2017,14,JAX,0,2.5,0,0.9,0.6,0,0,0,19.6,7.7,7.7
8,PittsburghSteelers,PIT,DST,2017,14,BAL,0,2.7,0,0.9,0.5,0,0,0,19.7,7.7,7.7
10,DenverBroncos,DEN,DST,2017,14,NYJ,0,2.6,0,0.8,0.6,0,0,0,17.7,7.6,7.6
11,TennesseeTitans,TEN,DST,2017,14,ARI,0,2.8,0,1.1,0.6,0,0,0,21.6,7.4,7.4
11,DallasCowboys,DAL,DST,2017,14,NYG,0,2.4,0,0.8,0.6,0,0,0,18.9,7.4,7.4
13,CarolinaPanthers,CAR,DST,2017,14,MIN,0,2.4,0,0.7,0.5,0,0,0,20.3,7,7
13,LosAngelesRams,LAR,DST,2017,14,PHI,0,3,0,0.8,0.6,0,0,0,23.3,7,7
15,NewYorkJets,NYJ,DST,2017,14,DEN,0,2.6,0,0.9,0.6,0,0,0,23.9,6.8,6.8
16,SanFrancisco49ers,SF,DST,2017,14,HOU,0,2.6,0,0.8,0.6,0,0,0,23.2,6.6,6.6
17,TampaBayBuccaneers,TB,DST,2017,14,DET,0,2.1,0,0.9,0.7,0,0,0,22.8,6.5,6.5
18,HoustonTexans,HOU,DST,2017,14,SF,0,2.4,0,0.8,0.6,0,0,0,21.5,6.4,6.4
18,DetroitLions,DET,DST,2017,14,TB,0,2,0,0.9,0.7,0,0,0,23.1,6.4,6.4
18,PhiladelphiaEagles,PHI,DST,2017,14,LAR,0,2.4,0,0.8,0.6,0,0,0,22.3,6.4,6.4
21,ArizonaCardinals,ARI,DST,2017,14,TEN,0,2.3,0,0.9,0.5,0,0,0,21.3,6.3,6.3
22,IndianapolisColts,IND,DST,2017,14,BUF,0,2,0,0.9,0.6,0,0,0,21.5,6.2,6.2
22,ClevelandBrowns,CLE,DST,2017,14,GB,0,2.8,0,0.9,0.5,0,0,0,21.2,6.2,6.2
24,BaltimoreRavens,BAL,DST,2017,14,PIT,0,1.9,0,1,0.5,0,0,0,23.8,6.1,6.1
25,NewYorkGiants,NYG,DST,2017,14,DAL,0,1.9,0,0.6,0.5,0,0,0,22.4,5.3,5.3
26,ChicagoBears,CHI,DST,2017,14,CIN,0,2.1,0,0.7,0.4,0,0,0,22.5,4.9,4.9
26,KansasCityChiefs,KC,DST,2017,14,OAK,0,1.7,0,0.7,0.6,0,0,0,22.4,4.9,4.9
26,WashingtonRedskins,WAS,DST,2017,14,LAC,0,1.9,0,0.8,0.4,0,0,0,26.5,4.9,4.9
29,NewOrleansSaints,NO,DST,2017,14,ATL,0,2,0,0.7,0.4,0,0,0,26.7,4.8,4.8
30,OaklandRaiders,OAK,DST,2017,14,KC,0,2.2,0,0.4,0.4,0,0,0,26.2,4.4,4.4
31,AtlantaFalcons,ATL,DST,2017,14,NO,0,1.7,0,0.5,0.5,0,0,0,24.6,4.3,4.3
32,MiamiDolphins,MIA,DST,2017,14,NE,0,2.1,0,0.5,0.5,0,0,0,29.7,3.7,3.7
