Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2014,17,CIN,22,101,4.6,1,7,5,39,0,0,0,20,20
2,ArianFoster,HOU,RB,2014,17,JAX,25,111,4.4,1,4,3,18,0,0,0,18.9,18.9
3,JeremyHillIR,CIN,RB,2014,17,PIT,19,107,5.6,1,3,2,13,0,0,0,18,18
4,CJAnderson,DEN,RB,2014,17,OAK,21,94,4.5,1,4,3,25,0,0,0,17.9,17.9
5,MattForteIR,CHI,RB,2014,17,MIN,17,72,4.2,1,7,5,40,0,0,0,17.2,17.2
6,MarshawnLynchP,SEA,RB,2014,17,LAR,20,92,4.6,1,4,3,18,0,0,0,17,17
7,JamaalCharles,KC,RB,2014,17,LAC,17,83,4.9,1,4,3,21,0,0,0,16.4,16.4
8,LeSeanMcCoyQ,PHI,RB,2014,17,NYG,18,81,4.5,1,3,2,15,0,0,0,15.6,15.6
9,JonathanStewartIR,CAR,RB,2014,17,ATL,19,85,4.5,1,3,2,9,0,0,0,15.4,15.4
10,AlfredMorrisQ,WAS,RB,2014,17,DAL,18,87,4.8,1,1,1,3,0,0,0,15,15
11,EddieLacy,GB,RB,2014,17,DET,18,73,4.1,1,4,3,15,0,0,0,14.8,14.8
12,JoiqueBell,DET,RB,2014,17,GB,16,58,3.6,1,6,4,29,0,0,0,14.7,14.7
13,FrankGore,SF,RB,2014,17,ARI,20,75,3.8,1,3,2,11,0,0,0,14.6,14.6
14,MarkIngramSUS,NO,RB,2014,17,TB,18,73,4.1,1,3,2,8,0,0,0,14.1,14.1
15,JustinForsett,BAL,RB,2014,17,CLE,15,64,4.3,1,4,3,16,0,0,0,14,14
16,MattAsiata,MIN,RB,2014,17,CHI,16,60,3.8,1,4,3,18,0,0,0,13.8,13.8
17,DeMarcoMurray,DAL,RB,2014,17,WAS,17,64,3.8,1,0,0,2,0,0,0,12.6,12.6
18,ChrisIvory,NYJ,RB,2014,17,MIA,13,51,3.9,1,1,1,5,0,0,0,11.6,11.6
19,AndreWilliams,NYG,RB,2014,17,PHI,11,40,3.6,1,1,1,6,0,0,0,10.6,10.6
20,LamarMiller,MIA,RB,2014,17,NYJ,17,71,4.2,0,6,4,26,0,0,0,9.7,9.7
21,FredJackson,BUF,RB,2014,17,NE,11,37,3.4,0,9,7,54,0,0,0,9.1,9.1
22,LataviusMurray,OAK,RB,2014,17,DEN,19,75,3.9,0,3,2,14,0,0,0,8.9,8.9
23,DanHerron,IND,RB,2014,17,TEN,13,64,4.9,0,4,3,20,0,0,0,8.4,8.4
24,GiovaniBernardP,CIN,RB,2014,17,PIT,9,44,4.9,0,7,5,37,0,0,0,8.1,8.1
24,BrandenOliver,LAC,RB,2014,17,KC,15,60,4,0,4,3,21,0,0,0,8.1,8.1
24,KerwynnWilliams,ARI,RB,2014,17,SF,14,70,5,0,3,2,11,0,0,0,8.1,8.1
27,DougMartin,TB,RB,2014,17,NO,17,63,3.7,0,3,2,11,0,0,0,7.4,7.4
28,ReggieBush,DET,RB,2014,17,GB,7,32,4.6,0,7,5,40,0,0,0,7.2,7.2
28,DevontaFreemanO,ATL,RB,2014,17,CAR,10,46,4.6,0,4,3,26,0,0,0,7.2,7.2
30,JosephRandle,DAL,RB,2014,17,WAS,11,54,4.9,0,3,2,10,0,0,0,6.4,6.4
31,RashadJennings,NYG,RB,2014,17,PHI,12,47,3.9,0,4,3,16,0,0,0,6.3,6.3
31,TreMason,LAR,RB,2014,17,SEA,15,49,3.3,0,4,3,14,0,0,0,6.3,6.3
33,TobyGerhart,JAX,RB,2014,17,HOU,13,48,3.7,0,3,2,12,0,0,0,6,6
33,IsaiahCrowell,CLE,RB,2014,17,BAL,15,53,3.5,0,3,2,7,0,0,0,6,6
35,ShaneVereenIR,NE,RB,2014,17,BUF,8,30,3.8,0,4,3,26,0,0,0,5.6,5.6
36,ChrisJohnson,NYJ,RB,2014,17,MIA,10,42,4.2,0,3,2,9,0,0,0,5.1,5.1
