Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2017,1,CLE,11.57,7.1,58.3,94.8,0.7,0,7.9,13.6,0.2,1.4,0,0,0.1,0.1,13.6,13.62
2,JulioJonesP,ATL,WR,2017,1,CHI,8.92,6.2,66.7,93.8,0.6,0,10.4,15.7,0,0,0,0,0.1,0.1,12.8,12.78
3,JordyNelson,GB,WR,2017,1,SEA,9.91,5.7,60,76.2,0.7,0,7.6,12.7,0,0.1,0,0,0.1,0.1,11.6,11.63
4,DougBaldwinQ,SEA,WR,2017,1,GB,9.16,5.8,66.7,74.7,0.6,0,8.3,12.5,0.1,1,0,0,0.1,0.1,11,10.97
5,AmariCooper,OAK,WR,2017,1,TEN,8.06,5.8,75,80.7,0.5,0,10.1,13.5,0.1,0.7,0,0,0.1,0.1,10.9,10.94
6,AJGreenP,CIN,WR,2017,1,BAL,8.15,5.7,75,80.9,0.5,0,10.1,13.5,0,0,0,0,0.1,0.1,10.9,10.89
7,DezBryant,DAL,WR,2017,1,NYG,7.44,4.9,71.4,71.5,0.6,0,10.3,14.4,0,0,0,0,0.1,0.1,10.6,10.55
8,DeAndreHopkinsQ,HOU,WR,2017,1,JAX,9.8,5.8,60,77.4,0.5,0,7.7,12.8,0,0,0,0,0.1,0.1,10.5,10.54
9,BrandinCooks,NE,WR,2017,1,KC,7.29,5.1,71.4,73.1,0.5,0,10.4,14.6,0.2,1.1,0,0,0,0,10.4,10.42
10,MichaelCrabtree,OAK,WR,2017,1,TEN,8.72,5.7,66.7,70.2,0.5,0,7.8,11.7,0,0,0,0,0.1,0.1,9.8,9.82
11,MichaelThomas,NO,WR,2017,1,MIN,9.39,6.1,66.7,72.8,0.4,0,8.1,12.2,0,0,0,0,0.1,0.1,9.5,9.48
12,StefonDiggs,MIN,WR,2017,1,NO,9.97,5.8,60,70.4,0.4,0,7,11.7,0.1,1,0,0,0.1,0.1,9.3,9.34
13,LarryFitzgeraldQ,ARI,WR,2017,1,DET,9.04,6.6,77.8,70.8,0.4,0,7.9,10.1,0,0.1,0,0,0.1,0.1,9.3,9.29
14,TerrellePryorP,WAS,WR,2017,1,PHI,6.33,4.4,66.7,68.1,0.4,0,11.3,17,0.1,0.6,0,0,0,0,9.3,9.27
15,AlshonJefferyQ,PHI,WR,2017,1,WAS,6.95,4.7,71.4,67.1,0.4,0,9.6,13.4,0,0,0,0,0,0,9.1,9.11
16,DemaryiusThomas,DEN,WR,2017,1,LAC,8.17,5.6,75,68.7,0.4,0,8.6,11.5,0,0,0,0,0.1,0.1,9.1,9.07
17,EmmanuelSanders,DEN,WR,2017,1,LAC,7.1,4.9,71.4,65.1,0.4,0,9.3,13,0,0.1,0,0,0,0,8.9,8.92
18,T.Y.Hilton,IND,WR,2017,1,LAR,6.76,4.7,71.4,70.5,0.3,0,10,14,0,0,0,0,0,0,8.8,8.85
19,SammyWatkins,LAR,WR,2017,1,IND,5.89,4.4,66.7,63.8,0.4,0,10.7,16,0.1,0.1,0,0,0,0,8.8,8.79
20,KelvinBenjamin,CAR,WR,2017,1,SF,7.43,4.3,57.1,63.9,0.4,0,9.1,16,0,0,0,0,0.1,0.1,8.6,8.59
21,AllenRobinson,JAX,WR,2017,1,HOU,7.92,4.5,50,61.2,0.4,0,7.6,15.2,0,0,0,0,0,0,8.5,8.52
22,BrandonMarshall,NYG,WR,2017,1,DAL,7.61,4.4,50,59.6,0.4,0,7.5,15,0,0,0,0,0,0,8.4,8.36
23,PierreGarcon,SF,WR,2017,1,CAR,9.07,5.1,55.6,64,0.3,0,7.1,12.8,0,0,0,0,0,0,8.2,8.2
24,MartavisBryant,PIT,WR,2017,1,CLE,6.8,4,57.1,56.8,0.4,0,8.1,14.2,0.2,1.1,0,0,0,0,8.2,8.19
25,TyreekHill,KC,WR,2017,1,NE,6.9,4.9,71.4,52.2,0.3,0,7.4,10.4,1.2,6.1,6,0.1,0.1,0.1,8,8.03
26,GoldenTateQ,DET,WR,2017,1,ARI,8.96,5.6,66.7,61.7,0.3,0,6.9,10.3,0.4,1.6,0,0,0.1,0.1,7.9,7.93
27,JamisonCrowder,WAS,WR,2017,1,PHI,7.96,4.5,50,56.3,0.4,0,7,14,0.1,0.8,0,0,0.1,0.1,7.9,7.91
28,DavanteAdams,GB,WR,2017,1,SEA,5.85,4.4,66.7,56.7,0.4,0,9.5,14.2,0,0,0,0,0.1,0.1,7.9,7.87
29,TedGinnP,NO,WR,2017,1,MIN,7.56,4.5,50,60.4,0.3,0,7.5,15,0.3,1.8,0,0,0.1,0.1,7.8,7.82
30,KeenanAllenQ,LAC,WR,2017,1,DEN,9.01,5.3,55.6,60.9,0.3,0,6.8,12.2,0,0.4,0,0,0.1,0.1,7.7,7.73
31,ChrisHogan,NE,WR,2017,1,KC,5.11,3.6,80,54.2,0.4,0,10.8,13.5,0.2,0.9,0,0,0.1,0.1,7.7,7.71
32,MikeWallaceIR,BAL,WR,2017,1,CIN,6.93,4.5,57.1,54.8,0.3,0,7.9,13.8,0.1,1.1,0,0,0,0,7.4,7.39
33,JordanMatthewsP,BUF,WR,2017,1,NYJ,6.9,3.9,57.1,48.7,0.4,0,7,12.2,0,0,0,0,0,0,7.3,7.27
34,EricDecker,TEN,WR,2017,1,OAK,5.54,3.6,66.7,50.5,0.4,0,8.3,12.5,0,0,0,0,0.1,0.1,7.2,7.25
34,AdamThielen,MIN,WR,2017,1,NO,5.49,4.1,80,55.3,0.3,0,11,13.8,0.2,1.2,0,0,0.1,0.1,7.2,7.25
36,JohnBrown,ARI,WR,2017,1,DET,6.26,3.6,66.7,52.7,0.3,0,8.8,13.2,0.1,0.5,0,0,0,0,7.1,7.12
37,RandallCobbQ,GB,WR,2017,1,SEA,7.39,4.3,57.1,49.9,0.3,0,7.1,12.5,0.3,1.6,0,0,0,0,7,6.95
38,RishardMatthews,TEN,WR,2017,1,OAK,6.33,3.6,66.7,52.6,0.3,0,8.8,13.2,0,0.1,0,0,0.1,0.1,6.9,6.87
39,KennyBritt,CLE,WR,2017,1,PIT,4.75,3.6,80,51.9,0.3,0,10.4,13,0,0,0,0,0.1,0.1,6.8,6.79
40,ZayJones,BUF,WR,2017,1,NYJ,5.06,3.7,80,49.2,0.3,0,9.8,12.2,0,0.1,0,0,0,0,6.7,6.73
41,JeremyMaclin,BAL,WR,2017,1,CIN,7.56,4.7,62.5,54.3,0.2,0,6.8,10.8,0,0.3,0,0,0,0,6.7,6.66
42,DonteMoncrief,IND,WR,2017,1,LAR,6.64,4,57.1,45.4,0.3,0,6.4,11.2,0.1,0.7,0,0,0,0,6.4,6.41
42,SterlingShepard,NYG,WR,2017,1,DAL,5.2,4,80,45.4,0.3,0,9,11.2,0.1,0.7,0,0,0,0,6.4,6.41
44,KevinWhite,CHI,WR,2017,1,ATL,7.18,4.3,57.1,50.7,0.2,0,7.3,12.8,0.1,0.6,0,0,0,0,6.3,6.33
45,ColeBeasleyQ,DAL,WR,2017,1,NYG,6.17,4.2,66.7,44.9,0.3,0,7.5,11.2,0,0.1,0,0,0,0,6.3,6.3
46,TylerLockett,SEA,WR,2017,1,GB,4.24,3.1,75,46.6,0.2,0,11.8,15.7,0.2,3.2,0,0,0,0,6.2,6.18
47,RobbyAnderson,NYJ,WR,2017,1,BUF,4.38,3.3,75,49,0.2,0,12.2,16.3,0.1,0.9,0,0,0.1,0.1,6,5.99
47,MarvinJones,DET,WR,2017,1,ARI,5.88,3.5,66.7,48.1,0.2,0,8,12,0,-0.2,0,0,0,0,6,5.99
49,MohamedSanu,ATL,WR,2017,1,CHI,6.37,3.6,66.7,40.9,0.3,0,6.8,10.2,0.1,0.7,0,0,0,0,6,5.96
50,KendallWright,CHI,WR,2017,1,ATL,5.46,3.9,80,46.7,0.2,0,9.4,11.8,0.1,0.5,0,0,0,0,5.9,5.92
51,CoreyColeman,CLE,WR,2017,1,PIT,6.08,3.4,50,44.6,0.2,0,7.5,15,0.2,1.6,0,0,0,0,5.8,5.82
52,CoreyDavis,TEN,WR,2017,1,OAK,4.61,2.9,60,39.7,0.3,0,8,13.3,0,0,0,0,0,0,5.8,5.77
53,MarquiseGoodwinP,SF,WR,2017,1,CAR,4.26,2.7,75,37.1,0.3,0,9.2,12.3,0,0.4,0,0,0,0,5.6,5.55
54,TavonAustin,LAR,WR,2017,1,IND,3.77,2.5,50,29.6,0.2,0,7.5,15,1.5,9.3,4.5,0.1,0.1,0.1,5.5,5.49
55,TorreySmith,PHI,WR,2017,1,WAS,3.95,2.6,75,42,0.2,0,10.5,14,0,0.2,0,0,0,0,5.4,5.42
56,TyrellWilliams,LAC,WR,2017,1,DEN,3.79,2.9,75,41.8,0.2,0,10.5,14,0,0,0,0,0,0,5.4,5.38
57,PaulRichardson,SEA,WR,2017,1,GB,3.88,2.9,75,38.2,0.2,0,9.5,12.7,0,0.2,0,0,0,0,5,5.04
58,TaylorGabriel,ATL,WR,2017,1,CHI,4.57,2.6,60,35.3,0.2,0,7,11.7,0.2,1.7,0,0,0,0,4.9,4.9
59,DevinFunchess,CAR,WR,2017,1,SF,3.87,2.5,50,35.9,0.2,0,9,18,0,0,0,0,0,0,4.8,4.79
59,BrandonColeman,NO,WR,2017,1,MIN,4.5,2.7,75,35.9,0.2,0,9,12,0,0,0,0,0,0,4.8,4.79
61,TerranceWilliams,DAL,WR,2017,1,NYG,3.32,2.5,66.7,36.6,0.2,0,12.3,18.5,0,0,0,0,0.1,0.1,4.7,4.66
62,KennyGolladay,DET,WR,2017,1,ARI,4.73,2.8,60,34.3,0.2,0,6.8,11.3,0,0,0,0,0,0,4.6,4.63
63,CurtisSamuelQ,CAR,WR,2017,1,SF,2.91,2.1,66.7,28.7,0.2,0,9.7,14.5,0.9,4.7,5,0,0,0,4.5,4.54
64,AllenHurns,JAX,WR,2017,1,HOU,4.29,2.6,75,32.2,0.2,0,8,10.7,0,0,0,0,0,0,4.4,4.42
65,MarqiseLeeIR,JAX,WR,2017,1,HOU,4.49,3.1,75,37.9,0.1,0,9.5,12.7,0.2,1.6,0,0,0.1,0.1,4.4,4.35
66,JJNelson,ARI,WR,2017,1,DET,3.07,1.9,66.7,32.2,0.2,0,10.7,16,0.1,1,0,0,0.1,0.1,4.3,4.32
