Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AdrianPetersonQ,MIN,RB,2013,12,GB,24,94,3.9,1,4,3,23,0,0,0,17.7,17.7
2,AndreBrown,NYG,RB,2013,12,DAL,20,88,4.4,1,3,2,16,0,0,0,16.4,16.4
3,JamaalCharles,KC,RB,2013,12,LAC,27,115,4.3,0,8,6,37,0,0,0,15.2,15.2
4,BenTate,HOU,RB,2013,12,JAX,33,116,3.5,0,6,5,22,0,0,0,13.8,13.8
5,ReggieBush,DET,RB,2013,12,TB,22,92,4.2,0,7,5,42,0,0,0,13.4,13.4
6,PierreThomas,NO,RB,2013,12,ATL,16,77,4.8,0,6,6,51,0,0,0,12.8,12.8
7,MattForteIR,CHI,RB,2013,12,LAR,20,85,4.2,0,6,5,37,0,0,0,12.2,12.2
8,RashadJennings,OAK,RB,2013,12,TEN,17,94,5.5,0,4,3,26,0,0,0,12,12
8,StevanRidley,NE,RB,2013,12,DEN,12,57,4.8,1,1,1,3,0,0,0,12,12
10,ZacStacy,LAR,RB,2013,12,CHI,24,97,4,0,3,3,20,0,0,0,11.7,11.7
10,AlfredMorrisQ,WAS,RB,2013,12,SF,24,117,4.9,0,0,0,0,0,0,0,11.7,11.7
12,Le'VeonBellO,PIT,RB,2013,12,CLE,19,65,3.4,0,5,4,43,0,0,0,10.8,10.8
13,EddieLacy,GB,RB,2013,12,MIN,23,90,3.9,0,3,3,16,0,0,0,10.6,10.6
13,RayRice,BAL,RB,2013,12,NYJ,22,75,3.4,0,7,6,31,0,0,0,10.6,10.6
15,FrankGore,SF,RB,2013,12,WAS,23,88,3.8,0,2,2,16,0,0,0,10.4,10.4
16,KnowshonMoreno,DEN,RB,2013,12,NE,16,55,3.4,0,6,5,43,0,0,0,9.8,9.8
17,ChrisOgbonnaya,CLE,RB,2013,12,PIT,7,40,5.7,0,10,7,48,0,0,0,8.8,8.8
17,DeMarcoMurray,DAL,RB,2013,12,NYG,14,69,4.9,0,4,4,19,0,0,0,8.8,8.8
19,ChrisJohnson,TEN,RB,2013,12,OAK,13,60,4.6,0,3,3,27,0,0,0,8.7,8.7
20,TrentRichardson,IND,RB,2013,12,ARI,13,44,3.4,0,4,4,40,0,0,0,8.4,8.4
21,MauriceJones-Drew,JAX,RB,2013,12,HOU,16,57,3.6,0,4,4,26,0,0,0,8.3,8.3
22,ShaneVereenIR,NE,RB,2013,12,DEN,6,38,6.3,0,5,4,42,0,0,0,8,8
23,BrianLeonard,TB,RB,2013,12,DET,10,35,3.5,0,6,6,41,0,0,0,7.6,7.6
23,AndreEllington,ARI,RB,2013,12,IND,10,59,5.9,0,4,3,17,0,0,0,7.6,7.6
25,RyanMathews,LAC,RB,2013,12,KC,14,72,5.1,0,1,1,3,0,0,0,7.5,7.5
26,DannyWoodheadIR,LAC,RB,2013,12,KC,8,29,3.6,0,5,5,45,0,0,0,7.4,7.4
26,ChrisIvory,NYJ,RB,2013,12,BAL,16,74,4.6,0,0,0,0,0,0,0,7.4,7.4
28,LamarMiller,MIA,RB,2013,12,CAR,12,56,4.7,0,3,3,17,0,0,0,7.3,7.3
29,StevenJackson,ATL,RB,2013,12,NO,13,45,3.5,0,6,5,26,0,0,0,7.1,7.1
30,BobbyRainey,TB,RB,2013,12,DET,12,57,4.8,0,2,2,8,0,0,0,6.5,6.5
31,MarcelReece,OAK,FB,2013,12,TEN,3,10,3.3,0,6,5,53,0,0,0,6.3,6.3
32,WillisMcGahee,CLE,RB,2013,12,PIT,16,56,3.5,0,2,2,2,0,0,0,5.8,5.8
33,DonaldBrown,IND,RB,2013,12,ARI,7,30,4.3,0,2,2,25,0,0,0,5.5,5.5
34,MarkIngramSUS,NO,RB,2013,12,ATL,9,50,5.6,0,1,1,4,0,0,0,5.4,5.4
35,DexterMcCluster,KC,RB,2013,12,LAC,1,2,2,0,7,5,51,0,0,0,5.3,5.3
35,BilalPowell,NYJ,RB,2013,12,BAL,11,39,3.5,0,4,3,14,0,0,0,5.3,5.3
37,JacquizzRodgers,ATL,RB,2013,12,NO,6,23,3.8,0,6,5,29,0,0,0,5.2,5.2
38,JoiqueBell,DET,RB,2013,12,TB,6,32,5.3,0,1,1,19,0,0,0,5.1,5.1
39,DeAngeloWilliams,CAR,RB,2013,12,MIA,11,39,3.5,0,2,1,10,0,0,0,4.9,4.9
39,JonathanStewartIR,CAR,RB,2013,12,MIA,10,36,3.6,0,1,1,13,0,0,0,4.9,4.9
41,RashardMendenhall,ARI,RB,2013,12,IND,10,36,3.6,0,2,2,6,0,0,0,4.2,4.2
42,BernardPierce,BAL,RB,2013,12,NYJ,8,26,3.2,0,2,2,13,0,0,0,3.9,3.9
43,FozzyWhittakerIR,CLE,RB,2013,12,PIT,3,11,3.7,0,4,3,24,0,0,0,3.5,3.5
44,MikeTolbert,CAR,FB,2013,12,MIA,6,21,3.5,0,2,2,10,0,0,0,3.1,3.1
