Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2017,8,LAC,8.03,4.7,62.5,68.2,0.6,0,8.5,13.6,0,0,0,0,0,0,10.4,10.42
2,ZachErtz,PHI,TE,2017,8,SF,9.34,5.4,55.6,65.1,0.5,0,7.2,13,0,0,0,0,0.1,0.1,9.3,9.31
3,TravisKelce,KC,TE,2017,8,DEN,6.95,5,71.4,63,0.3,0,9,12.6,0.3,1,0,0,0.1,0.1,8,8
4,HunterHenryPUP,LAC,TE,2017,8,NE,6.13,4.2,66.7,53.6,0.4,0,9,13.5,0,0,0,0,0,0,7.8,7.76
5,JordanReed,WAS,TE,2017,8,DAL,7.2,4.9,71.4,52.5,0.4,0,7.4,10.4,0,0,0,0,0.1,0.1,7.4,7.45
6,JimmyGrahamP,SEA,TE,2017,8,HOU,5.88,4,66.7,48.2,0.4,0,8,12,0,0,0,0,0.1,0.1,7,7.02
7,CameronBrate,TB,TE,2017,8,CAR,5.54,3.8,66.7,43.7,0.4,0,7.3,11,0,0,0,0,0,0,6.8,6.77
8,AustinSeferian-JenkinsP,NYJ,TE,2017,8,ATL,5.52,4,66.7,41.4,0.4,0,6.8,10.2,0,0,0,0,0.1,0.1,6.3,6.34
9,JasonWittenIR,DAL,TE,2017,8,WAS,7.87,4.5,50,44.8,0.3,0,5.6,11.2,0,0,0,0,0.1,0.1,6.1,6.08
10,KyleRudolph,MIN,TE,2017,8,CLE,7.21,4.1,57.1,41.8,0.3,0,6,10.5,0,0,0,0,0,0,6,5.98
11,JaredCook,OAK,TE,2017,8,BUF,4.99,3.7,80,42.4,0.3,0,8.4,10.5,0,0,0,0,0.1,0.1,5.8,5.84
12,ZachMillerIR,CHI,TE,2017,8,NO,5.15,3.2,60,37.5,0.3,0,7.6,12.7,0,0,0,0,0,0,5.6,5.55
13,TylerKroft,CIN,TE,2017,8,IND,5.27,3.4,60,36.3,0.3,0,7.2,12,0,0,0,0,0,0,5.4,5.43
