Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,TravisKelce,KC,TE,2017,14,OAK,7.5,5.4,62.5,71.9,0.5,0,9,14.4,0.1,0.3,0,0,0,0,10.2,10.22
2,EvanEngramO,NYG,TE,2017,14,DAL,8.2,4.8,62.5,56.1,0.4,0,7,11.2,0,0,0,0,0,0,8,8.01
3,JimmyGrahamP,SEA,TE,2017,14,JAX,6.61,4.5,57.1,48.6,0.4,0,7,12.2,0,0,0,0,0,0,7.3,7.26
4,DelanieWalkerIR,TEN,TE,2017,14,ARI,6.39,4.7,83.3,54.2,0.3,0,9,10.8,0,0,0,0,0,0,7.2,7.22
5,HunterHenryPUP,LAC,TE,2017,14,WAS,5.25,3.6,80,45.6,0.4,0,9.2,11.5,0,0,0,0,0,0,7,6.96
6,JackDoyleO,IND,TE,2017,14,BUF,8.48,5.3,62.5,49.7,0.3,0,6.2,10,0,0,0,0,0,0,6.8,6.77
7,CameronBrate,TB,TE,2017,14,DET,5.11,3.5,80,41.6,0.4,0,8.4,10.5,0,0,0,0,0,0,6.6,6.56
8,KyleRudolph,MIN,TE,2017,14,CAR,7.04,4,57.1,40.3,0.4,0,5.7,10,0,0,0,0,0,0,6.4,6.43
9,JaredCook,OAK,TE,2017,14,KC,4.72,3.5,80,44.3,0.3,0,8.8,11,0,0,0,0,0,0,6.2,6.23
10,JasonWittenIR,DAL,TE,2017,14,NYG,7.52,4.3,50,40.8,0.3,0,5.1,10.2,0,0,0,0,0,0,5.9,5.88
11,StephenAnderson,HOU,TE,2017,14,SF,4.97,3.5,80,39.7,0.3,0,8,10,0,0,0,0,0,0,5.8,5.77
12,GregOlsenO,CAR,TE,2017,14,MIN,6.12,3.5,66.7,43.3,0.2,0,7.2,10.8,0,0,0,0,0,0,5.5,5.53
13,JuliusThomas,MIA,TE,2017,14,NE,5.47,3.7,80,37,0.3,0,7.4,9.2,0,0,0,0,0,0,5.5,5.5
14,VernonDavis,WAS,TE,2017,14,LAC,5.64,3.4,50,42.6,0.2,0,7.2,14.3,0,0,0,0,0,0,5.5,5.46
15,AustinHooper,ATL,TE,2017,14,NO,4.22,3.2,75,35.4,0.3,0,8.8,11.7,0,0,0,0,0,0,5.3,5.34
16,AustinSeferian-JenkinsP,NYJ,TE,2017,14,DEN,4.83,3.5,80,34.7,0.3,0,7,8.8,0,0,0,0,0,0,5.3,5.27
17,TylerKroft,CIN,TE,2017,14,CHI,4.8,3.1,60,32.8,0.3,0,6.6,11,0,0,0,0,0,0,5.1,5.08
18,RickySeals-Jones,ARI,TE,2017,14,TEN,3.64,2.8,75,31.5,0.3,0,8,10.7,0,0,0,0,0,0,5,4.95
19,CharlesClayQ,BUF,TE,2017,14,IND,4.55,3.3,60,36.2,0.2,0,7.2,12,0,0,0,0,0,0,4.8,4.82
20,EricEbronP,DET,TE,2017,14,TB,4.52,3.3,60,35.7,0.2,0,7.2,12,0,0,0,0,0,0,4.8,4.77
21,DavidNjoku,CLE,TE,2017,14,GB,3.53,2.7,75,32.8,0.2,0,8.2,11,0,0.1,0,0,0,0,4.5,4.49
22,BenjaminWatson,BAL,TE,2017,14,PIT,4.7,3.2,60,29.1,0.2,0,5.8,9.7,0,0,0,0,0,0,4.1,4.11
23,DwayneAllen,NE,TE,2017,14,MIA,3.82,2.2,50,22.6,0.3,0,5.8,11.5,0,0,0,0,0,0,4.1,4.06
24,OJHoward,TB,TE,2017,14,DET,2.54,1.9,66.7,24.8,0.2,0,8.3,12.5,0,0,0,0,0,0,3.7,3.68
25,MarcedesLewis,JAX,TE,2017,14,SEA,3.63,2.1,50,24.2,0.2,0,6,12,0,0,0,0,0,0,3.6,3.62
26,GeorgeKittle,SF,TE,2017,14,HOU,3.48,2.1,66.7,23.8,0.2,0,8,12,0,0,0,0,0,0,3.6,3.58
27,GarrettCelek,SF,TE,2017,14,HOU,3.23,1.9,66.7,22.5,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.45
28,TreyBurton,PHI,TE,2017,14,LAR,2.69,1.9,66.7,21,0.2,0,7,10.5,0,0,0,0,0,0,3.3,3.3
29,JermaineGreshamQ,ARI,TE,2017,14,TEN,3.4,1.9,66.7,19.1,0.2,0,6.3,9.5,0,0,0,0,0,0,3.1,3.11
30,VanceMcDonald,PIT,TE,2017,14,BAL,2.49,1.4,50,18,0.2,0,9,18,0,0,0,0,0,0,3,3
31,TylerHigbeeQ,LAR,TE,2017,14,PHI,2.81,2.1,66.7,23.4,0.1,0,7.7,11.5,0,0,0,0,0,0,2.9,2.94
32,SethDeValveQ,CLE,TE,2017,14,GB,2.48,1.8,100,21.9,0.1,0,11,11,0,0,0,0,0,0,2.8,2.79
33,GeraldEverett,LAR,TE,2017,14,PHI,2.06,1.2,50,15,0.2,0,7.5,15,0,0.1,0,0,0,0,2.7,2.71
34,RichardRodgersIR,GB,TE,2017,14,CLE,1.84,1.4,50,13.4,0.2,0,6.5,13,0,0,0,0,0,0,2.5,2.54
34,VirgilGreen,DEN,TE,2017,14,NYJ,2.72,1.7,66.7,19.4,0.1,0,6.3,9.5,0,0,0,0,0,0,2.5,2.54
36,NilesPaul,WAS,TE,2017,14,LAC,2.26,1.7,100,17.9,0.1,0,9,9,0,0.1,0,0,0,0,2.4,2.4
37,JesseJames,PIT,TE,2017,14,BAL,2.34,1.7,100,17.6,0.1,0,9,9,0,0.1,0,0,0,0,2.4,2.37
38,EdDickson,CAR,TE,2017,14,MIN,2.52,1.5,66.7,17,0.1,0,5.7,8.5,0,0,0,0,0,0,2.3,2.3
39,AntonioGates,LAC,TE,2017,14,WAS,2.49,1.6,100,16.9,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.29
40,AustinTraylor,DEN,TE,2017,14,NYJ,1.86,1.4,50,16.1,0.1,0,8,16,0,0,0,0,0,0,2.2,2.21
41,LanceKendricks,GB,TE,2017,14,CLE,2.27,1.3,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
42,DarrenFells,DET,TE,2017,14,TB,1.64,1.2,50,13.6,0.1,0,7,14,0,0,0,0,0,0,2,1.96
43,JoshHill,NO,TE,2017,14,ATL,2.34,1.5,100,15.1,0.1,0,7.5,7.5,0,0.2,0,0,0.1,0.1,1.9,1.93
44,DionSims,CHI,TE,2017,14,CIN,1.89,1.3,50,12.7,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.87
45,NickO'Leary,BUF,TE,2017,14,IND,1.76,1,50,12.6,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.86
46,AdamShaheenIR,CHI,TE,2017,14,CIN,2,1.2,50,12.4,0.1,0,6,12,0,0,0,0,0,0,1.8,1.84
47,NickBoyle,BAL,TE,2017,14,PIT,2.45,1.4,50,12.2,0.1,0,6,12,0,0,0,0,0,0,1.8,1.82
48,BrandonWilliams,IND,TE,2017,14,BUF,1.52,1.1,50,11.3,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.73
49,JonnuSmith,TEN,TE,2017,14,ARI,1.59,1,50,10.9,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.69
50,DemetriusHarris,KC,TE,2017,14,OAK,1.52,1,50,10.4,0.1,0,5,10,0,0,0,0,0,0,1.6,1.64
51,JeffHeuerman,DEN,TE,2017,14,NYJ,1.24,0.9,100,10.2,0.1,0,10,10,0,0,0,0,0,0,1.6,1.62
52,MichaelHoomanawanuiIR,NO,TE,2017,14,ATL,1.92,1.1,50,12.1,0.1,0,6,12,0,0,0,0,0.1,0.1,1.6,1.61
53,RhettEllison,NYG,TE,2017,14,DAL,1.23,0.9,100,9.4,0.1,0,9,9,0,0,0,0,0,0,1.5,1.54
54,NickVannett,SEA,TE,2017,14,JAX,1.16,0.8,100,9,0.1,0,9,9,0,0.1,0,0,0,0,1.5,1.51
55,AnthonyFasano,MIA,TE,2017,14,NE,1.55,0.9,50,8.7,0.1,0,4.5,9,0,0,0,0,0,0,1.5,1.47
