Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DevontaFreemanO,ATL,RB,2015,7,TEN,17,85,5,1,5,4,34,0,0,0,17.9,17.9
1,Le'VeonBellO,PIT,RB,2015,7,KC,20,88,4.4,1,6,4,31,0,0,0,17.9,17.9
3,ArianFoster,HOU,RB,2015,7,MIA,18,74,4.1,1,5,4,30,0,0,0,16.4,16.4
4,ToddGurley,LAR,RB,2015,7,CLE,20,92,4.6,1,1,1,10,0,0,0,16.2,16.2
5,AdrianPetersonQ,MIN,RB,2015,7,DET,20,89,4.4,1,3,2,12,0,0,0,16.1,16.1
6,ChrisIvory,NYJ,RB,2015,7,NE,17,81,4.8,1,3,2,12,0,0,0,15.3,15.3
7,LeSeanMcCoyQ,BUF,RB,2015,7,JAX,18,70,3.9,1,4,3,21,0,0,0,15.1,15.1
8,LataviusMurray,OAK,RB,2015,7,LAC,16,69,4.3,1,4,3,21,0,0,0,15,15
9,FrankGore,IND,RB,2015,7,NO,16,77,4.8,1,3,2,12,0,0,0,14.9,14.9
10,MarshawnLynchP,SEA,RB,2015,7,SF,18,75,4.2,1,3,2,13,0,0,0,14.8,14.8
11,MarkIngramSUS,NO,RB,2015,7,IND,14,65,4.6,1,4,3,22,0,0,0,14.7,14.7
12,LamarMiller,MIA,RB,2015,7,HOU,15,66,4.4,1,4,3,20,0,0,0,14.6,14.6
13,DeMarcoMurray,PHI,RB,2015,7,CAR,16,60,3.8,1,4,3,22,0,0,0,14.2,14.2
14,JonathanStewartIR,CAR,RB,2015,7,PHI,16,62,3.9,1,1,1,8,0,0,0,13,13
15,AlfredMorrisQ,WAS,RB,2015,7,TB,14,60,4.3,1,1,1,7,0,0,0,12.7,12.7
16,ChrisJohnson,ARI,RB,2015,7,BAL,15,54,3.6,1,1,1,9,0,0,0,12.3,12.3
17,LeGarretteBlount,NE,RB,2015,7,NYJ,13,49,3.8,1,0,0,4,0,0,0,11.3,11.3
18,DougMartin,TB,RB,2015,7,WAS,17,70,4.1,0,4,3,19,0,0,0,8.9,8.9
19,JustinForsett,BAL,RB,2015,7,ARI,16,59,3.7,0,5,4,26,0,0,0,8.5,8.5
20,DannyWoodheadIR,LAC,RB,2015,7,OAK,7,29,4.1,0,6,4,40,0,0,0,6.9,6.9
21,JosephRandle,DAL,RB,2015,7,NYG,12,49,4.1,0,3,2,16,0,0,0,6.5,6.5
22,RashadJennings,NYG,RB,2015,7,DAL,12,48,4,0,3,2,16,0,0,0,6.4,6.4
23,CarlosHyde,SF,RB,2015,7,SEA,16,54,3.4,0,1,1,8,0,0,0,6.2,6.2
23,TJYeldonP,JAX,RB,2015,7,BUF,12,48,4,0,3,2,14,0,0,0,6.2,6.2
25,CharcandrickWest,KC,RB,2015,7,PIT,11,43,3.9,0,4,3,18,0,0,0,6.1,6.1
26,MattJones,WAS,RB,2015,7,TB,10,44,4.4,0,3,2,16,0,0,0,6,6
27,DukeJohnson,CLE,RB,2015,7,LAR,8,30,3.8,0,5,4,29,0,0,0,5.9,5.9
28,AmeerAbdullah,DET,RB,2015,7,MIN,10,37,3.7,0,3,2,16,0,0,0,5.3,5.3
28,MelvinGordon,LAC,RB,2015,7,OAK,12,42,3.5,0,3,2,11,0,0,0,5.3,5.3
30,ShaneVereenIR,NYG,RB,2015,7,DAL,5,18,3.6,0,5,4,34,0,0,0,5.2,5.2
31,DarrenMcFadden,DAL,RB,2015,7,NYG,6,24,4,0,6,4,27,0,0,0,5.1,5.1
32,AntonioAndrews,TEN,RB,2015,7,ATL,8,32,4,0,3,2,17,0,0,0,4.9,4.9
33,CharlesSims,TB,RB,2015,7,WAS,7,24,3.4,0,3,2,21,0,0,0,4.5,4.5
33,CJSpiller,NO,RB,2015,7,IND,4,19,4.8,0,6,4,26,0,0,0,4.5,4.5
33,BrandenOliver,LAC,RB,2015,7,OAK,4,29,7.2,0,3,2,16,0,0,0,4.5,4.5
36,ChristineMichael,DAL,RB,2015,7,NYG,8,35,4.4,0,1,1,9,0,0,0,4.4,4.4
37,IsaiahCrowell,CLE,RB,2015,7,LAR,9,33,3.7,0,1,1,10,0,0,0,4.3,4.3
38,TheoRiddick,DET,RB,2015,7,MIN,3,10,3.3,0,6,4,32,0,0,0,4.2,4.2
38,DarrenSprolesO,PHI,RB,2015,7,CAR,4,19,4.8,0,4,3,23,0,0,0,4.2,4.2
40,RyanMathews,PHI,RB,2015,7,CAR,7,28,4,0,3,2,13,0,0,0,4.1,4.1
41,DexterMcCluster,TEN,RB,2015,7,ATL,6,21,3.5,0,3,2,16,0,0,0,3.7,3.7
42,BishopSankey,TEN,RB,2015,7,ATL,7,20,2.9,0,3,2,13,0,0,0,3.3,3.3
42,KhiryRobinson,NO,RB,2015,7,IND,5,21,4.2,0,3,2,12,0,0,0,3.3,3.3
42,AndreEllington,ARI,RB,2015,7,BAL,5,16,3.2,0,3,2,17,0,0,0,3.3,3.3
45,RoyHelu,OAK,RB,2015,7,LAC,3,16,5.3,0,3,2,16,0,0,0,3.2,3.2
