Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,CalvinJohnson,DET,WR,2014,2,CAR,11,7,63.6,143,1,0,13,20.4,0,0,0,0,0,0,20.3,20.3
2,AJGreenP,CIN,WR,2014,2,ATL,10,7,70,118,1,0,11.8,16.9,0,0,0,0,0,0,17.8,17.8
3,RandallCobbQ,GB,WR,2014,2,NYJ,12,7,58.3,105,1,0,8.8,15,1,1,1,0,0,0,16.6,16.6
4,AntonioBrown,PIT,WR,2014,2,BAL,13,8,61.5,104,1,0,8,13,0,0,0,0,0,0,16.4,16.4
5,JordyNelson,GB,WR,2014,2,NYJ,14,8,57.1,103,1,0,7.4,12.9,0,0,0,0,0,0,16.3,16.3
6,BrandonMarshall,CHI,WR,2014,2,SF,12,7,58.3,101,1,0,8.4,14.4,0,0,0,0,0,0,16.1,16.1
7,JulioJonesP,ATL,WR,2014,2,CIN,10,7,70,98,1,0,9.8,14,0,0,0,0,0,0,15.8,15.8
7,MichaelFloyd,ARI,WR,2014,2,NYG,7,5,71.4,98,1,0,14,19.6,0,0,0,0,0,0,15.8,15.8
7,DemaryiusThomas,DEN,WR,2014,2,KC,9,6,66.7,98,1,0,10.9,16.3,0,0,0,0,0,0,15.8,15.8
10,AndreJohnson,HOU,WR,2014,2,OAK,10,6,60,89,1,0,8.9,14.8,0,0,0,0,0,0,14.9,14.9
11,DezBryant,DAL,WR,2014,2,TEN,9,6,66.7,86,1,0,9.6,14.3,0,0,0,0,0,0,14.6,14.6
12,VincentJackson,TB,WR,2014,2,LAR,7,5,71.4,77,1,0,11,15.4,0,0,0,0,0,0,13.7,13.7
13,EmmanuelSanders,DEN,WR,2014,2,KC,7,5,71.4,71,1,0,10.1,14.2,0,0,0,0,0,0,13.1,13.1
14,RoddyWhite,ATL,WR,2014,2,CIN,9,6,66.7,68,1,0,7.6,11.3,0,0,0,0,0,0,12.8,12.8
15,KendallWright,TEN,WR,2014,2,DAL,7,5,71.4,65,1,0,9.3,13,0,0,0,0,0,0,12.5,12.5
16,BrandinCooks,NO,WR,2014,2,CLE,6,4,66.7,54,1,0,9,13.5,1,2,2,0,0,0,11.6,11.6
