Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
70,CameronArtis-Payne,CAR,RB,2017,6,PHI,2,8.3,4,0,0.41,0.3,2,0,0,0,1,1.03
71,TerronWard,ATL,RB,2017,6,MIA,1.1,5,5,0,0.41,0.3,3.2,0,0,0,0.8,0.82
72,MackBrownIR,WAS,RB,2017,6,SF,1.6,7.3,3.5,0,0.13,0.1,0.8,0,0,0,0.8,0.81
73,AustinEkeler,LAC,RB,2017,6,OAK,0.6,2.6,3,0,0.82,0.6,5.2,0,0,0,0.8,0.78
74,MattDayes,CLE,RB,2017,6,HOU,1.6,5.8,3,0,0.14,0.1,1.4,0,0,0,0.7,0.72
75,FozzyWhittakerIR,CAR,RB,2017,6,PHI,1.4,5.5,6,0,0.44,0.3,2.9,0,0.1,0.1,0.6,0.64
76,CJHam,MIN,RB,2017,6,GB,0.5,1.7,0,0,0.65,0.5,4.4,0,0,0,0.6,0.61
77,TommyBohanon,JAX,FB,2017,6,LAR,0.3,1.2,0,0,0.79,0.6,4.7,0,0,0,0.6,0.59
77,CoreyGrant,JAX,RB,2017,6,LAR,1,4.5,4,0,0.58,0.4,3.4,0,0.1,0.1,0.6,0.59
79,BrandonBolden,NE,RB,2017,6,NYJ,0.7,3,3,0,0.27,0.2,2.1,0,0,0,0.5,0.51
80,ElijhaaPenny,ARI,RB,2017,6,TB,0.4,2.2,0,0,0.72,0.5,2.8,0,0,0,0.5,0.5
81,PeytonBarber,TB,RB,2017,6,ARI,1,3.5,4,0,0.13,0.1,1.4,0,0,0,0.5,0.49
82,AkeemHuntIR,KC,RB,2017,6,PIT,0.5,2.5,0,0,0.14,0.1,1.3,0,0,0,0.4,0.38
83,AaronRipkowski,GB,FB,2017,6,MIN,0.2,1,0,0,0.39,0.3,2.1,0,0,0,0.3,0.31
83,JamaalWilliams,GB,RB,2017,6,MIN,0.8,5,5,0,0,0,0.1,0,0.1,0.1,0.3,0.31
83,DevanteMays,GB,RB,2017,6,MIN,0.6,2.1,2,0,0.14,0.1,1,0,0,0,0.3,0.31
86,JayProsch,HOU,FB,2017,6,CLE,0.3,1.4,0,0,0.13,0.1,1.4,0,0,0,0.3,0.28
87,DanVitaleIR,CLE,FB,2017,6,HOU,0.3,1,0,0,0.14,0.1,1.4,0,0,0,0.2,0.24
87,TerrellWatson,PIT,RB,2017,6,KC,0.6,2.4,2,0,0,0,0,0,0,0,0.2,0.24
89,JamesDevelin,NE,RB,2017,6,NYJ,0,0,0,0,0.43,0.3,2.2,0,0,0,0.2,0.22
90,AlexArmah,CAR,RB,2017,6,PHI,0.3,1,0,0,0.13,0.1,1.1,0,0,0,0.2,0.21
90,SenorisePerry,MIA,RB,2017,6,ATL,0.3,0.9,0,0,0.14,0.1,1.2,0,0,0,0.2,0.21
90,DanielLascoPUP,NO,RB,2017,6,DET,0.4,1.4,0,0,0.13,0.1,0.7,0,0,0,0.2,0.21
93,AnthonySherman,KC,FB,2017,6,PIT,0,0,0,0,0.28,0.2,1.9,0,0,0,0.2,0.19
93,AndyJanovich,DEN,FB,2017,6,NYG,0.3,0.9,0,0,0.14,0.1,1,0,0,0,0.2,0.19
95,RooseveltNix,PIT,RB,2017,6,KC,0.2,0.9,0,0,0.14,0.1,0.9,0,0,0,0.2,0.18
95,AndreWilliams,LAC,RB,2017,6,OAK,0.2,0.9,0,0,0.14,0.1,0.9,0,0,0,0.2,0.18
97,MichaelBurton,CHI,FB,2017,6,BAL,0.2,0.8,0,0,0.13,0.1,0.9,0,0,0,0.2,0.17
98,RaheemMostert,SF,RB,2017,6,WAS,0.7,3,3,0,0,0,0.2,0,0.1,0.1,0.1,0.12
98,DerekWatt,LAC,FB,2017,6,OAK,0.3,1.1,0,0,0,0,0.1,0,0,0,0.1,0.12
100,DerrickColeman,ATL,FB,2017,6,MIA,0.1,0.4,0,0,0.14,0.1,0.7,0,0,0,0.1,0.11
101,DavidFluellenO,TEN,RB,2017,6,IND,0.1,0.7,0,0,0,0,0,0,0,0,0.1,0.07
102,JalstonFowler,TEN,RB,2017,6,IND,0.1,0.5,0,0,0,0,0.1,0,0,0,0.1,0.06
103,DarrenSprolesO,PHI,RB,2017,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0
103,WendellSmallwood,PHI,RB,2017,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0
103,DonnelPumphrey,PHI,RB,2017,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0
103,DannyWoodheadIR,BAL,RB,2017,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0
103,TerranceWest,BAL,RB,2017,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0
103,TaquanMizzell,CHI,RB,2017,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0
103,JordanTodman,HOU,RB,2017,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0
103,TylerErvin,HOU,RB,2017,6,CLE,0,0,0,0,0,0,0,0,0,0,0,0
103,DariusJackson,CLE,RB,2017,6,HOU,0,0,0,0,0,0,0,0,0,0,0,0
103,DalvinCook,MIN,RB,2017,6,GB,0,0,0,0,0,0,0,0,0,0,0,0
103,JohnKuhn,NO,FB,2017,6,DET,0,0,0,0,0,0,0,0,0,0,0,0
103,ZachLine,NO,FB,2017,6,DET,0,0,0,0,0,0,0,0,0,0,0,0
103,MikeJames,DET,RB,2017,6,NO,0,0,0,0,0,0,0,0,0,0,0,0
103,DwayneWashington,DET,RB,2017,6,NO,0,0,0,0,0,0,0,0,0,0,0,0
103,BilalPowell,NYJ,RB,2017,6,NE,0,0,0,0,0,0,0,0,0,0,0,0
103,RexBurkheadIR,NE,RB,2017,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
103,KyleJuszczyk,SF,FB,2017,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,KeithMarshall,WAS,RB,2017,6,SF,0,0,0,0,0,0,0,0,0,0,0,0
103,RobKelleyIR,WAS,RB,2017,6,SF,0,0,0,0,0,0,0,0,0,0,0,0
103,JoeWilliams,SF,RB,2017,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0
103,DavidJohnson,ARI,RB,2017,6,TB,0,0,0,0,0,0,0,0,0,0,0,0
103,TJLogan,ARI,RB,2017,6,TB,0,0,0,0,0,0,0,0,0,0,0,0
103,DJFosterIR,ARI,RB,2017,6,TB,0,0,0,0,0,0,0,0,0,0,0,0
103,TylerGaffney,JAX,RB,2017,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0
103,TJYeldonP,JAX,RB,2017,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0
103,I'TaviusMathers,JAX,RB,2017,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0
103,JustinDavis,LAR,RB,2017,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0
103,SpencerWare,KC,RB,2017,6,PIT,0,0,0,0,0,0,0,0,0,0,0,0
103,JamizeOlawale,OAK,FB,2017,6,LAC,0,0,0,0,0,0,0,0,0,0,0,0
103,BrandenOliver,LAC,RB,2017,6,OAK,0,0,0,0,0,0,0,0,0,0,0,0
103,KennethFarrow,LAC,RB,2017,6,OAK,0,0,0,0,0,0,0,0,0,0,0,0
103,PaulPerkins,NYG,RB,2017,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0
103,De'AngeloHenderson,DEN,RB,2017,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0
103,MattJones,IND,RB,2017,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0
103,ChristineMichael,IND,RB,2017,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0
103,GeorgeWinn,IND,RB,2017,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0
