Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,BuffaloBills,BUF,DST,2013,7,MIA,5,3,6,1,0,0,0,0,23,0,0
1,NewEnglandPatriots,NE,DST,2013,7,NYJ,3,3,5,1,0,0,0,0,19,0,0
1,MinnesotaVikings,MIN,DST,2013,7,NYG,5,3,5,1,1,0,0,0,27,0,0
1,BaltimoreRavens,BAL,DST,2013,7,PIT,5,2,6,0,0,0,0,0,21,0,0
1,DenverBroncos,DEN,DST,2013,7,IND,6,1,5,0,0,0,0,0,24,0,0
1,LosAngelesChargers,LAC,DST,2013,7,JAX,3,4,4,0,0,0,0,0,22,0,0
1,SanFrancisco49ers,SF,DST,2013,7,TEN,4,2,5,1,0,0,0,0,22,0,0
1,HoustonTexans,HOU,DST,2013,7,KC,5,3,5,0,0,0,0,0,28,0,0
1,DallasCowboys,DAL,DST,2013,7,PHI,4,2,3,0,0,0,0,0,26,0,0
1,ChicagoBears,CHI,DST,2013,7,WAS,4,1,2,1,1,0,0,0,24,0,0
1,CincinnatiBengals,CIN,DST,2013,7,DET,4,1,6,0,0,0,0,0,18,0,0
1,ClevelandBrowns,CLE,DST,2013,7,GB,4,2,4,0,0,0,0,0,22,0,0
1,TampaBayBuccaneers,TB,DST,2013,7,ATL,4,2,5,0,0,0,0,0,23,0,0
1,LosAngelesRams,LAR,DST,2013,7,CAR,5,2,5,0,0,0,0,0,23,0,0
1,SeattleSeahawks,SEA,DST,2013,7,ARI,3,2,5,1,1,0,0,0,17,0,0
1,MiamiDolphins,MIA,DST,2013,7,BUF,4,2,5,0,0,0,0,0,19,0,0
1,NewYorkJets,NYJ,DST,2013,7,NE,5,4,5,0,0,0,0,0,23,0,0
1,NewYorkGiants,NYG,DST,2013,7,MIN,4,2,4,1,1,0,0,0,31,0,0
1,PittsburghSteelers,PIT,DST,2013,7,BAL,3,2,4,0,0,0,0,0,20,0,0
1,IndianapolisColts,IND,DST,2013,7,DEN,3,0,4,0,0,0,0,0,17,0,0
1,JacksonvilleJaguars,JAX,DST,2013,7,LAC,4,1,4,0,0,0,0,0,32,0,0
1,TennesseeTitans,TEN,DST,2013,7,SF,4,1,6,0,0,0,0,0,23,0,0
1,KansasCityChiefs,KC,DST,2013,7,HOU,5,3,5,0,0,0,0,0,15,0,0
1,PhiladelphiaEagles,PHI,DST,2013,7,DAL,3,2,3,0,0,0,0,0,31,0,0
1,WashingtonRedskins,WAS,DST,2013,7,CHI,5,2,6,0,0,0,0,0,25,0,0
1,DetroitLions,DET,DST,2013,7,CIN,4,1,5,1,0,0,0,0,24,0,0
1,GreenBayPackers,GB,DST,2013,7,CLE,5,3,3,0,1,0,0,0,25,0,0
1,AtlantaFalcons,ATL,DST,2013,7,TB,3,3,3,1,0,0,0,0,26,0,0
1,CarolinaPanthers,CAR,DST,2013,7,LAR,4,2,4,1,0,0,0,0,14,0,0
1,ArizonaCardinals,ARI,DST,2013,7,SEA,5,1,5,0,0,0,0,0,22,0,0
