Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
32,BrycePetty,NYJ,QB,2016,16,NE,15.3,25.6,57.7,204.4,7.8,0.9,1.4,79.65,2,7,3.5,0,9.1,9.08
33,BrockOsweiler,HOU,QB,2016,16,CIN,1.4,2.3,50,18.7,9.5,0.1,0.1,83.33,0.2,1.2,0,0,1.1,1.07
34,TonyRomo,DAL,QB,2016,16,DET,0.6,1.1,100,8.6,9,0.1,0,104.17,0.1,0.3,0,0,0.8,0.77
35,RyanFitzpatrick,NYJ,QB,2016,16,NE,0.8,1.4,100,11.1,11,0.1,0.1,112.5,0.2,0.9,0,0,0.7,0.73
36,AJMcCarron,CIN,QB,2016,16,HOU,0.6,1,100,8.4,8,0,0,100,0.1,0.3,0,0,0.4,0.37
36,PaxtonLynch,DEN,QB,2016,16,KC,0.6,1.1,100,8.5,8,0,0,100,0.1,0.3,0,0,0.4,0.37
38,ChaseDaniel,PHI,QB,2016,16,NYG,0.6,1,100,7.9,8,0,0,100,0.1,0.3,0,0,0.4,0.35
39,TJYates,MIA,QB,2016,16,BUF,0.5,0.8,0,6.7,7,0,0,56.25,0.1,0.2,0,0,0.3,0.29
39,ChadHenne,JAX,QB,2016,16,TEN,0.5,0.8,0,6.6,7,0,0,56.25,0.1,0.3,0,0,0.3,0.29
39,ChristianPonder,SF,QB,2016,16,LAR,0.5,0.8,100,6.8,7,0,0,95.83,0.1,0.2,0,0,0.3,0.29
42,ShaunHill,MIN,QB,2016,16,GB,0.5,0.8,0,6.2,6,0,0,52.08,0,0.2,0,0,0.3,0.27
42,ColtMcCoy,WAS,QB,2016,16,CHI,0.5,0.8,0,6.2,6,0,0,52.08,0.1,0.2,0,0,0.3,0.27
42,LandryJones,PIT,QB,2016,16,BAL,0.4,0.7,0,5.7,6,0,0,52.08,0.1,0.4,0,0,0.3,0.27
42,NickFoles,KC,QB,2016,16,DEN,0.8,1.4,100,11.3,11,0,0.1,112.5,0.2,0.2,0,0,0.3,0.27
42,DanOrlovsky,DET,QB,2016,16,DAL,0.4,0.8,0,6.1,6,0,0,52.08,0.1,0.3,0,0,0.3,0.27
47,LukeMcCown,NO,QB,2016,16,TB,0.4,0.8,0,6,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
47,CodyKessler,CLE,QB,2016,16,LAC,0.8,1.4,100,10.9,11,0,0.1,112.5,0.1,0.2,0,0,0.3,0.26
49,RyanMallett,BAL,QB,2016,16,PIT,0.3,0.5,0,3.8,0,0,0,0,0,0.2,0,0,0.2,0.17
50,DerekAnderson,CAR,QB,2016,16,ATL,0.3,0.5,0,3.9,0,0,0,0,0.1,0,0,0,0.2,0.16
50,ScottTolzien,IND,QB,2016,16,OAK,0.3,0.5,0,4.1,4,0,0,43.75,0,0,0,0,0.2,0.16
52,JimmyGaroppoloIR,NE,QB,2016,16,NYJ,0.2,0.4,0,3.2,0,0,0,0,0.1,0,0,0,0.1,0.13
52,MattSchaub,ATL,QB,2016,16,CAR,0.2,0.3,0,2.7,0,0,0,0,0.1,0.2,0,0,0.1,0.13
54,EJManuel,BUF,QB,2016,16,MIA,0.2,0.3,0,2.3,0,0,0,0,0.1,0.3,0,0,0.1,0.12
54,MikeGlennon,TB,QB,2016,16,NO,0.2,0.4,0,3,0,0,0,0,0,0,0,0,0.1,0.12
56,KellenClemens,LAC,QB,2016,16,CLE,0.2,0.3,0,2.1,0,0,0,0,0.1,0.2,0,0,0.1,0.1
57,TrevoneBoykin,SEA,QB,2016,16,ARI,0.2,0.3,0,2.2,0,0,0,0,0,0,0,0,0.1,0.09
58,MattCassel,TEN,QB,2016,16,JAX,0.1,0.2,0,1.4,0,0,0,0,0,0,0,0,0.1,0.06
59,BrettHundley,GB,QB,2016,16,MIN,0.1,0.2,0,1.2,0,0,0,0,0,0,0,0,0,0.05
59,MattMcGloin,OAK,QB,2016,16,IND,0.1,0.2,0,1.2,0,0,0,0,0,0,0,0,0,0.05
61,SeanMannion,LAR,QB,2016,16,SF,0.1,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0.04
62,RyanNassib,NYG,QB,2016,16,PHI,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0.02
62,DavidFales,CHI,QB,2016,16,WAS,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
64,JoshJohnson,NYG,QB,2016,16,PHI,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01
65,AaronMurray,PHI,QB,2016,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonDoughty,MIA,QB,2016,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CardaleJones,BUF,QB,2016,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanTannehillP,MIA,QB,2016,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanGriffin,TB,QB,2016,16,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,GarrettGrayson,NO,QB,2016,16,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JacobyBrissett,NE,QB,2016,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ChristianHackenberg,NYJ,QB,2016,16,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,GenoSmith,NYJ,QB,2016,16,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AlexTanney,TEN,QB,2016,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonAllen,JAX,QB,2016,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeCallahan,GB,QB,2016,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TaylorHeinicke,MIN,QB,2016,16,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TeddyBridgewater,MIN,QB,2016,16,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshMcCown,CLE,QB,2016,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KevinHogan,CLE,QB,2016,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,NateSudfeld,WAS,QB,2016,16,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JayCutler,CHI,QB,2016,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrianHoyer,CHI,QB,2016,16,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeWebb,CAR,QB,2016,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattSimms,ATL,QB,2016,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ConnorCook,OAK,QB,2016,16,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,StephenMorris,IND,QB,2016,16,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DrewStanton,ARI,QB,2016,16,SEA,0.3,0.6,0,4.6,5,0,0.1,47.92,0.1,0.2,0,0,0,0
65,ZacDysert,ARI,QB,2016,16,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CaseKeenum,LAR,QB,2016,16,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ThaddeusLewis,SF,QB,2016,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BlaineGabbertQ,SF,QB,2016,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonWeeden,HOU,QB,2016,16,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JeffDriskel,CIN,QB,2016,16,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ZachMettenberger,PIT,QB,2016,16,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AustinDavisP,DEN,QB,2016,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TylerBray,KC,QB,2016,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoelStave,KC,QB,2016,16,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JakeRudock,DET,QB,2016,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KellenMoore,DAL,QB,2016,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MarkSanchez,DAL,QB,2016,16,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
