Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JamaalCharles,KC,RB,2014,11,SEA,21,100,4.8,1,6,4,35,0,0,0,19.5,19.5
2,MattForteIR,CHI,RB,2014,11,MIN,20,82,4.1,1,7,5,43,0,0,0,18.5,18.5
3,Le'VeonBellO,PIT,RB,2014,11,TEN,18,85,4.7,1,7,5,38,0,0,0,18.3,18.3
4,MarshawnLynchP,SEA,RB,2014,11,KC,20,85,4.2,1,4,3,25,0,0,0,17,17
5,EddieLacy,GB,RB,2014,11,PHI,16,71,4.4,1,5,4,36,0,0,0,16.7,16.7
6,JeremyHillIR,CIN,RB,2014,11,NO,18,86,4.8,1,4,3,20,0,0,0,16.6,16.6
7,MarkIngramSUS,NO,RB,2014,11,CIN,22,95,4.3,1,3,2,10,0,0,0,16.5,16.5
8,LeSeanMcCoyQ,PHI,RB,2014,11,GB,19,86,4.5,1,3,2,14,0,0,0,16,16
9,AlfredMorrisQ,WAS,RB,2014,11,TB,19,80,4.2,1,1,1,3,0,0,0,14.3,14.3
10,FrankGore,SF,RB,2014,11,NYG,19,67,3.5,1,1,1,4,0,0,0,13.1,13.1
11,StevenJackson,ATL,RB,2014,11,CAR,16,60,3.8,1,3,2,10,0,0,0,13,13
11,RyanMathews,LAC,RB,2014,11,OAK,15,60,4,1,3,2,10,0,0,0,13,13
13,RashadJennings,NYG,RB,2014,11,SF,18,74,4.1,0,5,4,32,0,0,0,10.6,10.6
14,BenTate,CLE,RB,2014,11,HOU,9,30,3.3,1,3,2,13,0,0,0,10.3,10.3
15,MattAsiata,MIN,RB,2014,11,CHI,7,24,3.4,1,4,3,16,0,0,0,10,10
16,AndreEllington,ARI,RB,2014,11,DET,17,59,3.5,0,7,5,40,0,0,0,9.9,9.9
17,BryceBrown,BUF,RB,2014,11,MIA,10,44,4.4,0,7,5,49,0,0,0,9.3,9.3
18,AlfredBlue,HOU,RB,2014,11,CLE,17,70,4.1,0,4,3,22,0,0,0,9.2,9.2
19,JerickMcKinnonIR,MIN,RB,2014,11,CHI,16,72,4.5,0,3,2,16,0,0,0,8.8,8.8
20,CJAnderson,DEN,RB,2014,11,LAR,15,64,4.3,0,4,3,23,0,0,0,8.7,8.7
21,BishopSankey,TEN,RB,2014,11,PIT,17,67,3.9,0,3,2,18,0,0,0,8.5,8.5
22,TerranceWest,CLE,RB,2014,11,HOU,16,63,3.9,0,3,2,13,0,0,0,7.6,7.6
22,AhmadBradshaw,IND,RB,2014,11,NE,9,43,4.8,0,6,4,33,0,0,0,7.6,7.6
24,DarrenMcFadden,OAK,RB,2014,11,LAC,13,46,3.5,0,4,3,27,0,0,0,7.3,7.3
25,JoiqueBell,DET,RB,2014,11,ARI,14,50,3.6,0,3,2,20,0,0,0,7,7
26,TreMason,LAR,RB,2014,11,DEN,13,44,3.4,0,6,4,23,0,0,0,6.7,6.7
27,MonteeBall,DEN,RB,2014,11,LAR,10,46,4.6,0,3,2,18,0,0,0,6.4,6.4
27,TrentRichardson,IND,RB,2014,11,NE,11,45,4.1,0,3,2,19,0,0,0,6.4,6.4
29,BobbyRainey,TB,RB,2014,11,WAS,10,40,4,0,5,4,23,0,0,0,6.3,6.3
30,LamarMiller,MIA,RB,2014,11,BUF,13,52,4,0,3,2,9,0,0,0,6.1,6.1
31,DeAngeloWilliams,CAR,RB,2014,11,ATL,12,48,4,0,3,2,11,0,0,0,5.9,5.9
32,ShaneVereenIR,NE,RB,2014,11,IND,8,28,3.5,0,5,4,30,0,0,0,5.8,5.8
33,AnthonyDixon,BUF,RB,2014,11,MIA,11,49,4.5,0,1,1,8,0,0,0,5.7,5.7
34,JonathanStewartIR,CAR,RB,2014,11,ATL,11,42,3.8,0,3,2,14,0,0,0,5.6,5.6
35,CharlesSims,TB,RB,2014,11,WAS,10,39,3.9,0,3,2,16,0,0,0,5.5,5.5
36,DarrenSprolesO,PHI,RB,2014,11,GB,3,22,7.3,0,6,4,31,0,0,0,5.3,5.3
36,BrandenOliver,LAC,RB,2014,11,OAK,8,37,4.6,0,3,2,16,0,0,0,5.3,5.3
36,JonasGray,NE,RB,2014,11,IND,13,53,4.1,0,0,0,0,0,0,0,5.3,5.3
39,TheoRiddick,DET,RB,2014,11,ARI,4,14,3.5,0,6,4,37,0,0,0,5.1,5.1
40,DamienWilliams,MIA,RB,2014,11,BUF,9,35,3.9,0,3,2,13,0,0,0,4.8,4.8
41,CarlosHyde,SF,RB,2014,11,NYG,8,38,4.8,0,3,2,9,0,0,0,4.7,4.7
42,BenjaminCunningham,LAR,RB,2014,11,DEN,4,16,4,0,5,4,26,0,0,0,4.2,4.2
43,IsaiahCrowell,CLE,RB,2014,11,HOU,8,35,4.4,0,1,1,6,0,0,0,4.1,4.1
44,RoyHelu,WAS,RB,2014,11,TB,4,18,4.5,0,4,3,22,0,0,0,4,4
45,TravarisCadet,NO,RB,2014,11,CIN,2,9,4.5,0,4,3,27,0,0,0,3.6,3.6
