Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DevontaFreemanO,ATL,RB,2015,13,TB,16,71,4.4,1,5,4,33,0,0,0,16.4,16.4
2,LeSeanMcCoyQ,BUF,RB,2015,13,HOU,19,76,4,1,4,3,25,0,0,0,16.1,16.1
3,AdrianPetersonQ,MIN,RB,2015,13,SEA,21,88,4.2,1,3,2,12,0,0,0,16,16
4,DeAngeloWilliams,PIT,RB,2015,13,IND,18,79,4.4,1,3,2,19,0,0,0,15.8,15.8
5,ThomasRawls,SEA,RB,2015,13,MIN,18,83,4.6,1,3,2,14,0,0,0,15.7,15.7
6,JonathanStewartIR,CAR,RB,2015,13,NO,19,88,4.6,1,1,1,8,0,0,0,15.6,15.6
7,DougMartin,TB,RB,2015,13,ATL,19,75,3.9,1,3,2,16,0,0,0,15.1,15.1
8,MarkIngramSUS,NO,RB,2015,13,CAR,14,58,4.1,1,5,4,30,0,0,0,14.8,14.8
8,JavoriusAllen,BAL,RB,2015,13,MIA,15,65,4.3,1,4,3,23,0,0,0,14.8,14.8
10,ToddGurley,LAR,RB,2015,13,ARI,18,69,3.8,1,3,2,17,0,0,0,14.6,14.6
10,DavidJohnson,ARI,RB,2015,13,LAR,16,61,3.8,1,4,3,25,0,0,0,14.6,14.6
12,ChrisIvory,NYJ,RB,2015,13,NYG,16,71,4.4,1,3,2,14,0,0,0,14.5,14.5
13,MattForteIR,CHI,RB,2015,13,SF,15,62,4.1,1,3,2,22,0,0,0,14.4,14.4
13,CharcandrickWest,KC,RB,2015,13,OAK,14,59,4.2,1,4,3,25,0,0,0,14.4,14.4
15,CJAnderson,DEN,RB,2015,13,LAC,13,64,4.9,1,3,2,19,0,0,0,14.3,14.3
16,EddieLacy,GB,RB,2015,13,DET,15,66,4.4,1,3,2,16,0,0,0,14.2,14.2
17,LeGarretteBlount,NE,RB,2015,13,PHI,15,70,4.7,1,1,1,7,0,0,0,13.7,13.7
18,JeremyHillIR,CIN,RB,2015,13,CLE,14,57,4.1,1,1,1,9,0,0,0,12.6,12.6
19,RonnieHillman,DEN,RB,2015,13,LAC,12,56,4.7,1,1,1,8,0,0,0,12.4,12.4
20,JeremyLangford,CHI,RB,2015,13,SF,11,44,4,1,3,2,18,0,0,0,12.2,12.2
21,SpencerWare,KC,RB,2015,13,OAK,8,34,4.2,1,1,1,7,0,0,0,10.1,10.1
22,DarrenMcFadden,DAL,RB,2015,13,WAS,18,73,4.1,0,4,3,23,0,0,0,9.6,9.6
23,ShaunDraughn,SF,RB,2015,13,CHI,15,62,4.1,0,6,4,24,0,0,0,8.6,8.6
24,TJYeldonP,JAX,RB,2015,13,TEN,15,61,4.1,0,4,3,21,0,0,0,8.2,8.2
25,LamarMiller,MIA,RB,2015,13,BAL,13,51,3.9,0,6,4,29,0,0,0,8,8
26,DeMarcoMurray,PHI,RB,2015,13,NE,15,56,3.7,0,4,3,23,0,0,0,7.9,7.9
27,FrankGore,IND,RB,2015,13,PIT,15,58,3.9,0,4,3,20,0,0,0,7.8,7.8
28,GiovaniBernardP,CIN,RB,2015,13,CLE,10,48,4.8,0,4,3,27,0,0,0,7.5,7.5
29,LataviusMurray,OAK,RB,2015,13,KC,16,62,3.9,0,3,2,12,0,0,0,7.4,7.4
30,AntonioAndrews,TEN,RB,2015,13,JAX,14,51,3.6,0,3,2,14,0,0,0,6.5,6.5
31,AlfredBlue,HOU,RB,2015,13,BUF,13,50,3.8,0,3,2,13,0,0,0,6.3,6.3
31,AlfredMorrisQ,WAS,RB,2015,13,DAL,13,56,4.3,0,1,1,7,0,0,0,6.3,6.3
33,AmeerAbdullah,DET,RB,2015,13,GB,10,46,4.6,0,1,1,10,0,0,0,5.6,5.6
33,DukeJohnson,CLE,RB,2015,13,CIN,7,28,4,0,4,3,28,0,0,0,5.6,5.6
35,MelvinGordon,LAC,RB,2015,13,DEN,13,42,3.2,0,3,2,13,0,0,0,5.5,5.5
35,DannyWoodheadIR,LAC,RB,2015,13,DEN,6,15,2.5,0,7,5,40,0,0,0,5.5,5.5
37,MattJones,WAS,RB,2015,13,DAL,8,36,4.5,0,3,2,17,0,0,0,5.3,5.3
38,JamesStarks,GB,RB,2015,13,DET,8,28,3.5,0,4,3,22,0,0,0,5,5
38,RashadJennings,NYG,RB,2015,13,NYJ,9,36,4,0,3,2,14,0,0,0,5,5
40,DarrenSprolesO,PHI,RB,2015,13,NE,4,20,5,0,6,4,29,0,0,0,4.9,4.9
41,CharlesSims,TB,RB,2015,13,ATL,6,23,3.8,0,4,3,25,0,0,0,4.8,4.8
42,TheoRiddick,DET,RB,2015,13,GB,3,10,3.3,0,6,4,37,0,0,0,4.7,4.7
43,ShaneVereenIR,NYG,RB,2015,13,NYJ,4,15,3.8,0,4,3,25,0,0,0,4,4
44,BilalPowell,NYJ,RB,2015,13,NYG,5,20,4,0,3,2,19,0,0,0,3.9,3.9
45,IsaiahCrowell,CLE,RB,2015,13,CIN,9,30,3.3,0,1,1,8,0,0,0,3.8,3.8
46,JoiqueBell,DET,RB,2015,13,GB,6,21,3.5,0,3,2,13,0,0,0,3.4,3.4
47,ChrisThompson,WAS,RB,2015,13,DAL,3,15,5,0,3,2,18,0,0,0,3.3,3.3
48,JonathanGrimes,HOU,RB,2015,13,BUF,5,20,4,0,3,2,11,0,0,0,3.1,3.1
48,JayAjayiP,MIA,RB,2015,13,BAL,6,22,3.7,0,1,1,9,0,0,0,3.1,3.1
48,BrandonBolden,NE,RB,2015,13,PHI,3,17,5.7,0,3,2,14,0,0,0,3.1,3.1
51,JamesWhite,NE,RB,2015,13,PHI,3,13,4.3,0,3,2,17,0,0,0,3,3
51,DanHerron,IND,RB,2015,13,PIT,5,16,3.2,0,3,2,14,0,0,0,3,3
53,CJSpiller,NO,RB,2015,13,CAR,4,14,3.5,0,3,2,14,0,0,0,2.8,2.8
54,DavidCobb,TEN,RB,2015,13,JAX,5,21,4.2,0,1,1,6,0,0,0,2.7,2.7
54,RobertTurbinSUS,DAL,RB,2015,13,WAS,5,20,4,0,1,1,7,0,0,0,2.7,2.7
56,TerranceWest,BAL,RB,2015,13,MIA,6,24,4,0,0,0,2,0,0,0,2.6,2.6
57,TevinColeman,ATL,RB,2015,13,TB,5,23,4.6,0,0,0,2,0,0,0,2.5,2.5
57,ChrisPolk,HOU,RB,2015,13,BUF,5,18,3.6,0,1,1,7,0,0,0,2.5,2.5
59,DenardRobinson,JAX,RB,2015,13,TEN,4,17,4.2,0,1,1,6,0,0,0,2.3,2.3
60,StepfanTaylor,ARI,RB,2015,13,LAR,5,18,3.6,0,0,0,4,0,0,0,2.2,2.2
60,MikeTolbert,CAR,FB,2015,13,NO,3,14,4.7,0,1,1,8,0,0,0,2.2,2.2
60,KenjonBarner,PHI,RB,2015,13,NE,3,20,6.7,0,0,0,2,0,0,0,2.2,2.2
63,FredJackson,SEA,RB,2015,13,MIN,2,10,5,0,1,1,11,0,0,0,2.1,2.1
64,TreMason,LAR,RB,2015,13,ARI,3,12,4,0,1,1,8,0,0,0,2,2
65,KyleJuszczyk,BAL,FB,2015,13,MIA,0,1,0,0,3,2,18,0,0,0,1.9,1.9
66,AnthonyDixon,BUF,RB,2015,13,HOU,3,14,4.7,0,1,1,4,0,0,0,1.8,1.8
67,BenjaminCunningham,LAR,RB,2015,13,ARI,1,7,7,0,1,1,10,0,0,0,1.7,1.7
68,MarcelReece,OAK,FB,2015,13,KC,1,4,4,0,1,1,12,0,0,0,1.6,1.6
68,RoyHelu,OAK,RB,2015,13,KC,2,8,4,0,1,1,8,0,0,0,1.6,1.6
70,OrleansDarkwa,NYG,RB,2015,13,NYJ,3,13,4.3,0,0,0,2,0,0,0,1.5,1.5
71,JamizeOlawale,OAK,FB,2015,13,KC,2,8,4,0,1,1,6,0,0,0,1.4,1.4
