Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2017,14,BAL,20,86.1,4.3,0.5,6.9,4.7,36.3,0.2,0,0,16.4,16.44
2,MarkIngramSUS,NO,RB,2017,14,ATL,15.2,73.4,4.9,0.7,4.48,3.3,22.8,0.1,0,0,14.4,14.42
3,ToddGurley,LAR,RB,2017,14,PHI,16.6,68.4,4,0.6,4.89,3.6,31.7,0.1,0,0,14.2,14.21
4,AlvinKamaraP,NO,RB,2017,14,ATL,9.6,49.3,4.9,0.4,7.59,5.8,50.5,0.3,0,0,14.2,14.18
5,LeSeanMcCoyQ,BUF,RB,2017,14,IND,17.9,78.9,4.4,0.5,4.76,3.5,25.2,0.1,0,0,14,14.01
6,MelvinGordon,LAC,RB,2017,14,WAS,17.9,75,4.2,0.5,4.58,3.1,24.6,0.1,0,0,13.6,13.56
7,LeonardFournetteQ,JAX,RB,2017,14,SEA,18,71.6,4,0.5,3.08,2.1,15.9,0.1,0,0,12.4,12.35
8,CarlosHyde,SF,RB,2017,14,HOU,14.2,59,4.2,0.5,5.04,3.6,26,0.1,0,0,12.1,12.1
9,DevontaFreemanO,ATL,RB,2017,14,NO,13.5,62.2,4.4,0.5,3.37,2.5,21.9,0.1,0,0,12,12.01
10,LamarMiller,HOU,RB,2017,14,SF,17.7,69,3.8,0.4,3.89,2.8,20,0.1,0,0,11.9,11.9
11,DionLewis,NE,RB,2017,14,MIA,13.2,65.9,5.1,0.5,2.01,1.4,11.4,0.1,0,0,11.3,11.33
12,GiovaniBernardP,CIN,RB,2017,14,CHI,15.7,62.2,3.9,0.3,4.02,3,25.8,0.1,0,0,11.2,11.2
13,KareemHunt,KC,RB,2017,14,OAK,13.9,60.3,4.3,0.3,3.66,2.6,23.2,0.1,0,0,10.8,10.75
14,AlfredMorrisQ,DAL,RB,2017,14,NYG,15.5,69.9,4.4,0.5,1.07,0.8,5.2,0,0,0,10.5,10.51
15,MarshawnLynchP,OAK,RB,2017,14,KC,14.9,60.5,4,0.5,2.64,1.9,14.5,0,0,0,10.5,10.5
