Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,CalvinJohnson,DET,WR,2013,11,PIT,13,7,53.8,126,1,56,9.7,18,0,0,0,0,0,0,18.6,18.6
2,AndreJohnson,HOU,WR,2013,11,OAK,11,7,63.6,115,1,52,10.5,16.4,0,0,0,0,0,0,17.5,17.5
3,VincentJackson,TB,WR,2013,11,ATL,14,8,57.1,100,1,45,7.1,12.5,0,0,0,0,0,0,16,16
4,DeSeanJackson,PHI,WR,2013,11,WAS,9,7,77.8,95,1,42,10.6,13.6,0,0,0,0,0,0,15.5,15.5
5,BrandonMarshall,CHI,WR,2013,11,BAL,10,7,70,88,1,40,8.8,12.6,0,0,0,0,0,0,14.8,14.8
6,PierreGarcon,WAS,WR,2013,11,PHI,14,10,71.4,147,0,66,10.5,14.7,0,0,0,0,0,0,14.7,14.7
7,DemaryiusThomas,DEN,WR,2013,11,KC,8,5,62.5,84,1,37,10.5,16.8,0,0,0,0,0,0,14.4,14.4
8,AntonioBrown,PIT,WR,2013,11,DET,15,12,80,134,0,60,8.9,11.2,0,1,0,0,0,0,13.7,13.7
9,VictorCruz,NYG,WR,2013,11,GB,14,10,71.4,125,0,56,8.9,12.5,0,0,0,0,0,0,12.5,12.5
10,HarryDouglas,ATL,WR,2013,11,TB,11,9,81.8,120,0,54,10.9,13.3,0,0,0,0,0,0,12,12
11,AJGreenP,CIN,WR,2013,11,CLE,11,6,54.5,117,0,52,10.6,19.5,0,0,0,0,0,0,11.7,11.7
12,MikeWallaceIR,MIA,WR,2013,11,LAC,14,9,64.3,110,0,49,7.9,12.2,0,6,0,0,0,0,11.6,11.6
13,KendallWright,TEN,WR,2013,11,IND,11,9,81.8,112,0,50,10.2,12.4,0,0,0,0,0,0,11.2,11.2
14,CecilShorts,JAX,WR,2013,11,ARI,13,9,69.2,104,0,47,8,11.6,0,0,0,0,0,0,10.4,10.4
15,TorreySmith,BAL,WR,2013,11,CHI,10,6,60,102,0,46,10.2,17,0,0,0,0,0,0,10.2,10.2
16,HakeemNicks,NYG,WR,2013,11,GB,12,8,66.7,101,0,45,8.4,12.6,0,0,0,0,0,0,10.1,10.1
17,AlshonJefferyQ,CHI,WR,2013,11,BAL,9,5,55.6,94,0,42,10.4,18.8,1,6,6,0,0,0,10,10
18,AnquanBoldin,SF,WR,2013,11,NO,10,8,80,99,0,44,9.9,12.4,0,0,0,0,0,0,9.9,9.9
19,BrianHartline,MIA,WR,2013,11,LAC,11,8,72.7,97,0,43,8.8,12.1,0,0,0,0,0,0,9.7,9.7
20,RoddyWhite,ATL,WR,2013,11,TB,12,10,83.3,96,0,43,8,9.6,0,0,0,0,0,0,9.6,9.6
21,JoshGordonQ,CLE,WR,2013,11,CIN,8,5,62.5,93,0,41,11.6,18.6,0,2,0,0,0,0,9.5,9.5
22,DeAndreHopkinsQ,HOU,WR,2013,11,OAK,8,6,75,94,0,42,11.8,15.7,0,0,0,0,0,0,9.4,9.4
23,DwayneBowe,KC,WR,2013,11,DEN,10,8,80,92,0,41,9.2,11.5,0,0,0,0,0,0,9.2,9.2
24,EricDecker,DEN,WR,2013,11,KC,9,6,66.7,91,0,41,10.1,15.2,0,0,0,0,0,0,9.1,9.1
25,WesWelker,DEN,WR,2013,11,KC,11,8,72.7,90,0,40,8.2,11.2,0,0,0,0,0,0,9,9
26,KeenanAllenQ,LAC,WR,2013,11,MIA,8,6,75,89,0,40,11.1,14.8,0,0,0,0,0,0,8.9,8.9
26,MarquesColston,NO,WR,2013,11,SF,8,7,87.5,89,0,40,11.1,12.7,0,0,0,0,0,0,8.9,8.9
28,DannyAmendola,NE,WR,2013,11,CAR,9,7,77.8,88,0,39,9.8,12.6,0,0,0,0,0,0,8.8,8.8
29,LarryFitzgeraldQ,ARI,WR,2013,11,JAX,9,6,66.7,86,0,38,9.6,14.3,0,1,0,0,0,0,8.7,8.7
30,JarrettBoykin,GB,WR,2013,11,NYG,7,5,71.4,84,0,38,12,16.8,0,0,0,0,0,0,8.4,8.4
31,T.Y.Hilton,IND,WR,2013,11,TEN,7,4,57.1,78,0,35,11.1,19.5,0,0,0,0,0,0,7.8,7.8
31,GoldenTateQ,SEA,WR,2013,11,MIN,6,5,83.3,78,0,35,13,15.6,0,0,0,0,0,0,7.8,7.8
33,SantonioHolmes,NYJ,WR,2013,11,BUF,7,4,57.1,73,0,32,10.4,18.2,0,0,0,0,0,0,7.3,7.3
33,JordyNelson,GB,WR,2013,11,NYG,8,5,62.5,73,0,32,9.1,14.6,0,0,0,0,0,0,7.3,7.3
35,TJGraham,BUF,WR,2013,11,NYJ,7,5,71.4,71,0,31,10.1,14.2,0,0,0,0,0,0,7.1,7.1
35,SteveSmith,CAR,WR,2013,11,NE,10,7,70,71,0,32,7.1,10.1,0,0,0,0,0,0,7.1,7.1
37,DonnieAvery,KC,WR,2013,11,DEN,7,5,71.4,69,0,31,9.9,13.8,0,1,0,0,0,0,7,7
37,BrandonLaFell,CAR,WR,2013,11,NE,7,5,71.4,68,0,30,9.7,13.6,0,2,0,0,0,0,7,7
39,DenariusMoore,OAK,WR,2013,11,HOU,8,4,50,68,0,30,8.5,17,0,0,0,0,0,0,6.8,6.8
39,EmmanuelSanders,PIT,WR,2013,11,DET,8,5,62.5,63,0,28,7.9,12.6,0,5,0,0,0,0,6.8,6.8
39,DougBaldwinQ,SEA,WR,2013,11,MIN,6,5,83.3,68,0,30,11.3,13.6,0,0,0,0,0,0,6.8,6.8
42,RishardMatthews,MIA,WR,2013,11,LAC,7,6,85.7,66,0,29,9.4,11,0,0,0,0,0,0,6.6,6.6
43,MichaelFloyd,ARI,WR,2013,11,JAX,7,6,85.7,65,0,29,9.3,10.8,0,0,0,0,0,0,6.5,6.5
43,MikeBrown,JAX,WR,2013,11,ARI,6,4,66.7,65,0,29,10.8,16.2,0,0,0,0,0,0,6.5,6.5
45,RileyCooper,PHI,WR,2013,11,WAS,4,3,75,61,0,27,15.2,20.3,0,2,0,0,0,0,6.3,6.3
45,AaronDobsonIR,NE,WR,2013,11,CAR,7,4,57.1,63,0,28,9,15.8,0,0,0,0,0,0,6.3,6.3
47,DavidNelson,NYJ,WR,2013,11,BUF,6,5,83.3,61,0,27,10.2,12.2,0,0,0,0,0,0,6.1,6.1
47,MohamedSanu,CIN,WR,2013,11,CLE,8,6,75,61,0,27,7.6,10.2,0,0,0,0,0,0,6.1,6.1
49,GregLittle,CLE,WR,2013,11,CIN,6,4,66.7,59,0,26,9.8,14.8,0,0,0,0,0,0,5.9,5.9
49,TedGinnP,CAR,WR,2013,11,NE,5,4,80,60,0,27,12,15,0,-1,0,0,0,0,5.9,5.9
51,AndrewHawkins,CIN,WR,2013,11,CLE,7,6,85.7,52,0,23,7.4,8.7,0,6,0,0,0,0,5.8,5.8
51,VincentBrown,LAC,WR,2013,11,MIA,5,4,80,58,0,26,11.6,14.5,0,0,0,0,0,0,5.8,5.8
53,TiquanUnderwood,TB,WR,2013,11,ATL,5,4,80,57,0,25,11.4,14.2,0,0,0,0,0,0,5.7,5.7
53,PercyHarvin,SEA,WR,2013,11,MIN,7,4,57.1,52,0,23,7.4,13,2,5,2.5,0,0,0,5.7,5.7
55,GriffWhalen,IND,WR,2013,11,TEN,8,5,62.5,55,0,24,6.9,11,0,0,0,0,0,0,5.5,5.5
55,JasonAvant,PHI,WR,2013,11,WAS,8,5,62.5,55,0,24,6.9,11,0,0,0,0,0,0,5.5,5.5
55,JulianEdelmanSUS,NE,WR,2013,11,CAR,8,5,62.5,53,0,24,6.6,10.6,0,2,0,0,0,0,5.5,5.5
58,JamesJones,GB,WR,2013,11,NYG,5,3,60,54,0,24,10.8,18,0,0,0,0,0,0,5.4,5.4
59,LeonardHankerson,WAS,WR,2013,11,PHI,6,4,66.7,53,0,24,8.8,13.2,0,0,0,0,0,0,5.3,5.3
