Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JordanReed,WAS,TE,2016,3,NYG,9.99,6.8,70,76.6,0.6,0,7.7,11,0,0,0,0,0,0,11.3,11.26
2,RobGronkowskiQ,NE,TE,2016,3,HOU,7.52,4.4,50,65.7,0.6,0,8.2,16.5,0,0,0,0,0,0,10.2,10.17
3,GregOlsenO,CAR,TE,2016,3,MIN,8.05,4.6,62.5,62.9,0.3,0,7.9,12.6,0,0,0,0,0,0,8.1,8.09
4,EricEbronP,DET,TE,2016,3,GB,5.48,4,80,46.5,0.4,0,9.2,11.5,0,0,0,0,0,0,7,7.05
5,TravisKelce,KC,TE,2016,3,NYJ,6.25,4.5,66.7,51.1,0.2,0,8.5,12.8,0,0,0,0,0,0,6.3,6.31
6,GaryBarnidge,CLE,TE,2016,3,MIA,6.05,3.5,66.7,44,0.3,0,7.3,11,0,0,0,0,0,0,6.2,6.2
7,HunterHenryPUP,LAC,TE,2016,3,IND,5.11,3.5,80,37.4,0.4,0,7.4,9.2,0,0,0,0,0.1,0.1,5.9,5.94
8,JuliusThomas,JAX,TE,2016,3,BAL,4.88,3.3,60,37.3,0.4,0,7.4,12.3,0,0,0,0,0.1,0.1,5.9,5.93
9,JacobTamme,ATL,TE,2016,3,NO,7.18,4.2,57.1,48.1,0.2,0,6.9,12,0,0,0,0,0.1,0.1,5.8,5.81
10,DwayneAllen,IND,TE,2016,3,LAC,6.43,3.7,66.7,38.9,0.3,0,6.5,9.8,0,0,0,0,0,0,5.7,5.69
11,JasonWittenIR,DAL,TE,2016,3,CHI,9.1,5.2,55.6,49.9,0.1,0,5.6,10,0,0,0,0,0,0,5.6,5.59
12,CobyFleener,NO,TE,2016,3,ATL,4.99,3.7,80,37.6,0.3,0,7.6,9.5,0,0,0,0,0,0,5.6,5.56
13,MartellusBennett,NE,TE,2016,3,HOU,5.28,3.2,60,37.5,0.3,0,7.6,12.7,0,0,0,0,0,0,5.6,5.55
14,VanceMcDonald,SF,TE,2016,3,SEA,3.91,2.2,50,31.1,0.4,0,7.8,15.5,0,0,0,0,0,0,5.5,5.51
15,LarryDonnell,NYG,TE,2016,3,WAS,5.67,3.5,66.7,32.7,0.4,0,5.5,8.2,0,0,0,0,0.1,0.1,5.5,5.47
16,RichardRodgersIR,GB,TE,2016,3,DET,4.35,3.3,75,30.1,0.4,0,7.5,10,0,0,0,0,0,0,5.4,5.41
17,BrentCelek,PHI,TE,2016,3,PIT,5.27,3.1,60,35.5,0.3,0,7.2,12,0,0,0,0,0,0,5.4,5.35
18,JesseJames,PIT,TE,2016,3,PHI,4.96,3.6,80,32,0.3,0,6.4,8,0,0,0,0,0,0,5,5
19,DennisPitta,BAL,TE,2016,3,JAX,5.76,4,66.7,44.4,0.1,0,7.3,11,0,0,0,0,0.1,0.1,4.8,4.84
20,ZachMillerIR,CHI,TE,2016,3,DAL,5.63,3.5,66.7,35.3,0.2,0,5.8,8.8,0,0,0,0,0,0,4.7,4.73
21,CameronBrate,TB,TE,2016,3,LAR,3.65,2.5,50,26.8,0.3,0,6.8,13.5,0,0,0,0,0,0,4.5,4.48
22,CliveWalford,OAK,TE,2016,3,TEN,4.5,2.8,75,29.2,0.2,0,7.2,9.7,0,0,0,0,0.1,0.1,3.9,3.92
23,JordanCameron,MIA,TE,2016,3,CLE,4.18,2.6,75,26.8,0.2,0,6.8,9,0,0,0,0,0,0,3.9,3.88
24,KyleRudolph,MIN,TE,2016,3,CAR,4.57,2.6,60,26.7,0.2,0,5.4,9,0,0,0,0,0,0,3.9,3.87
25,JimmyGrahamP,SEA,TE,2016,3,SF,3.96,2.7,75,32.2,0.1,0,8,10.7,0,0,0,0,0,0,3.8,3.82
26,TylerKroft,CIN,TE,2016,3,DEN,2.94,1.9,66.7,19,0.3,0,6.3,9.5,0,0,0,0,0,0,3.7,3.7
27,JackDoyleO,IND,TE,2016,3,LAC,3.52,2.2,50,18.4,0.3,0,4.5,9,0,0,0,0,0,0,3.6,3.64
28,CharlesClayQ,BUF,TE,2016,3,ARI,4.14,3,75,31.7,0.1,0,8,10.7,0,0,0,0,0.1,0.1,3.6,3.57
29,DarrenFells,ARI,TE,2016,3,BUF,2.6,1.9,66.7,22.4,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.44
30,JeffHeuerman,DEN,TE,2016,3,CIN,2.76,2,66.7,22.3,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.43
31,LanceKendricks,LAR,TE,2016,3,TB,4.72,2.7,60,29.3,0.1,0,5.8,9.7,0,0,0,0,0.1,0.1,3.3,3.33
32,WillTyeIR,NYG,TE,2016,3,WAS,4.67,2.7,60,27,0.1,0,5.4,9,0,0,0,0,0,0,3.3,3.3
33,CrockettGillmore,BAL,TE,2016,3,JAX,2.95,1.7,66.7,18.8,0.2,0,6.3,9.5,0,0,0,0,0,0,3.1,3.08
34,JaredCook,GB,TE,2016,3,DET,2.97,2.2,66.7,23.4,0.1,0,7.7,11.5,0,0,0,0,0,0,2.9,2.94
35,RyanGriffin,HOU,TE,2016,3,NE,2.57,1.8,66.7,18.5,0.1,0,6,9,0,0,0,0,0,0,2.4,2.45
36,MarcedesLewis,JAX,TE,2016,3,BAL,2.07,1.2,50,16.4,0.1,0,8,16,0,0,0,0,0,0,2.2,2.24
36,AustinHooper,ATL,TE,2016,3,NO,1.84,1.4,50,22.4,0,0,11,22,0,0,0,0,0,0,2.2,2.24
38,GarrettCelek,SF,TE,2016,3,SEA,2.21,1.3,50,14.4,0.1,0,7,14,0,0,0,0,0,0,2,2.04
39,DionSims,MIA,TE,2016,3,CLE,2.04,1.4,50,13.8,0.1,0,7,14,0,0,0,0,0,0,2,1.98
40,XavierGrimble,PIT,TE,2016,3,PHI,1.21,0.7,100,7.3,0.2,0,7,7,0,0,0,0,0,0,1.9,1.93
41,VernonDavis,WAS,TE,2016,3,NYG,3.15,1.9,66.7,19.2,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.92
42,JohnPhillips,DEN,TE,2016,3,CIN,2.19,1.6,100,13.1,0.1,0,6.5,6.5,0,0,0,0,0,0,1.9,1.91
43,LeeSmith,OAK,TE,2016,3,TEN,2.33,1.4,50,12.2,0.1,0,6,12,0,0,0,0,0,0,1.8,1.82
44,MaxxWilliams,BAL,TE,2016,3,JAX,2.39,1.4,50,12,0.1,0,6,12,0,0,0,0,0,0,1.8,1.8
45,LukeWillson,SEA,TE,2016,3,SF,2.17,1.4,50,16.7,0,0,8.5,17,0,0,0,0,0,0,1.7,1.67
46,AnthonyFasano,TEN,TE,2016,3,OAK,1.73,1,50,10,0.1,0,5,10,0,0,0,0,0,0,1.6,1.6
47,GavinEscobar,DAL,TE,2016,3,CHI,1.23,0.7,100,9.2,0.1,0,9,9,0,0,0,0,0,0,1.5,1.52
48,GeoffSwaim,DAL,TE,2016,3,CHI,1.26,0.8,100,8.1,0.1,0,8,8,0,0,0,0,0,0,1.4,1.41
49,EdDickson,CAR,TE,2016,3,MIN,1.34,0.8,100,7.2,0.1,0,7,7,0,0,0,0,0,0,1.3,1.32
50,RandallTelfer,CLE,TE,2016,3,MIA,0.78,0.6,100,5.6,0.1,0,6,6,0,0,0,0,0,0,1.2,1.16
51,JermaineGreshamQ,ARI,TE,2016,3,BUF,1.61,0.9,50,10.6,0,0,5.5,11,0,0,0,0,0,0,1.1,1.06
52,ScottSimonson,CAR,TE,2016,3,MIN,0.29,0.2,0,3.9,0.1,0,0,0,0,0,0,0,0,0,1,0.99
52,TylerHigbeeQ,LAR,TE,2016,3,TB,1.6,1.2,50,9.9,0,0,5,10,0,0,0,0,0,0,1,0.99
54,SeanMcGrath,LAC,TE,2016,3,IND,1.46,1.1,100,9.2,0,0,9,9,0,0,0,0,0,0,0.9,0.92
55,CJFiedorowiczIR,HOU,TE,2016,3,NE,1.56,1.2,50,8.9,0,0,4.5,9,0,0,0,0,0,0,0.9,0.89
56,DemetriusHarris,KC,TE,2016,3,NYJ,1.36,0.9,100,8.8,0,0,9,9,0,0,0,0,0,0,0.9,0.88
57,CJUzomah,CIN,TE,2016,3,DEN,1.74,1.1,50,8.4,0,0,4,8,0,0,0,0,0,0,0.8,0.84
