Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,NickFoles,PHI,QB,2014,4,SF,28,42,66.7,358,8.5,2,0,109.03,2,10,5,0,23.3,23.32
2,AndrewLuckP,IND,QB,2014,4,TEN,30,40,75,327,8.2,2,0,115.31,5,20,4,0,23.1,23.08
3,ColinKaepernick,SF,QB,2014,4,PHI,26,36,72.2,289,8,2,0,114.24,8,31,3.9,0,22.7,22.66
4,DrewBrees,NO,QB,2014,4,DAL,28,38,73.7,313,8.2,2,0,115.35,1,3,3,0,20.8,20.82
5,KirkCousins,WAS,QB,2014,4,NYG,26,41,63.4,297,7.2,2,0,101.37,2,6,3,0,20.5,20.48
6,PhilipRivers,LAC,QB,2014,4,JAX,26,40,65,300,7.5,2,0,104.17,1,4,4,0,20.4,20.4
7,AaronRodgersQ,GB,QB,2014,4,CHI,24,41,58.5,291,7.1,2,0,96.7,1,6,6,0,20.2,20.24
8,BenRoethlisberger,PIT,QB,2014,4,TB,25,37,67.6,297,8,2,0,109.85,1,3,3,0,20.2,20.18
9,TomBrady,NE,QB,2014,4,KC,26,38,68.4,283,7.4,2,0,107.68,2,0,0,0,19.3,19.32
10,MattRyan,ATL,QB,2014,4,MIN,22,32,68.8,272,8.5,2,0,115.62,1,4,4,0,19.3,19.28
11,JayCutler,CHI,QB,2014,4,GB,24,39,61.5,300,7.7,2,1,91.83,1,5,5,0,18.5,18.5
12,MatthewStafford,DET,QB,2014,4,NYJ,25,36,69.4,281,7.8,2,1,99.42,1,3,3,0,17.5,17.54
13,CamNewton,CAR,QB,2014,4,BAL,23,36,63.9,277,7.7,1,0,96.64,6,23,3.8,0,17.4,17.38
14,EliManning,NYG,QB,2014,4,WAS,23,35,65.7,270,7.7,2,1,96.13,1,3,3,0,17.1,17.1
15,TonyRomo,DAL,QB,2014,4,NO,21,36,58.3,235,6.5,2,1,84.84,1,3,3,0,15.7,15.7
16,EJManuel,BUF,QB,2014,4,HOU,21,39,53.8,272,7,1,1,73.88,3,15,5,0,14.4,14.38
17,DerekCarr,OAK,QB,2014,4,MIA,22,36,61.1,248,6.9,1,1,79.4,3,14,4.7,0,13.3,13.32
18,JoeFlacco,BAL,QB,2014,4,CAR,21,34,61.8,263,7.7,1,1,83.33,1,3,3,0,12.8,12.82
19,AlexSmith,KC,QB,2014,4,NE,21,31,67.7,227,7.3,1,1,86.36,4,17,4.2,0,12.8,12.78
20,GenoSmith,NYJ,QB,2014,4,DET,19,33,57.6,236,7.2,1,2,64.71,6,28,4.7,0,12.2,12.24
21,TeddyBridgewater,MIN,QB,2014,4,ATL,19,30,63.3,202,6.7,1,1,80.14,4,21,5.2,0,12.2,12.18
22,MikeGlennon,TB,QB,2014,4,PIT,24,44,54.5,267,6.1,1,2,61.46,2,6,3,0,11.3,11.28
23,RyanTannehillP,MIA,QB,2014,4,OAK,24,41,58.5,269,6.6,1,2,66.01,3,2,0.7,0,11,10.96
24,BlakeBortles,JAX,QB,2014,4,LAC,22,37,59.5,240,6.5,1,2,65.15,1,5,5,0,10.1,10.1
25,RyanFitzpatrick,HOU,QB,2014,4,BUF,21,31,67.7,216,7,1,2,71.44,3,3,1,0,8.9,8.94
26,CharlieWhitehurst,TEN,QB,2014,4,IND,18,33,54.5,194,5.9,0,1,59.41,1,4,4,0,6.2,6.16
27,KyleOrton,BUF,QB,2014,4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,BruceGradkowski,PIT,QB,2014,4,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DanOrlovsky,DET,QB,2014,4,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MichaelVick,NYJ,QB,2014,4,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattHasselbeck,IND,QB,2014,4,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DerekAnderson,CAR,QB,2014,4,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,KellenClemens,LAC,QB,2014,4,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattBarkley,PHI,QB,2014,4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,LukeMcCown,NO,QB,2014,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
