Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DevontaFreemanO,ATL,RB,2015,11,IND,18,81,4.5,1,7,5,41,0,0,0,18.2,18.2
2,AdrianPetersonQ,MIN,RB,2015,11,GB,22,102,4.6,1,3,2,14,0,0,0,17.6,17.6
3,CharcandrickWest,KC,RB,2015,11,LAC,17,80,4.7,1,4,3,26,0,0,0,16.6,16.6
4,ToddGurley,LAR,RB,2015,11,BAL,19,84,4.4,1,4,3,21,0,0,0,16.5,16.5
5,DarrenMcFadden,DAL,RB,2015,11,MIA,18,75,4.2,1,4,3,26,0,0,0,16.1,16.1
6,DeMarcoMurray,PHI,RB,2015,11,TB,19,72,3.8,1,5,4,28,0,0,0,16,16
7,LamarMiller,MIA,RB,2015,11,DAL,14,66,4.7,1,6,4,30,0,0,0,15.6,15.6
8,ChrisIvory,NYJ,RB,2015,11,HOU,18,80,4.4,1,3,2,15,0,0,0,15.5,15.5
9,JonathanStewartIR,CAR,RB,2015,11,WAS,19,85,4.5,1,1,1,8,0,0,0,15.3,15.3
10,LataviusMurray,OAK,RB,2015,11,DET,17,71,4.2,1,4,3,17,0,0,0,14.8,14.8
11,JeremyLangford,CHI,RB,2015,11,DEN,15,57,3.8,1,4,3,30,0,0,0,14.7,14.7
12,LeSeanMcCoyQ,BUF,RB,2015,11,NE,15,64,4.3,1,4,3,22,0,0,0,14.6,14.6
13,DougMartin,TB,RB,2015,11,PHI,16,64,4,1,3,2,19,0,0,0,14.3,14.3
14,LeGarretteBlount,NE,RB,2015,11,BUF,16,72,4.5,1,1,1,10,0,0,0,14.2,14.2
15,JamesStarks,GB,RB,2015,11,MIN,12,53,4.4,1,4,3,22,0,0,0,13.5,13.5
16,DannyWoodheadIR,LAC,RB,2015,11,KC,7,28,4,0,7,5,42,1,0,0,13,13
17,GiovaniBernardP,CIN,RB,2015,11,ARI,10,45,4.5,1,4,3,23,0,0,0,12.8,12.8
18,RonnieHillman,DEN,RB,2015,11,CHI,12,52,4.3,1,3,2,11,0,0,0,12.3,12.3
