Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AaronRodgersQ,GB,QB,2015,6,LAC,22,33,66.7,275,8.3,3,1,110.04,4,19,4.8,0,22.9,22.9
2,TomBrady,NE,QB,2015,6,IND,27,41,65.9,298,7.3,3,1,101.47,2,2,1,0,22.1,22.12
3,AndrewLuckP,IND,QB,2015,6,NE,24,40,60,285,7.1,2,1,88.02,3,16,5.3,0,19,19
4,DrewBrees,NO,QB,2015,6,ATL,28,41,68.3,312,7.6,2,1,96.8,2,3,1.5,0,18.8,18.78
5,RussellWilson,SEA,QB,2015,6,CAR,18,29,62.1,225,7.8,2,1,94.76,7,37,5.3,0,18.7,18.7
6,ColinKaepernick,SF,QB,2015,6,BAL,19,31,61.3,224,7.2,2,1,91.33,7,36,5.1,0,18.6,18.56
7,CamNewton,CAR,QB,2015,6,SEA,19,32,59.4,215,6.7,2,1,87.37,7,36,5.1,0,18.2,18.2
8,MattRyan,ATL,QB,2015,6,NO,25,37,67.6,286,7.7,2,1,97.35,2,6,3,0,18,18.04
9,AndyDalton,CIN,QB,2015,6,BUF,23,37,62.2,260,7,2,1,89.92,4,14,3.5,0,17.8,17.8
10,PhilipRivers,LAC,QB,2015,6,GB,24,38,63.2,286,7.5,2,1,92.65,1,2,2,0,17.6,17.64
11,CarsonPalmer,ARI,QB,2015,6,PIT,23,36,63.9,278,7.7,2,1,94.44,2,4,2,0,17.5,17.52
12,MarcusMariotaP,TEN,QB,2015,6,MIA,19,32,59.4,237,7.4,2,1,90.23,3,20,6.7,0,17.5,17.48
13,EliManning,NYG,QB,2015,6,PHI,24,38,63.2,279,7.3,2,1,91.89,1,3,3,0,17.5,17.46
14,SamBradfordQ,PHI,QB,2015,6,NYG,24,38,63.2,274,7.2,2,1,91.34,2,4,2,0,17.4,17.36
15,RyanFitzpatrick,NYJ,QB,2015,6,WAS,21,34,61.8,248,7.3,2,1,91.3,4,14,3.5,0,17.3,17.32
16,MatthewStafford,DET,QB,2015,6,CHI,23,37,62.2,266,7.2,2,1,90.6,2,6,3,0,17.2,17.24
17,AlexSmith,KC,QB,2015,6,MIN,21,34,61.8,228,6.7,2,1,88.85,4,21,5.2,0,17.2,17.22
18,BlakeBortles,JAX,QB,2015,6,HOU,20,34,58.8,232,6.8,2,1,86.89,3,18,6,0,17.1,17.08
19,RyanTannehillP,MIA,QB,2015,6,TEN,23,36,63.9,245,6.8,2,1,90.62,3,12,4,0,17,17
20,JayCutler,CHI,QB,2015,6,DET,22,35,62.9,245,7,2,1,90.77,3,11,3.7,0,16.9,16.9
21,JoshMcCown,CLE,QB,2015,6,DEN,21,35,60,247,7.1,2,1,88.63,2,10,5,0,16.9,16.88
22,MichaelVick,PIT,QB,2015,6,ARI,18,31,58.1,217,7,2,1,87.7,4,21,5.2,0,16.8,16.78
23,TeddyBridgewater,MIN,QB,2015,6,KC,19,31,61.3,220,7.1,2,1,90.79,4,18,4.5,0,16.6,16.6
24,PeytonManning,DEN,QB,2015,6,CLE,23,37,62.2,264,7.1,2,1,90.37,1,0,0,0,16.6,16.56
25,JoeFlacco,BAL,QB,2015,6,SF,22,36,61.1,249,6.9,2,1,88.77,2,5,2.5,0,16.5,16.46
26,BrianHoyer,HOU,QB,2015,6,JAX,22,37,59.5,246,6.6,2,1,86.09,2,3,1.5,0,16.1,16.14
27,EJManuel,BUF,QB,2015,6,CIN,19,32,59.4,203,6.3,2,1,85.81,4,15,3.8,0,15.6,15.62
28,KirkCousins,WAS,QB,2015,6,NYJ,21,34,61.8,234,6.9,2,2,77.33,2,4,2,0,13.8,13.76
29,JohnnyManziel,CLE,QB,2015,6,DEN,2,2,100,20,10,0,0,108.33,1,2,2,0,1,1
30,ChadHenne,JAX,QB,2015,6,HOU,2,3,66.7,19,6.3,0,0,84.03,0,1,0,0,0.9,0.86
31,GenoSmith,NYJ,QB,2015,6,WAS,1,1,100,14,14,0,0,118.75,0,1,0,0,0.7,0.66
32,RyanMallett,HOU,QB,2015,6,JAX,1,1,100,13,13,0,0,118.75,0,0,0,0,0.5,0.52
33,ColtMcCoy,WAS,QB,2015,6,NYJ,1,1,100,9,9,0,0,104.17,0,1,0,0,0.5,0.46
34,ZachMettenberger,TEN,QB,2015,6,MIA,1,1,100,9,9,0,0,104.17,0,0,0,0,0.4,0.36
34,MarkSanchez,PHI,QB,2015,6,NYG,1,1,100,9,9,0,0,104.17,0,0,0,0,0.4,0.36
36,ScottTolzien,GB,QB,2015,6,LAC,0,1,0,6,6,0,0,52.08,0,1,0,0,0.3,0.34
37,ShaunHill,MIN,QB,2015,6,KC,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
37,MattHasselbeck,IND,QB,2015,6,NE,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
39,ChaseDaniel,KC,QB,2015,6,MIN,0,1,0,5,5,0,0,47.92,0,1,0,0,0.3,0.3
40,DrewStanton,ARI,QB,2015,6,PIT,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
40,DanOrlovsky,DET,QB,2015,6,CHI,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
40,MattSchaub,BAL,QB,2015,6,SF,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
43,JimmyClausen,CHI,QB,2015,6,DET,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,BrockOsweiler,DEN,QB,2015,6,CLE,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,DerekAnderson,CAR,QB,2015,6,SEA,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,BlaineGabbertQ,SF,QB,2015,6,BAL,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
43,JoshJohnson,IND,QB,2015,6,NE,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
48,LukeMcCown,NO,QB,2015,6,ATL,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,MattMoore,MIA,QB,2015,6,TEN,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,TarvarisJackson,SEA,QB,2015,6,CAR,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,KellenClemens,LAC,QB,2015,6,GB,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
48,JimmyGaroppoloIR,NE,QB,2015,6,IND,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,RyanNassib,NYG,QB,2015,6,PHI,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
54,SeanRenfree,ATL,QB,2015,6,NO,0,1,0,3,3,0,0,39.58,0,0,0,0,0.1,0.12
55,RobertGriffinIII,WAS,QB,2015,6,NYJ,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
55,AustinDavisP,CLE,QB,2015,6,DEN,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
57,AJMcCarron,CIN,QB,2015,6,BUF,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
58,GarrettGrayson,NO,QB,2015,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BrycePetty,NYJ,QB,2015,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,MattBarkley,ARI,QB,2015,6,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,LandryJones,PIT,QB,2015,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BruceGradkowski,PIT,QB,2015,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BenRoethlisberger,PIT,QB,2015,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
