Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,BaltimoreRavens,BAL,DST,2013,4,BUF,4,2,6,0,0,0,0,0,21,0,0
1,CincinnatiBengals,CIN,DST,2013,4,CLE,4,2,5,1,0,0,0,0,17,0,0
1,IndianapolisColts,IND,DST,2013,4,JAX,3,3,3,1,0,0,0,0,19,0,0
1,SeattleSeahawks,SEA,DST,2013,4,HOU,2,1,4,1,0,0,0,0,14,0,0
1,NewYorkJets,NYJ,DST,2013,4,TEN,5,3,6,0,0,0,0,0,16,0,0
1,PhiladelphiaEagles,PHI,DST,2013,4,DEN,4,1,4,0,0,0,0,0,31,0,0
1,DallasCowboys,DAL,DST,2013,4,LAC,4,2,4,0,0,0,0,0,24,0,0
1,NewYorkGiants,NYG,DST,2013,4,KC,3,0,3,0,0,0,0,0,29,0,0
1,WashingtonRedskins,WAS,DST,2013,4,OAK,4,3,5,1,0,0,0,0,26,0,0
1,ChicagoBears,CHI,DST,2013,4,DET,4,1,2,0,1,0,0,0,22,0,0
1,ArizonaCardinals,ARI,DST,2013,4,TB,4,1,4,1,0,0,0,0,26,0,0
1,NewEnglandPatriots,NE,DST,2013,4,ATL,4,2,5,1,0,0,0,0,18,0,0
1,MiamiDolphins,MIA,DST,2013,4,NO,4,2,6,0,0,0,0,0,18,0,0
1,SanFrancisco49ers,SF,DST,2013,4,LAR,3,2,4,1,1,0,0,0,28,0,0
1,PittsburghSteelers,PIT,DST,2013,4,MIN,3,2,4,0,0,0,0,0,22,0,0
1,BuffaloBills,BUF,DST,2013,4,BAL,4,2,4,0,0,0,0,0,23,0,0
1,ClevelandBrowns,CLE,DST,2013,4,CIN,4,3,4,0,0,0,0,0,23,0,0
1,JacksonvilleJaguars,JAX,DST,2013,4,IND,3,1,3,0,0,0,0,0,28,0,0
1,HoustonTexans,HOU,DST,2013,4,SEA,6,3,5,0,0,0,0,0,25,0,0
1,TennesseeTitans,TEN,DST,2013,4,NYJ,4,2,6,1,0,0,0,0,24,0,0
1,DenverBroncos,DEN,DST,2013,4,PHI,5,2,6,1,0,0,0,0,19,0,0
1,LosAngelesChargers,LAC,DST,2013,4,DAL,3,1,5,0,0,0,0,0,24,0,0
1,KansasCityChiefs,KC,DST,2013,4,NYG,5,4,4,0,1,0,0,0,19,0,0
1,OaklandRaiders,OAK,DST,2013,4,WAS,5,2,6,0,0,0,0,0,19,0,0
1,DetroitLions,DET,DST,2013,4,CHI,5,1,7,1,0,0,0,0,28,0,0
1,TampaBayBuccaneers,TB,DST,2013,4,ARI,5,4,6,1,0,0,0,0,24,0,0
1,AtlantaFalcons,ATL,DST,2013,4,NE,3,1,3,0,0,0,0,0,21,0,0
1,NewOrleansSaints,NO,DST,2013,4,MIA,3,1,5,1,0,0,0,0,23,0,0
1,LosAngelesRams,LAR,DST,2013,4,SF,6,3,6,0,0,0,0,0,22,0,0
1,MinnesotaVikings,MIN,DST,2013,4,PIT,5,3,5,1,1,0,0,0,24,0,0
