Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2017,2,MIN,11.89,7.3,58.3,95.6,0.6,0,8,13.7,0.2,0.8,0,0,0.1,0.1,13,13.04
2,JulioJonesP,ATL,WR,2017,2,GB,9.07,6.3,66.7,96,0.6,0,10.7,16,0,0,0,0,0.1,0.1,13,13
3,MikeEvans,TB,WR,2017,2,CHI,9,6,66.7,85.7,0.6,0,9.6,14.3,0,0,0,0,0,0,12.2,12.17
4,JordyNelson,GB,WR,2017,2,ATL,10.78,6.2,54.5,82.1,0.6,0,7.5,13.7,0,0,0,0,0.1,0.1,11.6,11.61
5,BrandinCooks,NE,WR,2017,2,NO,7.86,5.5,75,84.3,0.5,0,10.5,14,0.1,1.3,0,0,0.1,0.1,11.4,11.36
6,DougBaldwinQ,SEA,WR,2017,2,SF,8.69,5.5,66.7,73.8,0.6,0,8.2,12.3,0.2,1,0,0,0,0,11.1,11.08
7,AJGreenP,CIN,WR,2017,2,HOU,8.15,5.7,75,81,0.5,0,10.1,13.5,0,0,0,0,0.1,0.1,10.9,10.9
8,LarryFitzgeraldQ,ARI,WR,2017,2,IND,9.59,7,70,79.4,0.5,0,7.9,11.3,0,0,0,0,0.1,0.1,10.7,10.74
9,MichaelThomas,NO,WR,2017,2,NE,9.7,6.3,60,77.3,0.5,0,7.7,12.8,0,0,0,0,0.1,0.1,10.5,10.53
9,AmariCooper,OAK,WR,2017,2,NYJ,7.92,5.7,75,76.8,0.5,0,9.6,12.8,0.1,0.5,0,0,0.1,0.1,10.5,10.53
11,TyreekHill,KC,WR,2017,2,PHI,7.05,5,71.4,57.7,0.4,0,8.3,11.6,1.6,10,5,0.2,0.1,0.1,10.2,10.17
12,DeAndreHopkinsQ,HOU,WR,2017,2,CIN,10.64,6.3,54.5,78.8,0.4,0,7.2,13.2,0,0,0,0,0.1,0.1,10.1,10.08
