Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,MattForteIR,CHI,RB,2013,14,DAL,28,123,4.4,0,7,6,51,0,0,0,17.4,17.4
2,DeMarcoMurray,DAL,RB,2013,14,CHI,14,74,5.3,1,4,4,31,0,0,0,16.5,16.5
3,JamaalCharles,KC,RB,2013,14,WAS,24,126,5.2,0,7,5,32,0,0,0,15.8,15.8
4,KnowshonMoreno,DEN,RB,2013,14,TEN,22,89,4,0,4,4,45,0,0,0,13.4,13.4
5,AdrianPetersonQ,MIN,RB,2013,14,BAL,25,119,4.8,0,3,2,7,0,0,0,12.6,12.6
5,ShaneVereenIR,NE,RB,2013,14,CLE,11,56,5.1,0,11,9,70,0,0,0,12.6,12.6
7,LeSeanMcCoyQ,PHI,RB,2013,14,DET,20,86,4.3,0,4,4,36,0,0,0,12.2,12.2
8,Le'VeonBellO,PIT,RB,2013,14,MIA,20,69,3.4,0,6,4,51,0,0,0,12,12
9,EddieLacy,GB,RB,2013,14,ATL,24,94,3.9,0,3,3,25,0,0,0,11.9,11.9
10,RayRice,BAL,RB,2013,14,MIN,23,81,3.5,0,6,6,33,0,0,0,11.4,11.4
11,LamarMiller,MIA,RB,2013,14,PIT,21,74,3.5,0,5,5,38,0,0,0,11.2,11.2
12,CJSpiller,BUF,RB,2013,14,TB,16,92,5.8,0,4,4,19,0,0,0,11.1,11.1
13,AndreBrown,NYG,RB,2013,14,LAC,21,90,4.3,0,3,2,14,0,0,0,10.4,10.4
13,MarshawnLynchP,SEA,RB,2013,14,SF,20,91,4.6,0,3,3,13,0,0,0,10.4,10.4
15,BenTate,HOU,RB,2013,14,JAX,22,85,3.9,0,4,3,15,0,0,0,10,10
16,ChrisJohnson,TEN,RB,2013,14,DEN,17,78,4.6,0,4,3,19,0,0,0,9.7,9.7
17,ChrisOgbonnaya,CLE,RB,2013,14,NE,9,51,5.7,0,9,7,45,0,0,0,9.6,9.6
18,MauriceJones-Drew,JAX,RB,2013,14,HOU,18,63,3.5,0,6,5,32,0,0,0,9.5,9.54
19,AlfredMorrisQ,WAS,RB,2013,14,KC,20,88,4.4,0,1,1,5,0,0,0,9.3,9.3
20,ZacStacy,LAR,RB,2013,14,ARI,19,81,4.3,0,3,2,10,0,0,0,9.1,9.1
21,BobbyRainey,TB,RB,2013,14,BUF,20,81,4,0,2,2,4,0,0,0,8.5,8.5
22,PierreThomas,NO,RB,2013,14,CAR,9,45,5,0,5,5,39,0,0,0,8.4,8.4
23,StevenJackson,ATL,RB,2013,14,GB,18,64,3.6,0,3,3,17,0,0,0,8.1,8.1
24,FrankGore,SF,RB,2013,14,SEA,19,69,3.6,0,2,2,11,0,0,0,8,8
24,AndreEllington,ARI,RB,2013,14,LAR,12,64,5.3,0,3,2,16,0,0,0,8,8
26,GiovaniBernardP,CIN,RB,2013,14,IND,11,53,4.8,0,4,4,25,0,0,0,7.8,7.8
27,BilalPowell,NYJ,RB,2013,14,OAK,15,52,3.5,0,5,4,24,0,0,0,7.6,7.6
28,RyanMathews,LAC,RB,2013,14,NYG,13,63,4.8,0,2,2,11,0,0,0,7.4,7.4
29,FredJackson,BUF,RB,2013,14,TB,15,56,3.7,0,3,3,17,0,0,0,7.3,7.3
29,ChrisIvory,NYJ,RB,2013,14,OAK,12,71,5.9,0,0,0,2,0,0,0,7.3,7.3
31,DarrenSprolesO,NO,RB,2013,14,CAR,5,16,3.2,0,8,7,55,0,0,0,7.1,7.1
32,BenJarvusGreen-Ellis,CIN,RB,2013,14,IND,18,70,3.9,0,0,0,0,0,0,0,7,7
33,DexterMcCluster,KC,RB,2013,14,WAS,0,0,0,0,9,7,64,0,0,0,6.4,6.4
33,DannyWoodheadIR,LAC,RB,2013,14,NYG,7,26,3.7,0,6,5,38,0,0,0,6.4,6.4
35,DonaldBrown,IND,RB,2013,14,CIN,9,38,4.2,0,2,2,24,0,0,0,6.2,6.2
35,JacquizzRodgers,ATL,RB,2013,14,GB,7,29,4.1,0,5,5,33,0,0,0,6.2,6.2
