Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,ShayneGraham,NO,K,2014,15,CHI,2,2,100,0,4,4,10,10
2,RandyBullock,HOU,K,2014,15,IND,2,2,100,0,3,3,9,9
2,AdamVinatieri,IND,K,2014,15,HOU,2,2,100,0,3,3,9,9
2,CairoSantos,KC,K,2014,15,OAK,2,2,100,0,3,3,9,9
2,MattBryant,ATL,K,2014,15,PIT,2,2,100,0,3,3,9,9
2,StephenGostkowski,NE,K,2014,15,MIA,2,2,100,0,3,3,9,9
2,JoshBrown,NYG,K,2014,15,WAS,2,2,100,0,3,3,9,9
2,MasonCrosby,GB,K,2014,15,BUF,2,2,100,0,3,3,9,9
2,JustinTucker,BAL,K,2014,15,JAX,2,2,100,0,3,3,9,9
2,GrahamGano,CAR,K,2014,15,TB,2,2,100,0,3,3,9,9
2,ConnorBarth,DEN,K,2014,15,LAC,2,2,100,0,3,3,9,9
2,DanBailey,DAL,K,2014,15,PHI,2,2,100,0,3,3,9,9
2,CodyParkey,PHI,K,2014,15,DAL,2,2,100,0,3,3,9,9
2,JayFeely,CHI,K,2014,15,NO,2,2,100,0,3,3,9,9
15,GregZuerlein,LAR,K,2014,15,ARI,2,2,100,0,2,2,8,8
15,ChandlerCatanzaro,ARI,K,2014,15,LAR,2,2,100,0,2,2,8,8
15,MattPrater,DET,K,2014,15,MIN,2,2,100,0,2,2,8,8
15,ShaunSuisham,PIT,K,2014,15,ATL,2,2,100,0,2,2,8,8
15,CalebSturgis,MIA,K,2014,15,NE,2,2,100,0,2,2,8,8
15,BillyCundiff,CLE,K,2014,15,CIN,2,2,100,0,2,2,8,8
15,MikeNugentIR,CIN,K,2014,15,CLE,2,2,100,0,2,2,8,8
15,DanCarpenter,BUF,K,2014,15,GB,2,2,100,0,2,2,8,8
15,PatrickMurray,TB,K,2014,15,CAR,2,2,100,0,2,2,8,8
15,NickFolk,NYJ,K,2014,15,TEN,2,2,100,0,2,2,8,8
15,StevenHauschka,SEA,K,2014,15,SF,2,2,100,0,2,2,8,8
15,PhilDawson,SF,K,2014,15,SEA,2,2,100,0,2,2,8,8
27,BlairWalsh,MIN,K,2014,15,DET,2,2,100,0,1,1,7,7
27,SebastianJanikowski,OAK,K,2014,15,KC,2,2,100,0,1,1,7,7
27,JoshScobee,JAX,K,2014,15,BAL,2,2,100,0,1,1,7,7
30,NickNovak,LAC,K,2014,15,DEN,1,1,100,0,3,3,6,6
31,KaiForbath,WAS,K,2014,15,NYG,1,1,100,0,2,2,5,5
31,RyanSuccopP,TEN,K,2014,15,NYJ,1,1,100,0,2,2,5,5
