Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2017,6,NYJ,7.86,4.6,62.5,67,0.6,0,8.4,13.4,0,0,0,0,0,0,10.3,10.3
2,TravisKelce,KC,TE,2017,6,PIT,7.08,5.1,71.4,64.4,0.4,0,9.1,12.8,0.2,1,0,0,0.1,0.1,8.7,8.74
3,DelanieWalkerIR,TEN,TE,2017,6,IND,6.12,4.5,66.7,55.1,0.4,0,9.2,13.8,0,0,0,0,0,0,7.9,7.91
4,ZachErtz,PHI,TE,2017,6,CAR,10.38,6,60,64.8,0.3,0,6.5,10.8,0,0,0,0,0.2,0.2,7.9,7.88
5,JordanReed,WAS,TE,2017,6,SF,6.76,4.6,71.4,51.5,0.4,0,7.4,10.4,0,0,0,0,0.1,0.1,7.4,7.35
6,KyleRudolph,MIN,TE,2017,6,GB,6.86,3.9,57.1,41.6,0.4,0,6,10.5,0,0,0,0,0,0,6.6,6.56
7,EvanEngramO,NYG,TE,2017,6,DEN,7.86,4.6,62.5,45.6,0.3,0,5.8,9.2,0,0,0,0,0,0,6.4,6.36
8,CameronBrate,TB,TE,2017,6,ARI,5.11,3.5,80,39.2,0.4,0,7.8,9.8,0,0,0,0,0,0,6.3,6.32
9,AustinSeferian-JenkinsP,NYJ,TE,2017,6,NE,5.24,3.8,80,42.8,0.3,0,8.6,10.8,0,0,0,0,0,0,6.1,6.08
10,JaredCook,OAK,TE,2017,6,LAC,4.86,3.6,80,43.2,0.3,0,8.6,10.8,0,0,0,0,0.1,0.1,5.9,5.92
11,HunterHenryPUP,LAC,TE,2017,6,OAK,4.38,3,75,36.6,0.4,0,9.2,12.3,0,0,0,0,0.1,0.1,5.9,5.86
12,MartellusBennett,GB,TE,2017,6,MIN,6.1,3.7,66.7,37.3,0.3,0,6.2,9.2,0,0,0,0,0,0,5.5,5.53
13,CobyFleener,NO,TE,2017,6,DET,4.18,3.1,75,34.5,0.3,0,8.5,11.3,0,0,0,0,0,0,5.2,5.25
14,EdDickson,CAR,TE,2017,6,PHI,4.87,2.9,60,39,0.2,0,7.8,13,0,0,0,0,0,0,5.1,5.1
15,RyanGriffin,HOU,TE,2017,6,CLE,4.14,2.9,75,32.9,0.3,0,8.2,11,0,0,0,0,0,0,5.1,5.09
16,AustinHooper,ATL,TE,2017,6,MIA,3.43,2.6,100,32.2,0.3,0,10.7,10.7,0,0,0,0,0,0,5,5.02
17,ZachMillerIR,CHI,TE,2017,6,BAL,5.63,3.5,66.7,38,0.2,0,6.3,9.5,0,0,0,0,0,0,5,5
18,GeorgeKittle,SF,TE,2017,6,WAS,5.81,3.5,66.7,37.6,0.2,0,6.3,9.5,0,0,0,0,0,0,5,4.96
19,EricEbronP,DET,TE,2017,6,NO,4.24,3.1,75,35.2,0.2,0,8.8,11.7,0,0,0,0,0,0,4.7,4.72
20,JuliusThomas,MIA,TE,2017,6,ATL,3.99,2.7,75,27.8,0.3,0,7,9.3,0,0,0,0,0,0,4.6,4.58
21,JackDoyleO,IND,TE,2017,6,TEN,5.76,3.6,66.7,35.2,0.2,0,5.8,8.8,0,0,0,0,0.1,0.1,4.5,4.52
22,BenjaminWatson,BAL,TE,2017,6,CHI,4.55,3.1,60,32.1,0.2,0,6.4,10.7,0,0,0,0,0,0,4.4,4.41
23,AntonioGates,LAC,TE,2017,6,OAK,3.58,2.3,50,26.1,0.3,0,6.5,13,0,0,0,0,0.1,0.1,4.2,4.21
24,JesseJames,PIT,TE,2017,6,KC,4.14,3,75,28.3,0.2,0,7,9.3,0,0,0,0,0,0,4,4.03
25,JermaineGreshamQ,ARI,TE,2017,6,TB,4.83,2.7,60,26.9,0.2,0,5.4,9,0,0,0,0,0,0,3.9,3.89
26,StephenAnderson,HOU,TE,2017,6,CLE,2.69,1.9,66.7,23.2,0.2,0,7.7,11.5,0,0,0,0,0,0,3.5,3.52
26,TylerHigbeeQ,LAR,TE,2017,6,JAX,3.48,2.6,100,29.2,0.1,0,9.7,9.7,0,0,0,0,0,0,3.5,3.52
28,MarcedesLewis,JAX,TE,2017,6,LAR,3.46,2,66.7,22.7,0.2,0,7.7,11.5,0,0,0,0,0,0,3.5,3.47
29,DavidNjoku,CLE,TE,2017,6,HOU,2.88,2.2,66.7,22.2,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.42
30,AJDerbyO,DEN,TE,2017,6,NYG,2.97,2.2,66.7,23.8,0.2,0,8,12,0,0,0,0,0.1,0.1,3.4,3.38
31,SethDeValveQ,CLE,TE,2017,6,HOU,3.03,2.2,66.7,24.1,0.1,0,8,12,0,0,0,0,0,0,3,3.01
32,DarrenFells,DET,TE,2017,6,NO,2.19,1.6,100,17.1,0.2,0,8.5,8.5,0,0,0,0,0,0,2.9,2.91
