Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AaronRodgersQ,GB,QB,2015,5,LAR,22,33,66.7,276,8.4,3,1,110.16,4,17,4.2,0,22.7,22.74
2,TomBrady,NE,QB,2015,5,DAL,27,41,65.9,304,7.4,3,1,102.08,2,3,1.5,0,22.5,22.46
3,RussellWilson,SEA,QB,2015,5,CIN,19,30,63.3,226,7.5,2,1,94.58,7,38,5.4,0,18.8,18.84
4,MattRyan,ATL,QB,2015,5,WAS,25,37,67.6,298,8.1,2,1,98.7,2,4,2,0,18.3,18.32
5,DrewBrees,NO,QB,2015,5,PHI,27,41,65.9,298,7.3,2,1,93.34,1,3,3,0,18.2,18.22
6,MichaelVick,PIT,QB,2015,5,LAC,20,33,60.6,222,6.7,2,1,88.19,5,29,5.8,0,17.8,17.78
7,PhilipRivers,LAC,QB,2015,5,PIT,24,36,66.7,285,7.9,2,1,97.57,2,2,1,0,17.6,17.6
8,TyrodTaylorQ,BUF,QB,2015,5,TEN,19,32,59.4,221,6.9,2,1,88.15,6,27,4.5,0,17.5,17.54
9,AlexSmith,KC,QB,2015,5,CHI,21,33,63.6,237,7.2,2,1,92.61,4,20,5,0,17.5,17.48
9,BlakeBortles,JAX,QB,2015,5,TB,21,35,60,237,6.8,2,1,87.44,3,20,6.7,0,17.5,17.48
11,EliManning,NYG,QB,2015,5,SF,23,37,62.2,274,7.4,2,1,91.5,2,3,1.5,0,17.3,17.26
12,PeytonManning,DEN,QB,2015,5,OAK,25,38,65.8,280,7.4,2,1,94.19,1,0,0,0,17.2,17.2
13,CarsonPalmer,ARI,QB,2015,5,DET,24,36,66.7,272,7.6,2,1,96.06,2,3,1.5,0,17.2,17.18
14,AndyDalton,CIN,QB,2015,5,SEA,21,34,61.8,250,7.4,2,1,91.54,3,11,3.7,0,17.1,17.1
15,JayCutler,CHI,QB,2015,5,KC,22,36,61.1,254,7.1,2,1,89.35,2,9,4.5,0,17.1,17.06
16,JoshMcCown,CLE,QB,2015,5,BAL,20,34,58.8,250,7.4,2,1,89.09,2,9,4.5,0,16.9,16.9
17,MarcusMariotaP,TEN,QB,2015,5,BUF,19,32,59.4,227,7.1,2,1,88.93,3,17,5.7,0,16.8,16.78
18,SamBradfordQ,PHI,QB,2015,5,NO,22,35,62.9,252,7.2,2,1,91.61,2,6,3,0,16.7,16.68
19,JameisWinston,TB,QB,2015,5,JAX,19,33,57.6,232,7,2,1,86.93,3,13,4.3,0,16.6,16.58
20,KirkCousins,WAS,QB,2015,5,ATL,22,34,64.7,254,7.5,2,1,94.49,2,4,2,0,16.6,16.56
20,DerekCarr,OAK,QB,2015,5,DEN,22,38,57.9,244,6.4,2,1,83.66,2,8,4,0,16.6,16.56
22,MattHasselbeck,IND,QB,2015,5,HOU,22,38,57.9,250,6.6,2,1,84.32,2,3,1.5,0,16.3,16.3
23,BrandonWeeden,DAL,QB,2015,5,NE,19,31,61.3,236,7.6,2,1,92.94,2,4,2,0,15.8,15.84
24,JoeFlacco,BAL,QB,2015,5,CLE,21,35,60,232,6.6,2,1,86.85,2,4,2,0,15.7,15.68
25,RyanMallett,HOU,QB,2015,5,IND,19,34,55.9,225,6.6,2,1,83.58,2,5,2.5,0,15.5,15.5
26,NickFoles,LAR,QB,2015,5,GB,19,32,59.4,221,6.9,2,1,88.15,2,6,3,0,15.4,15.44
27,MatthewStafford,DET,QB,2015,5,ARI,23,38,60.5,266,7,2,2,77.3,2,4,2,0,15,15.04
28,ColinKaepernick,SF,QB,2015,5,NYG,18,30,60,210,7,1,1,78.47,7,39,5.6,0,14.3,14.3
29,BrianHoyer,HOU,QB,2015,5,IND,2,3,66.7,22,7.3,0,0,88.19,0,1,0,0,1,0.98
30,BJDaniels,SEA,QB,2015,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8
31,MattCassel,DAL,QB,2015,5,NE,1,2,50,15,7.5,0,0,75,0,1,0,0,0.7,0.7
32,JohnnyManziel,CLE,QB,2015,5,BAL,1,2,50,13,6.5,0,0,70.83,0,1,0,0,0.6,0.62
33,ChadHenne,JAX,QB,2015,5,TB,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
33,MikeGlennon,TB,QB,2015,5,JAX,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
33,MarkSanchez,PHI,QB,2015,5,NO,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
33,EJManuel,BUF,QB,2015,5,TEN,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
37,ColtMcCoy,WAS,QB,2015,5,ATL,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
37,LukeMcCown,NO,QB,2015,5,PHI,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
37,CaseKeenum,LAR,QB,2015,5,GB,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
37,ZachMettenberger,TEN,QB,2015,5,BUF,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
37,DrewStanton,ARI,QB,2015,5,DET,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
42,ChaseDaniel,KC,QB,2015,5,CHI,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
42,MattSchaub,BAL,QB,2015,5,CLE,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
