Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,DenverBroncos,DEN,DST,2014,11,LAR,0,2,0,1,0,0,0,0,11,0,0
1,PittsburghSteelers,PIT,DST,2014,11,TEN,0,2,0,1,0,0,0,0,13,0,0
1,LosAngelesChargers,LAC,DST,2014,11,OAK,0,3,0,1,0,0,0,0,13,0,0
1,MiamiDolphins,MIA,DST,2014,11,BUF,0,4,0,1,0,0,0,0,17,0,0
1,DetroitLions,DET,DST,2014,11,ARI,0,2,0,1,0,0,0,0,13,0,0
1,WashingtonRedskins,WAS,DST,2014,11,TB,0,2,0,1,0,0,0,0,17,0,0
1,BuffaloBills,BUF,DST,2014,11,MIA,0,4,0,1,0,0,0,0,15,0,0
1,AtlantaFalcons,ATL,DST,2014,11,CAR,0,3,0,1,0,0,0,0,19,0,0
1,SeattleSeahawks,SEA,DST,2014,11,KC,0,3,0,1,0,0,0,0,18,0,0
1,ClevelandBrowns,CLE,DST,2014,11,HOU,0,3,0,1,0,0,0,0,12,0,0
1,SanFrancisco49ers,SF,DST,2014,11,NYG,0,2,0,1,0,0,0,0,18,0,0
1,NewOrleansSaints,NO,DST,2014,11,CIN,0,2,0,1,0,0,0,0,20,0,0
1,TennesseeTitans,TEN,DST,2014,11,PIT,0,2,0,1,0,0,0,0,24,0,0
1,ArizonaCardinals,ARI,DST,2014,11,DET,0,3,0,1,0,0,0,0,20,0,0
1,ChicagoBears,CHI,DST,2014,11,MIN,0,3,0,1,0,0,0,0,22,0,0
1,KansasCityChiefs,KC,DST,2014,11,SEA,0,5,0,1,0,0,0,0,22,0,0
1,HoustonTexans,HOU,DST,2014,11,CLE,0,4,0,0,0,0,0,0,22,0,0
1,TampaBayBuccaneers,TB,DST,2014,11,WAS,0,2,0,0,0,0,0,0,28,0,0
1,NewYorkGiants,NYG,DST,2014,11,SF,0,3,0,1,0,0,0,0,27,0,0
1,GreenBayPackers,GB,DST,2014,11,PHI,0,3,0,1,0,0,0,0,25,0,0
1,CarolinaPanthers,CAR,DST,2014,11,ATL,0,3,0,0,0,0,0,0,27,0,0
1,MinnesotaVikings,MIN,DST,2014,11,CHI,0,3,0,1,0,0,0,0,27,0,0
1,IndianapolisColts,IND,DST,2014,11,NE,0,2,0,1,0,0,0,0,34,0,0
1,LosAngelesRams,LAR,DST,2014,11,DEN,0,2,0,0,0,0,0,0,30,0,0
1,NewEnglandPatriots,NE,DST,2014,11,IND,0,3,0,1,0,0,0,0,32,0,0
1,OaklandRaiders,OAK,DST,2014,11,LAC,0,2,0,0,0,0,0,0,31,0,0
1,CincinnatiBengals,CIN,DST,2014,11,NO,0,2,0,1,0,0,0,0,34,0,0
1,PhiladelphiaEagles,PHI,DST,2014,11,GB,0,3,0,0,0,0,0,0,34,0,0
