Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2016,11,CLE,13.52,8.3,57.1,114,0.7,0,8.1,14.2,0.2,1.8,0,0,0.1,0.1,15.6,15.58
2,AJGreenP,CIN,WR,2016,11,BUF,10.29,7.2,70,100.9,0.7,0,10.1,14.4,0,0,0,0,0.1,0.1,14.1,14.09
3,OdellBeckhamJr,NYG,WR,2016,11,CHI,11.35,6.8,63.6,93.9,0.7,0,8.5,13.4,0,0,0,0,0.1,0.1,13.4,13.39
4,T.Y.Hilton,IND,WR,2016,11,TEN,8.49,5.9,75,89.1,0.7,0,11.1,14.8,0,0.2,0,0,0,0,13.1,13.13
5,MikeEvans,TB,WR,2016,11,KC,10.05,6.7,70,92.9,0.5,0,9.3,13.3,0,0,0,0,0.1,0.1,12.1,12.09
6,DezBryant,DAL,WR,2016,11,BAL,8.96,5.9,66.7,80.5,0.6,0,8.9,13.3,0,0,0,0,0,0,11.6,11.65
7,AllenRobinson,JAX,WR,2016,11,DET,11.08,6.3,54.5,85.5,0.5,0,7.8,14.3,0,0,0,0,0,0,11.6,11.55
8,JordyNelson,GB,WR,2016,11,WAS,10.09,5.8,60,81,0.6,0,8.1,13.5,0,0,0,0,0.1,0.1,11.5,11.5
9,KelvinBenjamin,CAR,WR,2016,11,NO,9.51,5.5,60,84.6,0.5,0,8.5,14.2,0,0,0,0,0.1,0.1,11.3,11.26
10,AmariCooper,OAK,WR,2016,11,HOU,8.06,5.8,75,76.4,0.6,0,9.5,12.7,0.1,0.2,0,0,0.1,0.1,11.1,11.06
11,TerrellePryorP,CLE,WR,2016,11,PIT,7.48,5.2,71.4,74.2,0.6,0,10.6,14.8,0.4,1.5,0,0,0.1,0.1,11,10.97
12,DougBaldwinQ,SEA,WR,2016,11,PHI,8.84,5.6,66.7,78,0.5,0,8.7,13,0.1,0.7,0,0,0,0,10.9,10.87
13,BrandinCooks,NO,WR,2016,11,CAR,7.15,5,71.4,77,0.5,0,11,15.4,0.3,1.5,0,0,0,0,10.8,10.85
14,LarryFitzgeraldQ,ARI,WR,2016,11,MIN,9.31,6.8,77.8,78.1,0.5,0,8.7,11.1,0.1,0.2,0,0,0.1,0.1,10.6,10.63
15,JulianEdelmanSUS,NE,WR,2016,11,SF,10.81,6.8,63.6,74.8,0.5,0,6.8,10.7,0.6,3,3,0,0.1,0.1,10.6,10.58
16,DeAndreHopkinsQ,HOU,WR,2016,11,OAK,8.78,5.2,55.6,76,0.5,0,8.4,15.2,0,0,0,0,0.1,0.1,10.4,10.4
17,MichaelCrabtree,OAK,WR,2016,11,HOU,7.8,5.1,62.5,67,0.6,0,8.4,13.4,0,0.1,0,0,0,0,10.3,10.31
18,GoldenTateQ,DET,WR,2016,11,JAX,9.44,5.9,66.7,66.1,0.5,0,7.3,11,0.5,2.9,0,0,0,0,9.9,9.9
19,MichaelThomas,NO,WR,2016,11,CAR,8.47,5.5,75,68.5,0.5,0,8.5,11.3,0,0,0,0,0,0,9.8,9.85
20,JordanMatthewsP,PHI,WR,2016,11,SEA,9.02,5.1,55.6,67.6,0.5,0,7.6,13.6,0,0,0,0,0,0,9.8,9.76
21,JarvisLandry,MIA,WR,2016,11,LAR,11.74,6.6,58.3,71.2,0.4,0,5.9,10.1,0.4,3.4,0,0,0.1,0.1,9.7,9.66
22,RishardMatthews,TEN,WR,2016,11,IND,6.86,3.9,57.1,60.1,0.6,0,8.6,15,0,0,0,0,0,0,9.6,9.61
23,DavanteAdams,GB,WR,2016,11,WAS,6.38,4.8,83.3,65,0.5,0,10.8,13,0,0,0,0,0,0,9.5,9.5
24,RandallCobbQ,GB,WR,2016,11,WAS,9.63,5.6,60,65,0.4,0,6.5,10.8,0.5,3.3,0,0,0,0,9.2,9.23
25,DonteMoncrief,IND,WR,2016,11,TEN,7.8,4.7,62.5,67.3,0.4,0,8.4,13.4,0.1,0.4,0,0,0,0,9.2,9.17
26,WillieSnead,NO,WR,2016,11,CAR,6.11,4.4,66.7,61.6,0.5,0,10.3,15.5,0,0,0,0,0,0,9.2,9.16
27,StefonDiggs,MIN,WR,2016,11,ARI,10.66,6.2,54.5,74.6,0.3,0,6.8,12.5,0.1,0.2,0,0,0.1,0.1,9.1,9.08
28,JamisonCrowder,WAS,WR,2016,11,GB,8.67,4.9,55.6,59.3,0.5,0,6.6,11.8,0.2,0.8,0,0,0,0,9,9.01
29,MarvinJones,DET,WR,2016,11,JAX,6.55,3.9,57.1,61.5,0.4,0,8.9,15.5,0.1,0.6,0,0,0,0,8.6,8.61
30,MikeWallaceIR,BAL,WR,2016,11,DAL,6.46,4.2,66.7,64.2,0.3,0,10.7,16,0.2,0.9,0,0,0,0,8.3,8.31
31,PierreGarcon,WAS,WR,2016,11,GB,8.01,4.5,50,58.8,0.4,0,7.4,14.8,0,0.2,0,0,0,0,8.3,8.3
32,KennyBritt,LAR,WR,2016,11,MIA,5.8,4.4,66.7,59.6,0.4,0,10,15,0,0.1,0,0,0.1,0.1,8.2,8.17
33,TyreekHill,KC,WR,2016,11,TB,6.48,4.6,83.3,53.3,0.4,0,8.8,10.6,0.8,4.1,4,0,0,0,8.1,8.14
34,ColeBeasleyQ,DAL,WR,2016,11,BAL,7.05,4.8,71.4,56.9,0.4,0,8.1,11.4,0,0.2,0,0,0,0,8.1,8.11
35,SteveSmith,BAL,WR,2016,11,DAL,7.9,5.2,62.5,61.9,0.3,0,7.8,12.4,0,0,0,0,0,0,8,7.99
36,RobertWoods,BUF,WR,2016,11,CIN,7.59,4.6,62.5,56.3,0.3,0,7,11.2,0.1,0.2,0,0,0,0,7.4,7.45
37,SterlingShepard,NYG,WR,2016,11,CHI,5.2,4,80,47.4,0.4,0,9.4,11.8,0,0,0,0,0,0,7.1,7.14
38,CoreyColeman,CLE,WR,2016,11,PIT,6.08,3.4,50,51.9,0.3,0,8.7,17.3,0.1,0.2,0,0,0,0,7,7.01
39,EddieRoyal,CHI,WR,2016,11,NYG,8.27,4.7,62.5,50.1,0.3,0,6.2,10,0,0.3,0,0,0,0,6.8,6.84
40,DeSeanJackson,WAS,WR,2016,11,GB,4.86,3,60,50.2,0.3,0,10,16.7,0,0.1,0,0,0,0,6.8,6.83
41,CameronMeredithP,CHI,WR,2016,11,NYG,6.02,4.3,66.7,49.8,0.3,0,8.3,12.5,0.1,1,0,0,0.1,0.1,6.7,6.68
41,WillFullerP,HOU,WR,2016,11,OAK,4.92,3.2,60,48.8,0.3,0,9.8,16.3,0,0,0,0,0,0,6.7,6.68
43,JeremyKerley,SF,WR,2016,11,NE,7.08,4.4,57.1,50.5,0.3,0,7.1,12.5,0,0,0,0,0.1,0.1,6.6,6.65
44,AllenHurns,JAX,WR,2016,11,DET,6.43,3.9,66.7,53.1,0.2,0,8.8,13.2,0,0,0,0,0,0,6.5,6.51
45,TavonAustin,LAR,WR,2016,11,MIA,5.88,3.9,66.7,46.3,0.2,0,7.7,11.5,1,6,6,0,0,0,6.4,6.43
