Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,RobertGriffinIII,WAS,QB,2014,2,JAX,23,35,65.7,266,7.6,2,0,107.56,6,58,9.7,0,24.4,24.44
2,DrewBrees,NO,QB,2014,2,CLE,30,42,71.4,345,8.2,3,1,109.72,1,3,3,0,24.1,24.1
3,TomBrady,NE,QB,2014,2,MIN,31,44,70.5,369,8.4,2,0,110.89,2,0,0,0,22.8,22.76
4,MattRyan,ATL,QB,2014,2,CIN,29,43,67.4,344,8,2,0,107.12,1,3,3,0,22.1,22.06
5,ColinKaepernick,SF,QB,2014,2,CHI,20,30,66.7,256,8.5,2,0,115.42,8,38,4.8,0,22,22.04
6,AaronRodgersQ,GB,QB,2014,2,NYJ,26,34,76.5,329,9.7,2,0,125.74,1,4,4,0,21.6,21.56
7,AndrewLuckP,IND,QB,2014,2,PHI,31,47,66,338,7.2,2,1,92.33,5,20,4,0,21.5,21.52
8,MatthewStafford,DET,QB,2014,2,CAR,26,36,72.2,330,9.2,2,0,118.98,1,3,3,0,21.5,21.5
9,PeytonManning,DEN,QB,2014,2,KC,26,37,70.3,335,9.1,2,0,116.39,2,0,0,0,21.4,21.4
9,NickFoles,PHI,QB,2014,2,IND,25,38,65.8,310,8.2,2,0,108.44,2,10,5,0,21.4,21.4
11,RussellWilson,SEA,QB,2014,2,LAC,19,29,65.5,218,7.5,2,0,110.99,6,38,6.3,0,20.5,20.52
12,JoeFlacco,BAL,QB,2014,2,PIT,29,48,60.4,352,7.3,2,1,88.19,1,3,3,0,20.4,20.38
13,DrewStanton,ARI,QB,2014,2,NYG,23,38,60.5,330,8.7,2,1,95.29,1,3,3,0,19.5,19.5
14,AndyDalton,CIN,QB,2014,2,ATL,25,43,58.1,310,7.2,2,1,86.39,2,10,5,0,19.4,19.4
15,JakeLocker,TEN,QB,2014,2,DAL,25,41,61,306,7.5,2,1,90.09,1,6,6,0,18.8,18.84
16,BenRoethlisberger,PIT,QB,2014,2,BAL,24,37,64.9,294,7.9,2,1,96,1,3,3,0,18.1,18.06
17,CamNewton,CAR,QB,2014,2,DET,21,30,70,243,8.1,1,0,105.28,7,42,6,0,17.9,17.92
18,TonyRomo,DAL,QB,2014,2,TEN,25,38,65.8,275,7.2,2,1,93.64,2,2,1,0,17.2,17.2
19,JoshMcCown,TB,QB,2014,2,LAR,27,43,62.8,299,7,1,0,91.13,2,2,1,0,16.2,16.16
20,RyanTannehillP,MIA,QB,2014,2,BUF,20,35,57.1,212,6.1,2,1,82.08,2,10,5,0,15.5,15.48
21,ChadHenne,JAX,QB,2014,2,WAS,23,35,65.7,267,7.6,1,0,98.15,1,3,3,0,15,14.98
22,JayCutler,CHI,QB,2014,2,SF,30,50,60,355,7.1,1,2,71.67,1,4,4,0,14.6,14.6
23,AlexSmith,KC,QB,2014,2,DEN,21,35,60,234,6.7,1,1,77.56,4,23,5.8,0,13.7,13.66
24,GenoSmith,NYJ,QB,2014,2,GB,18,31,58.1,210,6.8,1,1,76.01,5,26,5.2,0,13,13
25,RyanFitzpatrick,HOU,QB,2014,2,OAK,22,32,68.8,239,7.5,1,1,87.89,3,12,4,0,12.8,12.76
26,PhilipRivers,LAC,QB,2014,2,SEA,23,35,65.7,260,7.4,1,1,85.42,2,2,1,0,12.6,12.6
27,EliManning,NYG,QB,2014,2,ARI,21,36,58.3,247,6.9,1,1,76.97,1,1,1,0,12,11.98
28,MattCassel,MIN,QB,2014,2,NE,20,33,60.6,235,7.1,1,1,79.73,2,5,2.5,0,11.9,11.9
29,BrianHoyer,CLE,QB,2014,2,NO,21,37,56.8,237,6.4,1,1,73.82,2,3,1.5,0,11.8,11.78
30,AustinDavisP,LAR,QB,2014,2,TB,20,32,62.5,215,6.7,1,1,79.56,2,8,4,0,11.4,11.4
31,DerekCarr,OAK,QB,2014,2,HOU,19,32,59.4,214,6.7,1,1,76.82,2,6,3,0,11.2,11.16
32,EJManuel,BUF,QB,2014,2,MIA,18,31,58.1,228,7.4,0,1,67.67,5,19,3.8,0,9,9.02
33,MattFlynn,GB,QB,2014,2,NYJ,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
33,BlaineGabbertQ,SF,QB,2014,2,CHI,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
35,TyrodTaylorQ,BAL,QB,2014,2,PIT,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
35,DerekAnderson,CAR,QB,2014,2,DET,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
37,BruceGradkowski,PIT,QB,2014,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,CharlieWhitehurst,TEN,QB,2014,2,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,DanOrlovsky,DET,QB,2014,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,KyleOrton,BUF,QB,2014,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,LukeMcCown,NO,QB,2014,2,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,JasonCampbell,CIN,QB,2014,2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,KellenClemens,LAC,QB,2014,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,TarvarisJackson,SEA,QB,2014,2,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,ShaunHill,LAR,QB,2014,2,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,MattSchaub,OAK,QB,2014,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,MichaelVick,NYJ,QB,2014,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,MattHasselbeck,IND,QB,2014,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
