Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2017,11,TEN,9.94,6.1,60,87.8,0.6,0,8.8,14.7,0,0,0,0,0,0,12.4,12.38
2,MikeEvans,TB,WR,2017,11,MIA,8.1,5.4,62.5,76.2,0.5,0,9.5,15.2,0,0,0,0,0,0,10.6,10.62
3,MichaelThomas,NO,WR,2017,11,WAS,9.54,6.2,60,75.1,0.5,0,7.5,12.5,0,0,0,0,0,0,10.5,10.51
4,JulioJonesP,ATL,WR,2017,11,SEA,7.63,5.3,62.5,78.3,0.4,0,9.8,15.6,0,0,0,0,0,0,10.2,10.23
5,BrandinCooks,NE,WR,2017,11,OAK,7.15,5,71.4,74.4,0.4,0,10.6,14.8,0.2,0.3,0,0,0,0,9.9,9.87
6,DougBaldwinQ,SEA,WR,2017,11,ATL,9.16,5.8,66.7,73.7,0.4,0,8.2,12.3,0.1,0,0,0,0,0,9.8,9.77
7,AdamThielen,MIN,WR,2017,11,LAR,6.96,5.2,71.4,72.1,0.4,0,10.3,14.4,0,0.1,0,0,0,0,9.6,9.62
8,AJGreenP,CIN,WR,2017,11,DEN,6.43,4.5,66.7,65.6,0.5,0,11,16.5,0,0,0,0,0,0,9.6,9.56
9,DeAndreHopkinsQ,HOU,WR,2017,11,ARI,7.77,4.6,62.5,64.7,0.5,0,8.1,13,0,0,0,0,0,0,9.5,9.47
10,DezBryant,DAL,WR,2017,11,PHI,7.6,5,62.5,64,0.5,0,8,12.8,0,0,0,0,0,0,9.4,9.4
11,LarryFitzgeraldQ,ARI,WR,2017,11,HOU,8.08,5.9,75,65.5,0.4,0,8.2,11,0,0,0,0,0,0,9,8.95
12,StefonDiggs,MIN,WR,2017,11,LAR,7.39,4.3,57.1,63.6,0.4,0,9.1,16,0.3,0.6,0,0,0,0,8.8,8.82
13,TyreekHill,KC,WR,2017,11,NYG,6.9,4.9,71.4,59.1,0.4,0,8.4,11.8,1.6,5.9,3,0,0.1,0.1,8.7,8.7
13,MichaelCrabtree,OAK,WR,2017,11,NE,7.49,4.9,71.4,63,0.4,0,9,12.6,0,0,0,0,0,0,8.7,8.7
15,GoldenTateQ,DET,WR,2017,11,CHI,9.6,6,60,68.2,0.3,0,6.8,11.3,0.2,0.3,0,0,0,0,8.6,8.65
16,KeenanAllenQ,LAC,WR,2017,11,BUF,8.67,5.1,55.6,66.6,0.3,0,7.4,13.4,0,0.3,0,0,0,0,8.5,8.49
16,DemaryiusThomas,DEN,WR,2017,11,CIN,7.15,4.9,71.4,60.9,0.4,0,8.7,12.2,0,0,0,0,0,0,8.5,8.49
18,RobertWoods,LAR,WR,2017,11,MIN,7.26,4.4,57.1,59.9,0.4,0,8.6,15,0.1,0.4,0,0,0,0,8.4,8.43
19,AlshonJefferyQ,PHI,WR,2017,11,DAL,6.8,4.6,71.4,59.5,0.4,0,8.6,12,0,0,0,0,0,0,8.4,8.35
20,DevanteParkerQ,MIA,WR,2017,11,TB,6.6,4.4,57.1,64.8,0.3,0,9.3,16.2,0,0,0,0,0,0,8.3,8.28
21,JarvisLandry,MIA,WR,2017,11,TB,9.25,5.2,55.6,57.5,0.4,0,6.4,11.6,0.2,0.1,0,0,0,0,8.2,8.16
22,AmariCooper,OAK,WR,2017,11,NE,6.53,4.7,71.4,63.1,0.3,0,9,12.6,0.1,0.2,0,0,0,0,8.1,8.13
23,EmmanuelSanders,DEN,WR,2017,11,CIN,6.09,4.2,66.7,62.7,0.3,0,10.5,15.8,0,0,0,0,0,0,8.1,8.07
24,JujuSmith-SchusterP,PIT,WR,2017,11,TEN,6.39,3.9,66.7,55.8,0.4,0,9.3,14,0,0.2,0,0,0,0,8,8
25,MarvinJones,DET,WR,2017,11,CHI,6.55,3.9,57.1,59.6,0.3,0,8.6,15,0,0,0,0,0,0,7.8,7.76
