Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
27,DenardRobinson,JAX,RB,2015,17,HOU,8,35,4.4,0,4,3,24,0,0,0,5.9,5.9
28,AlfredBlue,HOU,RB,2015,17,JAX,14,49,3.5,0,1,1,8,0,0,0,5.7,5.7
28,DannyWoodheadIR,LAC,RB,2015,17,DEN,7,18,2.6,0,7,5,39,0,0,0,5.7,5.7
30,TheoRiddick,DET,RB,2015,17,CHI,3,14,4.7,0,7,5,42,0,0,0,5.6,5.6
31,CharlesSims,TB,RB,2015,17,CAR,6,24,4,0,6,4,31,0,0,0,5.5,5.5
32,BrandonBolden,NE,RB,2015,17,MIA,10,35,3.5,0,3,2,19,0,0,0,5.4,5.4
32,AmeerAbdullah,DET,RB,2015,17,CHI,10,40,4,0,3,2,14,0,0,0,5.4,5.4
34,IsaiahCrowell,CLE,RB,2015,17,PIT,12,43,3.6,0,1,1,9,0,0,0,5.2,5.2
35,CameronArtis-Payne,CAR,RB,2015,17,TB,15,40,2.7,0,1,1,11,0,0,0,5.1,5.1
36,MikeGillislee,BUF,RB,2015,17,NYJ,9,40,4.4,0,3,2,10,0,0,0,5,5
36,DeMarcoMurray,PHI,RB,2015,17,NYG,9,36,4,0,3,2,14,0,0,0,5,5
36,DonaldBrown,LAC,RB,2015,17,DEN,11,36,3.3,0,3,2,14,0,0,0,5,5
39,DukeJohnson,CLE,RB,2015,17,PIT,7,21,3,0,5,4,28,0,0,0,4.9,4.9
39,PierreThomas,WAS,RB,2015,17,DAL,6,27,4.5,0,4,3,22,0,0,0,4.9,4.9
39,DuJuanHarris,SF,RB,2015,17,LAR,9,36,4,0,3,2,13,0,0,0,4.9,4.9
42,AntonioAndrews,TEN,RB,2015,17,IND,8,34,4.2,0,3,2,14,0,0,0,4.8,4.8
43,DarrenSprolesO,PHI,RB,2015,17,NYG,7,19,2.7,0,6,4,28,0,0,0,4.7,4.7
44,AlfredMorrisQ,WAS,RB,2015,17,DAL,10,43,4.3,0,0,0,2,0,0,0,4.5,4.5
44,JamesStarks,GB,RB,2015,17,MIN,8,28,3.5,0,3,2,17,0,0,0,4.5,4.5
46,ChrisThompson,WAS,RB,2015,17,DAL,6,25,4.2,0,4,3,19,0,0,0,4.4,4.4
47,JoiqueBell,DET,RB,2015,17,CHI,7,28,4,0,3,2,15,0,0,0,4.3,4.3
47,ChristineMichael,SEA,RB,2015,17,ARI,11,36,3.3,0,1,1,7,0,0,0,4.3,4.3
49,JonasGray,JAX,RB,2015,17,HOU,9,33,3.7,0,1,1,9,0,0,0,4.2,4.2
50,BenjaminCunningham,LAR,RB,2015,17,SF,5,20,4,0,4,3,21,0,0,0,4.1,4.1
51,JayAjayiP,MIA,RB,2015,17,NE,6,30,5,0,1,1,9,0,0,0,3.9,3.9
51,ShaneVereenIR,NYG,RB,2015,17,PHI,4,16,4,0,4,3,23,0,0,0,3.9,3.9
53,DavidCobb,TEN,RB,2015,17,IND,8,32,4,0,1,1,6,0,0,0,3.8,3.8
54,ChrisPolk,HOU,RB,2015,17,JAX,7,29,4.1,0,1,1,8,0,0,0,3.7,3.7
54,JarrydHayne,SF,RB,2015,17,LAR,6,21,3.5,0,3,2,16,0,0,0,3.7,3.7
56,TravarisCadet,NO,RB,2015,17,ATL,4,6,1.5,0,4,3,29,0,0,0,3.5,3.5
56,BryceBrown,SEA,RB,2015,17,ARI,8,28,3.5,0,1,1,7,0,0,0,3.5,3.5
58,BishopSankey,TEN,RB,2015,17,IND,4,16,4,0,3,2,18,0,0,0,3.4,3.4
59,StevenJackson,NE,RB,2015,17,MIA,9,30,3.3,0,0,0,3,0,0,0,3.3,3.3
59,TerranceWest,BAL,RB,2015,17,CIN,7,26,3.7,0,1,1,7,0,0,0,3.3,3.3
61,AndreEllington,ARI,RB,2015,17,SEA,6,18,3,0,3,2,14,0,0,0,3.2,3.2
62,FredJackson,SEA,RB,2015,17,ARI,3,10,3.3,0,4,3,20,0,0,0,3,3
63,KendallGaskins,SF,FB,2015,17,LAR,5,17,3.4,0,3,2,12,0,0,0,2.9,2.9
64,RobertTurbinSUS,DAL,RB,2015,17,WAS,6,23,3.8,0,1,1,5,0,0,0,2.8,2.8
65,MikeTolbert,CAR,FB,2015,17,TB,5,14,2.8,0,3,2,13,0,0,0,2.7,2.7
65,JonathanGrimes,HOU,RB,2015,17,JAX,4,18,4.5,0,1,1,9,0,0,0,2.7,2.7
67,StevanRidley,NYJ,RB,2015,17,BUF,4,23,5.8,0,0,0,2,0,0,0,2.5,2.5
67,DanHerron,IND,RB,2015,17,TEN,4,15,3.8,0,1,1,10,0,0,0,2.5,2.5
69,JerickMcKinnonIR,MIN,RB,2015,17,GB,3,14,4.7,0,1,1,10,0,0,0,2.4,2.4
70,OrleansDarkwa,NYG,RB,2015,17,PHI,4,15,3.8,0,1,1,7,0,0,0,2.2,2.2
71,KyleJuszczyk,BAL,FB,2015,17,CIN,0,1,0,0,3,2,18,0,0,0,1.9,1.9
71,AndreWilliams,NYG,RB,2015,17,PHI,4,16,4,0,0,0,3,0,0,0,1.9,1.9
73,TerronWard,ATL,RB,2015,17,NO,3,12,4,0,1,1,5,0,0,0,1.7,1.7
73,Ka'DeemCareyIR,CHI,RB,2015,17,DET,2,12,6,0,1,1,5,0,0,0,1.7,1.7
75,TaiwanJones,OAK,RB,2015,17,KC,2,8,4,0,1,1,8,0,0,0,1.6,1.6
76,BrandonWegher,CAR,RB,2015,17,TB,3,11,3.7,0,0,0,4,0,0,0,1.5,1.5
77,AkeemHuntIR,HOU,RB,2015,17,JAX,2,10,5,0,1,1,4,0,0,0,1.4,1.4
78,MattAsiata,MIN,RB,2015,17,GB,2,7,3.5,0,1,1,6,0,0,0,1.3,1.3
79,JamizeOlawale,OAK,FB,2015,17,KC,1,5,5,0,1,1,6,0,0,0,1.1,1.1
80,KerwynnWilliams,ARI,RB,2015,17,SEA,2,8,4,0,0,0,2,0,0,0,1,1
81,DamienWilliams,MIA,RB,2015,17,NE,0,2,0,0,1,1,7,0,0,0,0.9,0.9
81,FitzgeraldToussaint,PIT,RB,2015,17,CLE,2,7,3.5,0,0,0,2,0,0,0,0.9,0.9
81,DerrickColeman,SEA,FB,2015,17,ARI,2,8,4,0,0,0,1,0,0,0,0.9,0.9
81,BruceMiller,SF,FB,2015,17,LAR,0,2,0,0,1,1,7,0,0,0,0.9,0.9
85,ZachLine,MIN,FB,2015,17,GB,0,2,0,0,1,1,6,0,0,0,0.8,0.8
86,AnthonyDixon,BUF,RB,2015,17,NYJ,1,4,4,0,0,0,3,0,0,0,0.7,0.7
86,PatrickDiMarco,ATL,FB,2015,17,NO,0,0,0,0,1,1,7,0,0,0,0.7,0.7
86,RexBurkheadIR,CIN,RB,2015,17,BAL,0,6,0,0,0,0,1,0,0,0,0.7,0.7
86,JohnKuhn,GB,FB,2015,17,MIN,1,3,3,0,0,0,4,0,0,0,0.7,0.7
90,WillJohnson,PIT,FB,2015,17,CLE,1,3,3,0,0,0,3,0,0,0,0.6,0.6
90,DarrelYoung,WAS,FB,2015,17,DAL,1,2,2,0,0,0,4,0,0,0,0.6,0.6
90,StepfanTaylor,ARI,RB,2015,17,SEA,1,5,5,0,0,0,1,0,0,0,0.6,0.6
93,TommyBohanon,NYJ,FB,2015,17,BUF,0,1,0,0,0,0,4,0,0,0,0.5,0.5
93,AnthonySherman,KC,FB,2015,17,OAK,0,1,0,0,0,0,4,0,0,0,0.5,0.5
93,KnileDavis,KC,RB,2015,17,OAK,1,4,4,0,0,0,1,0,0,0,0.5,0.5
96,BobbyRainey,TB,RB,2015,17,CAR,0,2,0,0,0,0,2,0,0,0,0.4,0.4
96,JoeBanyard,JAX,RB,2015,17,HOU,1,2,2,0,0,0,2,0,0,0,0.4,0.4
96,JalstonFowler,TEN,RB,2015,17,IND,0,1,0,0,0,0,3,0,0,0,0.4,0.4
96,RoyHelu,OAK,RB,2015,17,KC,0,1,0,0,0,0,3,0,0,0,0.4,0.4
96,JohnCrockett,GB,RB,2015,17,MIN,1,4,4,0,0,0,0,0,0,0,0.4,0.4
101,JeromeFelton,BUF,FB,2015,17,NYJ,0,1,0,0,0,0,2,0,0,0,0.3,0.3
101,TylerClutts,DAL,FB,2015,17,WAS,0,1,0,0,0,0,2,0,0,0,0.3,0.3
101,KenjonBarner,PHI,RB,2015,17,NYG,1,2,2,0,0,0,1,0,0,0,0.3,0.3
101,JuwanThompson,DEN,RB,2015,17,LAC,0,2,0,0,0,0,1,0,0,0,0.3,0.3
105,AustinJohnson,NO,FB,2015,17,ATL,0,1,0,0,0,0,1,0,0,0,0.2,0.2
105,CedricPeerman,CIN,RB,2015,17,BAL,0,1,0,0,0,0,1,0,0,0,0.2,0.2
105,JayProsch,HOU,FB,2015,17,JAX,0,2,0,0,0,0,0,0,0,0,0.2,0.2
105,ChaseReynolds,LAR,RB,2015,17,SF,0,1,0,0,0,0,1,0,0,0,0.2,0.2
109,JorvorskieLane,TB,FB,2015,17,CAR,0,0,0,0,0,0,1,0,0,0,0.1,0.1
109,AaronRipkowski,GB,FB,2015,17,MIN,0,0,0,0,0,0,1,0,0,0,0.1,0.1
111,LeSeanMcCoyQ,BUF,RB,2015,17,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
111,BilalPowell,NYJ,RB,2015,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0
111,MarcusThigpen,BUF,RB,2015,17,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
111,JonathanStewartIR,CAR,RB,2015,17,TB,0,0,0,0,0,0,0,0,0,0,0,0
111,JoeyIosefa,TB,RB,2015,17,CAR,0,0,0,0,0,0,0,0,0,0,0,0
111,FozzyWhittakerIR,CAR,RB,2015,17,TB,0,0,0,0,0,0,0,0,0,0,0,0
111,MikeJames,TB,RB,2015,17,CAR,0,0,0,0,0,0,0,0,0,0,0,0
111,KendallHunter,NO,RB,2015,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0
111,EdwinBaker,NO,RB,2015,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0
111,TevinColeman,ATL,RB,2015,17,NO,0,0,0,0,0,0,0,0,0,0,0,0
111,CJSpiller,NO,RB,2015,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0
111,AlonzoHarris,BAL,RB,2015,17,CIN,0,0,0,0,0,0,0,0,0,0,0,0
111,TerrenceMagee,BAL,RB,2015,17,CIN,0,0,0,0,0,0,0,0,0,0,0,0
111,JordanTodman,PIT,RB,2015,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0
111,GlennWinston,CLE,RB,2015,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0
111,DarylRichardson,CLE,RB,2015,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0
111,RaheemMostert,CLE,RB,2015,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0
111,TJYeldonP,JAX,RB,2015,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0
111,AhmadBradshaw,IND,RB,2015,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0
111,JoshRobinson,IND,RB,2015,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0
111,VickBallard,IND,RB,2015,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0
111,MarcelReece,OAK,FB,2015,17,KC,0,0,0,0,0,0,0,0,0,0,0,0
111,RodSmith,DAL,RB,2015,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0
111,MattJones,WAS,RB,2015,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0
111,GeorgeWinn,DET,RB,2015,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0
111,MichaelBurton,DET,FB,2015,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0
111,MarshawnLynchP,SEA,RB,2015,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0
111,ChrisJohnson,ARI,RB,2015,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0
111,WillTukuafu,SEA,FB,2015,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0
111,ShaunDraughn,SF,RB,2015,17,LAR,0,0,0,0,0,0,0,0,0,0,0,0
111,ToddGurley,LAR,RB,2015,17,SF,0,0,0,0,0,0,0,0,0,0,0,0
