Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JamaalCharles,KC,RB,2015,2,DEN,15,70,4.7,1,6,4,30,0,0,0,16,16
2,MarshawnLynchP,SEA,RB,2015,2,GB,17,80,4.7,1,3,2,19,0,0,0,15.9,15.9
3,DeMarcoMurray,PHI,RB,2015,2,DAL,18,80,4.4,1,4,3,18,0,0,0,15.8,15.8
4,JeremyHillIR,CIN,RB,2015,2,LAC,18,84,4.7,1,3,2,13,0,0,0,15.7,15.7
5,EddieLacy,GB,RB,2015,2,SEA,17,74,4.4,1,3,2,20,0,0,0,15.4,15.4
6,MarkIngramSUS,NO,RB,2015,2,TB,15,65,4.3,1,4,3,25,0,0,0,15,15
7,CJAnderson,DEN,RB,2015,2,KC,14,60,4.3,1,4,3,24,0,0,0,14.4,14.4
8,AmeerAbdullah,DET,RB,2015,2,MIN,12,54,4.5,1,4,3,27,0,0,0,14.1,14.1
9,CarlosHyde,SF,RB,2015,2,PIT,14,66,4.7,1,1,1,11,0,0,0,13.7,13.7
10,LeGarretteBlount,NE,RB,2015,2,BUF,12,51,4.2,1,3,2,11,0,0,0,12.2,12.2
11,MattForteIR,CHI,RB,2015,2,ARI,18,77,4.3,0,9,6,42,0,0,0,11.9,11.9
12,RyanMathews,PHI,RB,2015,2,DAL,6,28,4.7,1,3,2,12,0,0,0,10,10
13,DeAngeloWilliams,PIT,RB,2015,2,SF,16,70,4.4,0,4,3,24,0,0,0,9.4,9.4
14,LamarMiller,MIA,RB,2015,2,JAX,16,74,4.6,0,3,2,18,0,0,0,9.2,9.2
15,AdrianPetersonQ,MIN,RB,2015,2,DET,16,71,4.4,0,4,3,20,0,0,0,9.1,9.1
16,JustinForsett,BAL,RB,2015,2,OAK,15,68,4.5,0,4,3,20,0,0,0,8.8,8.8
17,AlfredMorrisQ,WAS,RB,2015,2,LAR,16,69,4.3,0,1,1,8,0,0,0,7.7,7.7
18,LataviusMurray,OAK,RB,2015,2,BAL,13,55,4.2,0,4,3,21,0,0,0,7.6,7.6
19,LeSeanMcCoyQ,BUF,RB,2015,2,NE,14,57,4.1,0,3,2,18,0,0,0,7.5,7.5
19,MelvinGordon,LAC,RB,2015,2,CIN,13,54,4.2,0,4,3,21,0,0,0,7.5,7.5
21,JonathanStewartIR,CAR,RB,2015,2,HOU,14,61,4.4,0,3,2,12,0,0,0,7.3,7.3
21,DougMartin,TB,RB,2015,2,NO,15,62,4.1,0,3,2,11,0,0,0,7.3,7.3
21,FrankGore,IND,RB,2015,2,NYJ,14,57,4.1,0,3,2,16,0,0,0,7.3,7.3
24,TevinColeman,ATL,RB,2015,2,NYG,13,55,4.2,0,3,2,14,0,0,0,6.9,6.9
24,TJYeldonP,JAX,RB,2015,2,MIA,13,52,4,0,3,2,17,0,0,0,6.9,6.9
24,ChrisIvory,NYJ,RB,2015,2,IND,13,61,4.7,0,1,1,8,0,0,0,6.9,6.9
27,ChrisJohnson,ARI,RB,2015,2,CHI,12,54,4.5,0,3,2,14,0,0,0,6.8,6.8
28,IsaiahCrowell,CLE,RB,2015,2,TEN,14,53,3.8,0,1,1,11,0,0,0,6.4,6.4
29,JoiqueBell,DET,RB,2015,2,MIN,11,43,3.9,0,3,2,19,0,0,0,6.2,6.2
29,JosephRandle,DAL,RB,2015,2,PHI,12,50,4.2,0,1,1,12,0,0,0,6.2,6.2
31,GiovaniBernardP,CIN,RB,2015,2,LAC,9,38,4.2,0,4,3,23,0,0,0,6.1,6.1
32,AlfredBlue,HOU,RB,2015,2,CAR,13,46,3.5,0,3,2,13,0,0,0,5.9,5.9
32,DannyWoodheadIR,LAC,RB,2015,2,CIN,8,30,3.8,0,4,3,29,0,0,0,5.9,5.9
34,RashadJennings,NYG,RB,2015,2,ATL,12,46,3.8,0,1,1,11,0,0,0,5.7,5.7
35,TreMason,LAR,RB,2015,2,WAS,11,45,4.1,0,1,1,11,0,0,0,5.6,5.6
36,RonnieHillman,DEN,RB,2015,2,KC,10,43,4.3,0,1,1,10,0,0,0,5.3,5.3
37,DionLewis,NE,RB,2015,2,BUF,7,29,4.1,0,4,3,23,0,0,0,5.2,5.2
38,ShaneVereenIR,NYG,RB,2015,2,ATL,6,22,3.7,0,4,3,28,0,0,0,5,5
38,DarrenSprolesO,PHI,RB,2015,2,DAL,4,23,5.8,0,4,3,27,0,0,0,5,5
38,FredJackson,SEA,RB,2015,2,GB,7,29,4.1,0,4,3,21,0,0,0,5,5
41,BenjaminCunningham,LAR,RB,2015,2,WAS,6,24,4,0,4,3,25,0,0,0,4.9,4.9
41,BilalPowell,NYJ,RB,2015,2,IND,8,32,4,0,3,2,17,0,0,0,4.9,4.9
43,BishopSankey,TEN,RB,2015,2,CLE,9,39,4.3,0,3,2,9,0,0,0,4.8,4.8
44,DavidJohnson,ARI,RB,2015,2,CHI,6,23,3.8,0,3,2,22,0,0,0,4.5,4.5
45,CharlesSims,TB,RB,2015,2,NO,6,22,3.7,0,3,2,22,0,0,0,4.4,4.4
46,TerranceWest,TEN,RB,2015,2,CLE,10,37,3.7,0,1,1,6,0,0,0,4.3,4.3
47,DevontaFreemanO,ATL,RB,2015,2,NYG,6,24,4,0,3,2,18,0,0,0,4.2,4.2
48,DukeJohnson,CLE,RB,2015,2,TEN,8,29,3.6,0,1,1,12,0,0,0,4.1,4.1
49,KarlosWilliams,BUF,RB,2015,2,NE,8,32,4,0,1,1,8,0,0,0,4,4
50,MattAsiata,MIN,RB,2015,2,DET,7,25,3.6,0,3,2,14,0,0,0,3.9,3.9
50,DenardRobinson,JAX,RB,2015,2,MIA,7,29,4.1,0,1,1,10,0,0,0,3.9,3.9
52,KhiryRobinson,NO,RB,2015,2,TB,6,26,4.3,0,3,2,12,0,0,0,3.8,3.8
53,JoshRobinson,IND,RB,2015,2,NYJ,7,25,3.6,0,1,1,12,0,0,0,3.7,3.7
54,CJSpiller,NO,RB,2015,2,TB,4,17,4.2,0,3,2,19,0,0,0,3.6,3.6
54,BrandenOliver,LAC,RB,2015,2,CIN,7,22,3.1,0,3,2,14,0,0,0,3.6,3.6
54,MattJones,WAS,RB,2015,2,LAR,6,23,3.8,0,1,1,13,0,0,0,3.6,3.6
