Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JamaalCharles,KC,RB,2013,11,DEN,26,112,4.3,1,8,6,45,0,0,0,21.7,21.7
2,AdrianPetersonQ,MIN,RB,2013,11,SEA,20,91,4.6,1,3,3,27,0,0,0,17.8,17.8
3,LeSeanMcCoyQ,PHI,RB,2013,11,WAS,29,128,4.4,0,5,5,43,0,0,0,17.1,17.1
4,FrankGore,SF,RB,2013,11,NO,22,86,3.9,1,1,1,13,0,0,0,15.9,15.9
5,ReggieBush,DET,RB,2013,11,PIT,25,109,4.4,0,8,7,48,0,0,0,15.7,15.7
6,AndreBrown,NYG,RB,2013,11,GB,15,69,4.6,1,2,1,8,0,0,0,13.7,13.7
7,MarshawnLynchP,SEA,RB,2013,11,MIN,20,98,4.9,0,3,3,25,0,0,0,12.3,12.3
8,BenTate,HOU,RB,2013,11,OAK,29,101,3.5,0,6,5,17,0,0,0,11.8,11.8
9,BrianLeonard,TB,RB,2013,11,ATL,15,53,3.5,0,8,8,64,0,0,0,11.7,11.7
10,RashadJennings,OAK,RB,2013,11,HOU,16,80,5,0,4,3,32,0,0,0,11.2,11.2
11,MattForteIR,CHI,RB,2013,11,BAL,18,74,4.1,0,5,4,34,0,0,0,10.8,10.8
12,LamarMiller,MIA,RB,2013,11,LAC,19,86,4.5,0,3,3,20,0,0,0,10.6,10.6
13,AlfredMorrisQ,WAS,RB,2013,11,PHI,20,105,5.2,0,0,0,0,0,0,0,10.5,10.5
14,EddieLacy,GB,RB,2013,11,NYG,22,94,4.3,0,2,2,10,0,0,0,10.4,10.4
15,AndreEllington,ARI,RB,2013,11,JAX,11,78,7.1,0,5,4,25,0,0,0,10.3,10.3
16,Le'VeonBellO,PIT,RB,2013,11,DET,19,65,3.4,0,5,4,37,0,0,0,10.2,10.2
17,RayRice,BAL,RB,2013,11,CHI,18,63,3.5,0,7,7,37,0,0,0,10,10
18,TrentRichardson,IND,RB,2013,11,TEN,19,66,3.5,0,4,3,33,0,0,0,9.9,9.9
19,ChrisJohnson,TEN,RB,2013,11,IND,13,54,4.2,0,5,4,44,0,0,0,9.8,9.8
20,KnowshonMoreno,DEN,RB,2013,11,KC,14,50,3.6,0,6,5,47,0,0,0,9.7,9.7
21,DannyWoodheadIR,LAC,RB,2013,11,MIA,9,32,3.6,0,8,8,60,0,0,0,9.2,9.2
22,StevenJackson,ATL,RB,2013,11,TB,17,58,3.4,0,7,6,33,0,0,0,9.1,9.1
23,MauriceJones-Drew,JAX,RB,2013,11,ARI,18,61,3.4,0,3,3,24,0,0,0,8.5,8.5
24,ChrisIvory,NYJ,RB,2013,11,BUF,19,83,4.4,0,0,0,0,0,0,0,8.3,8.3
25,FredJackson,BUF,RB,2013,11,NYJ,15,59,3.9,0,4,3,23,0,0,0,8.2,8.2
25,PierreThomas,NO,RB,2013,11,SF,12,46,3.8,0,5,5,36,0,0,0,8.2,8.2
27,GiovaniBernardP,CIN,RB,2013,11,CLE,11,44,4,0,5,5,37,0,0,0,8.1,8.1
28,BilalPowell,NYJ,RB,2013,11,BUF,16,54,3.4,0,5,4,22,0,0,0,7.6,7.6
29,CJSpiller,BUF,RB,2013,11,NYJ,10,62,6.2,0,2,2,13,0,0,0,7.5,7.5
30,RyanMathews,LAC,RB,2013,11,MIA,16,74,4.6,0,0,0,0,0,0,0,7.4,7.4
31,DarrenSprolesO,NO,RB,2013,11,SF,3,13,4.3,0,6,5,57,0,0,0,7,7
32,JonathanStewartIR,CAR,RB,2013,11,NE,13,45,3.5,0,2,2,20,0,0,0,6.5,6.5
33,BenJarvusGreen-Ellis,CIN,RB,2013,11,CLE,17,61,3.6,0,0,0,0,0,0,0,6.1,6.1
33,StevanRidley,NE,RB,2013,11,CAR,11,54,4.9,0,1,1,7,0,0,0,6.1,6.1
35,RashardMendenhall,ARI,RB,2013,11,JAX,14,50,3.6,0,2,2,9,0,0,0,5.9,5.9
36,DonaldBrown,IND,RB,2013,11,TEN,7,28,4,0,3,3,30,0,0,0,5.8,5.8
37,BernardPierce,BAL,RB,2013,11,CHI,12,40,3.3,0,2,2,15,0,0,0,5.5,5.5
38,DeAngeloWilliams,CAR,RB,2013,11,NE,10,39,3.9,0,2,2,15,0,0,0,5.4,5.4
39,JoiqueBell,DET,RB,2013,11,PIT,7,33,4.7,0,2,2,20,0,0,0,5.3,5.3
40,ChrisOgbonnaya,CLE,RB,2013,11,CIN,4,15,3.8,0,7,5,36,0,0,0,5.1,5.1
40,ShaneVereenIR,NE,RB,2013,11,CAR,5,30,6,0,3,2,21,0,0,0,5.1,5.1
42,WillisMcGahee,CLE,RB,2013,11,CIN,14,49,3.5,0,1,1,0,0,0,0,4.9,4.9
42,DexterMcCluster,KC,RB,2013,11,DEN,1,2,2,0,6,4,47,0,0,0,4.9,4.9
44,MarcelReece,OAK,FB,2013,11,HOU,4,15,3.8,0,3,3,31,0,0,0,4.6,4.6
45,JacquizzRodgers,ATL,RB,2013,11,TB,6,22,3.7,0,6,5,23,0,0,0,4.5,4.5
46,ShonnGreene,TEN,RB,2013,11,IND,10,35,3.5,0,1,1,9,0,0,0,4.4,4.4
46,MarkIngramSUS,NO,RB,2013,11,SF,8,42,5.2,0,0,0,2,0,0,0,4.4,4.4
48,DennisJohnson,HOU,RB,2013,11,OAK,9,31,3.4,0,1,1,10,0,0,0,4.1,4.1
49,BobbyRainey,TB,RB,2013,11,ATL,8,29,3.6,0,2,2,11,0,0,0,4,4
50,BryceBrown,PHI,RB,2013,11,WAS,9,35,3.9,0,1,1,3,0,0,0,3.8,3.8
51,RobertTurbinSUS,SEA,RB,2013,11,MIN,6,23,3.8,0,1,1,9,0,0,0,3.2,3.2
52,RoyHelu,WAS,RB,2013,11,PHI,4,17,4.2,0,1,1,11,0,0,0,2.8,2.8
53,MonteeBall,DEN,RB,2013,11,KC,7,24,3.4,0,0,0,0,0,0,0,2.4,2.4
53,KendallHunter,SF,RB,2013,11,NO,4,23,5.8,0,0,0,1,0,0,0,2.4,2.4
53,MikeTolbert,CAR,FB,2013,11,NE,4,15,3.8,0,1,1,9,0,0,0,2.4,2.4
56,JamesStarks,GB,RB,2013,11,NYG,3,19,6.3,0,0,0,3,0,0,0,2.2,2.2
57,FozzyWhittakerIR,CLE,RB,2013,11,CIN,2,6,3,0,3,2,14,0,0,0,2,2
58,DanHerron,IND,RB,2013,11,TEN,0,0,0,0,0,0,0,0,0,0,0,0
58,StanleyHavili,IND,FB,2013,11,TEN,0,0,0,0,0,0,0,0,0,0,0,0
58,JackieBattle,TEN,FB,2013,11,IND,0,0,0,0,0,0,0,0,0,0,0,0
58,CollinMooney,TEN,FB,2013,11,IND,0,0,0,0,0,0,0,0,0,0,0,0
58,FrankSummers,BUF,FB,2013,11,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
58,TashardChoice,BUF,RB,2013,11,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
58,MichaelBush,CHI,RB,2013,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0
58,KyleJuszczyk,BAL,FB,2013,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0
58,VontaLeach,BAL,RB,2013,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0
58,CedricPeerman,CIN,RB,2013,11,CLE,0,0,0,0,0,0,0,0,0,0,0,0
58,ErikLorig,TB,FB,2013,11,ATL,0,0,0,0,0,0,0,0,0,0,0,0
58,StepfanTaylor,ARI,RB,2013,11,JAX,0,0,0,0,0,0,0,0,0,0,0,0
58,JordanTodman,JAX,RB,2013,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0
58,DenardRobinson,JAX,RB,2013,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0
58,WillTa'ufo'ou,JAX,FB,2013,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0
58,GregJones,HOU,RB,2013,11,OAK,0,0,0,0,0,0,0,0,0,0,0,0
58,DejiKarim,HOU,RB,2013,11,OAK,0,0,0,0,0,0,0,0,0,0,0,0
58,JeremyStewart,OAK,RB,2013,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0
58,JamizeOlawale,OAK,FB,2013,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0
58,MarcusThigpen,MIA,RB,2013,11,LAC,0,0,0,0,0,0,0,0,0,0,0,0
58,RonnieBrown,LAC,RB,2013,11,MIA,0,0,0,0,0,0,0,0,0,0,0,0
58,LeRonMcClain,LAC,RB,2013,11,MIA,0,0,0,0,0,0,0,0,0,0,0,0
58,DarrelYoung,WAS,FB,2013,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0
58,EvanRoyster,WAS,RB,2013,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0
58,ChrisPolk,PHI,RB,2013,11,WAS,0,0,0,0,0,0,0,0,0,0,0,0
58,JonathanDwyer,PIT,RB,2013,11,DET,0,0,0,0,0,0,0,0,0,0,0,0
58,FelixJones,PIT,RB,2013,11,DET,0,0,0,0,0,0,0,0,0,0,0,0
58,WillJohnson,PIT,FB,2013,11,DET,0,0,0,0,0,0,0,0,0,0,0,0
58,MikelLeshoure,DET,RB,2013,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0
58,TheoRiddick,DET,RB,2013,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0
58,CyrusGray,KC,RB,2013,11,DEN,0,0,0,0,0,0,0,0,0,0,0,0
58,AnthonySherman,KC,FB,2013,11,DEN,0,0,0,0,0,0,0,0,0,0,0,0
58,KnileDavis,KC,RB,2013,11,DEN,0,0,0,0,0,0,0,0,0,0,0,0
58,CJAnderson,DEN,RB,2013,11,KC,0,0,0,0,0,0,0,0,0,0,0,0
58,TobyGerhart,MIN,RB,2013,11,SEA,0,0,0,0,0,0,0,0,0,0,0,0
58,JeromeFelton,MIN,FB,2013,11,SEA,0,0,0,0,0,0,0,0,0,0,0,0
58,ChristineMichael,SEA,RB,2013,11,MIN,0,0,0,0,0,0,0,0,0,0,0,0
58,AnthonyDixon,SF,RB,2013,11,NO,0,0,0,0,0,0,0,0,0,0,0,0
58,BruceMiller,SF,FB,2013,11,NO,0,0,0,0,0,0,0,0,0,0,0,0
58,LaMichaelJames,SF,RB,2013,11,NO,0,0,0,0,0,0,0,0,0,0,0,0
58,TravarisCadet,NO,RB,2013,11,SF,0,0,0,0,0,0,0,0,0,0,0,0
58,JedCollins,NO,FB,2013,11,SF,0,0,0,0,0,0,0,0,0,0,0,0
58,MichaelCox,NYG,RB,2013,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
58,BrandonJacobs,NYG,RB,2013,11,GB,0,0,0,0,0,0,0,0,0,0,0,0
58,JohnKuhn,GB,FB,2013,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0
58,JohnathanFranklin,GB,RB,2013,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0
58,RichieBrockel,CAR,FB,2013,11,NE,0,0,0,0,0,0,0,0,0,0,0,0
58,LeGarretteBlount,NE,RB,2013,11,CAR,0,0,0,0,0,0,0,0,0,0,0,0
