Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
17,JacobyBrissett,IND,QB,2017,5,SF,18.1,32,56.2,217.2,6.8,1.3,0.8,74.61,3.5,17.8,4.5,0.1,14.3,14.27
18,JayCutler,MIA,QB,2017,5,TEN,20,32.1,62.5,239.1,7.5,1.6,1.1,93.1,1.6,5.2,2.5,0,14.1,14.08
19,DeshoneKizer,CLE,QB,2017,5,NYJ,18,32.2,56.2,214.1,6.7,1.3,1.3,74.22,4.7,23,4.6,0.1,13.9,13.86
20,JaredGoff,LAR,QB,2017,5,SEA,17.4,29,58.6,232.4,8,1.4,1,81.39,1.6,6.3,3,0,13.3,13.33
21,JoshMcCown,NYJ,QB,2017,5,CLE,20.3,34.5,58.8,227.3,6.7,1.4,0.9,76.47,2.1,2,1,0,12.9,12.89
22,BrianHoyer,SF,QB,2017,5,IND,21.9,34.7,62.9,240,6.9,1.3,1,80.65,1.5,2.1,1,0,12.8,12.81
23,BlakeBortles,JAX,QB,2017,5,PIT,19,33,57.6,206.4,6.2,1.1,1.1,73.55,3.6,19,4.8,0.1,12.6,12.56
24,SamBradfordQ,MIN,QB,2017,5,CHI,22,33.2,66.7,225.4,6.8,1.3,0.7,83.52,1,0.7,1,0,12.5,12.49
25,JoeFlacco,BAL,QB,2017,5,OAK,20.6,38.2,55.3,224.3,5.9,1.3,0.9,70.5,1.5,1.4,0.5,0,12.3,12.31
26,EJManuel,OAK,QB,2017,5,BAL,14.8,24.6,60,196.8,7.9,1,1.2,81.58,2.7,15.4,5,0,10.8,10.81
27,MitchTrubisky,CHI,QB,2017,5,MIN,15,25,60,200.1,8,1,1.2,82.08,2.6,13.3,4.3,0,10.5,10.53
28,MattCassel,TEN,QB,2017,5,MIA,17.8,27.1,66.7,188,7,1,1.2,83.56,1.6,1.3,0.5,0,8.8,8.85
29,CaseKeenum,MIN,QB,2017,5,CHI,7.8,13,61.5,103.8,8,0.6,0.3,112.34,1,3.6,4,0,6.3,6.31
30,KevinHogan,CLE,QB,2017,5,NYJ,0.7,1.2,100,9.8,10,0,0,108.33,0.2,1,0,0,0.5,0.49
31,MattMoore,MIA,QB,2017,5,TEN,0.8,1.4,100,10.8,11,0,0,112.5,0.1,0.3,0,0,0.5,0.46
32,RyanFitzpatrick,TB,QB,2017,5,NE,0.7,1.1,100,8.9,9,0,0,104.17,0.1,0.6,0,0,0.4,0.42
33,MikeGlennon,CHI,QB,2017,5,MIN,0.7,1.2,100,9.5,10,0,0,108.33,0,0,0,0,0.4,0.38
34,NickFoles,PHI,QB,2017,5,ARI,0.6,1.1,100,8.5,8,0,0,100,0.1,0.3,0,0,0.4,0.37
35,JimmyGaroppoloIR,NE,QB,2017,5,TB,0.5,0.9,100,7.3,7,0,0,95.83,0.1,0.6,0,0,0.4,0.35
36,GenoSmith,NYG,QB,2017,5,LAC,0.5,0.9,100,7,7,0,0,95.83,0.1,0.4,0,0,0.3,0.32
37,AJMcCarron,CIN,QB,2017,5,BUF,0.5,0.8,0,6.6,7,0,0,56.25,0.1,0.3,0,0,0.3,0.29
37,LandryJones,PIT,QB,2017,5,JAX,0.4,0.7,0,5.9,6,0,0,52.08,0.1,0.5,0,0,0.3,0.29
37,SeanMannion,LAR,QB,2017,5,SEA,0.4,0.7,0,5.7,6,0,0,52.08,0.1,0.6,0,0,0.3,0.29
40,DerekAnderson,CAR,QB,2017,5,DET,0.5,0.8,0,6.2,6,0,0,52.08,0.1,0.3,0,0,0.3,0.28
40,AustinDavisP,SEA,QB,2017,5,LAR,0.5,0.8,0,6.3,6,0,0,52.08,0.1,0.3,0,0,0.3,0.28
40,KellenMoore,DAL,QB,2017,5,GB,0.4,0.7,0,5.9,6,0,0,52.08,0.1,0.4,0,0,0.3,0.28
43,DrewStanton,ARI,QB,2017,5,PHI,0.4,0.8,0,6,6,0,0,52.08,0.1,0.3,0,0,0.3,0.27
43,ChadHenne,JAX,QB,2017,5,PIT,0.4,0.8,0,6,6,0,0,52.08,0.1,0.3,0,0,0.3,0.27
43,TomSavage,HOU,QB,2017,5,KC,0.4,0.7,0,5.5,6,0,0,52.08,0.1,0.5,0,0,0.3,0.27
46,PatrickMahomes,KC,QB,2017,5,HOU,0.4,0.6,0,5.1,5,0,0,47.92,0.1,0.3,0,0,0.2,0.23
47,BrycePetty,NYJ,QB,2017,5,CLE,0.7,1.2,100,9.7,10,0,0.1,108.33,0.1,0.3,0,0,0.2,0.22
47,RyanMallett,BAL,QB,2017,5,OAK,0.4,0.7,0,5.3,5,0,0,47.92,0.1,0.1,0,0,0.2,0.22
49,KellenClemens,LAC,QB,2017,5,NYG,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
50,ConnorCook,OAK,QB,2017,5,BAL,0.2,0.4,0,3,0,0,0,0,0,0,0,0,0.1,0.12
51,BrettHundley,GB,QB,2017,5,DAL,0.1,0.2,0,1.5,0,0,0,0,0,0.2,0,0,0.1,0.08
52,BrandonWeeden,TEN,QB,2017,5,MIA,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
53,NathanPeterman,BUF,QB,2017,5,CIN,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.01
53,JakeRudock,DET,QB,2017,5,CAR,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
53,CJBeathard,SF,QB,2017,5,IND,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
56,RyanGriffin,TB,QB,2017,5,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TaylorHeinicke,NE,QB,2017,5,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoeWebb,BUF,QB,2017,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JeffDriskel,CIN,QB,2017,5,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ChristianHackenberg,NYJ,QB,2017,5,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CodyKessler,CLE,QB,2017,5,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BradKaayaIR,CAR,QB,2017,5,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AndrewLuckP,IND,QB,2017,5,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RyanTannehillP,MIA,QB,2017,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AlexTanney,TEN,QB,2017,5,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MarcusMariotaP,TEN,QB,2017,5,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonDoughty,MIA,QB,2017,5,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CardaleJones,LAC,QB,2017,5,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DavisWebb,NYG,QB,2017,5,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BlaineGabbertQ,ARI,QB,2017,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshuaDobbs,PIT,QB,2017,5,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonAllen,LAR,QB,2017,5,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TrevoneBoykin,SEA,QB,2017,5,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DerekCarr,OAK,QB,2017,5,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JameillShowersIR,DAL,QB,2017,5,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ZacDysert,DAL,QB,2017,5,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CooperRush,DAL,QB,2017,5,GB,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
56,TylerBray,KC,QB,2017,5,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,KyleSloter,MIN,QB,2017,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MarkSanchez,CHI,QB,2017,5,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TeddyBridgewater,MIN,QB,2017,5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,ScottTolzien,IND,QB,2017,5,SF,0.2,0.3,0,2.7,0,0,0.1,0,0.1,0,0,0,-0.1,-0.09
