Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2014,11,CIN,10,7,70,89,1,0,8.9,12.7,0,0,0,0,0,0,14.9,14.9
2,RobGronkowskiQ,NE,TE,2014,11,IND,10,6,60,86,1,0,8.6,14.3,0,0,0,0,0,0,14.6,14.6
3,GregOlsenO,CAR,TE,2014,11,ATL,9,5,55.6,75,1,0,8.3,15,0,0,0,0,0,0,13.5,13.5
4,MartellusBennett,CHI,TE,2014,11,MIN,10,6,60,68,1,0,6.8,11.3,0,0,0,0,0,0,12.8,12.8
5,JuliusThomas,DEN,TE,2014,11,LAR,7,5,71.4,65,1,0,9.3,13,0,0,0,0,0,0,12.5,12.5
6,JordanReed,WAS,TE,2014,11,TB,7,5,71.4,59,1,0,8.4,11.8,0,0,0,0,0,0,11.9,11.9
7,MychalRivera,OAK,TE,2014,11,LAC,8,5,62.5,58,1,0,7.2,11.6,0,0,0,0,0,0,11.8,11.8
8,LarryDonnell,NYG,TE,2014,11,SF,8,5,62.5,47,1,0,5.9,9.4,0,0,0,0,0,0,10.7,10.7
9,AntonioGates,LAC,TE,2014,11,OAK,6,4,66.7,46,1,0,7.7,11.5,0,0,0,0,0,0,10.6,10.6
10,ZachErtz,PHI,TE,2014,11,GB,5,3,60,42,1,0,8.4,14,0,0,0,0,0,0,10.2,10.2
10,DwayneAllen,IND,TE,2014,11,NE,7,4,57.1,42,1,0,6,10.5,0,0,0,0,0,0,10.2,10.2
12,TravisKelce,KC,TE,2014,11,SEA,4,3,75,40,1,0,10,13.3,0,0,0,0,0,0,10,10
13,VernonDavis,SF,TE,2014,11,NYG,7,4,57.1,45,0,0,6.4,11.2,0,0,0,0,0,0,4.5,4.5
13,HeathMiller,PIT,TE,2014,11,TEN,6,4,66.7,45,0,0,7.5,11.2,0,0,0,0,0,0,4.5,4.5
15,ChaseFord,MIN,TE,2014,11,CHI,6,4,66.7,43,0,0,7.2,10.8,0,0,0,0,0,0,4.3,4.3
16,CharlesClayQ,MIA,TE,2014,11,BUF,6,4,66.7,38,0,0,6.3,9.5,0,0,0,0,0,0,3.8,3.8
16,JaredCook,LAR,TE,2014,11,DEN,5,4,80,38,0,0,7.6,9.5,0,0,0,0,0,0,3.8,3.8
18,CobyFleener,IND,TE,2014,11,NE,4,3,75,37,0,0,9.2,12.3,0,0,0,0,0,0,3.7,3.7
19,GaryBarnidge,CLE,TE,2014,11,HOU,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
19,JermaineGreshamQ,CIN,TE,2014,11,NO,7,4,57.1,35,0,0,5,8.8,0,0,0,0,0,0,3.5,3.5
21,AustinSeferian-JenkinsP,TB,TE,2014,11,WAS,4,3,75,34,0,0,8.5,11.3,0,0,0,0,0,0,3.4,3.4
22,ScottChandler,BUF,TE,2014,11,MIA,4,3,75,31,0,0,7.8,10.3,0,0,0,0,0,0,3.1,3.1
23,KyleRudolph,MIN,TE,2014,11,CHI,5,3,60,30,0,0,6,10,0,0,0,0,0,0,3,3
24,LanceKendricks,LAR,TE,2014,11,DEN,5,3,60,28,0,0,5.6,9.3,0,0,0,0,0,0,2.8,2.8
25,NilesPaul,WAS,TE,2014,11,TB,3,2,66.7,27,0,0,9,13.5,0,0,0,0,0,0,2.7,2.7
25,BrentCelek,PHI,TE,2014,11,GB,5,3,60,27,0,0,5.4,9,0,0,0,0,0,0,2.7,2.7
27,AndrewQuarless,GB,TE,2014,11,PHI,4,3,75,26,0,0,6.5,8.7,0,0,0,0,0,0,2.6,2.6
27,GarrettGraham,HOU,TE,2014,11,CLE,4,3,75,26,0,0,6.5,8.7,0,0,0,0,0,0,2.6,2.6
29,RichardRodgersIR,GB,TE,2014,11,PHI,3,2,66.7,24,0,0,8,12,0,0,0,0,0,0,2.4,2.4
29,EricEbronP,DET,TE,2014,11,ARI,4,3,75,24,0,0,6,8,0,0,0,0,0,0,2.4,2.4
31,JohnCarlson,ARI,TE,2014,11,DET,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
32,CooperHelfet,SEA,TE,2014,11,KC,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
32,LadariusGreen,LAC,TE,2014,11,OAK,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
34,EdDickson,CAR,TE,2014,11,ATL,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
34,JimDray,CLE,TE,2014,11,HOU,1,1,100,16,0,0,16,16,0,0,0,0,0,0,1.6,1.6
34,RyanGriffin,HOU,TE,2014,11,CLE,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
34,LukeWillson,SEA,TE,2014,11,KC,2,1,50,16,0,0,8,16,0,0,0,0,0,0,1.6,1.6
34,TimWright,NE,TE,2014,11,IND,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
39,LevineToilolo,ATL,TE,2014,11,CAR,3,2,66.7,15,0,0,5,7.5,0,0,0,0,0,0,1.5,1.5
