Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JordanReed,WAS,TE,2016,1,PIT,8.37,5.7,75,62.5,0.5,0,7.8,10.3,0,0.1,0,0,0.1,0.1,9.1,9.06
2,TravisKelce,KC,TE,2016,1,LAC,7.64,5.5,75,65.1,0.4,0,8.1,10.8,0,0,0,0,0,0,8.9,8.91
3,GregOlsenO,CAR,TE,2016,1,DEN,7.7,4.4,50,61,0.4,0,7.6,15.2,0,0,0,0,0,0,8.5,8.5
4,CobyFleener,NO,TE,2016,1,OAK,6.21,4.6,83.3,54.2,0.5,0,9,10.8,0,0,0,0,0,0,8.4,8.42
5,GaryBarnidge,CLE,TE,2016,1,PHI,7.43,4.3,57.1,53.9,0.4,0,7.7,13.5,0,0,0,0,0,0,7.8,7.79
6,MartellusBennett,NE,TE,2016,1,ARI,7.26,4.4,57.1,52.7,0.4,0,7.6,13.2,0,0,0,0,0,0,7.7,7.67
7,DelanieWalkerIR,TEN,TE,2016,1,MIN,5.98,4.4,66.7,55.1,0.3,0,9.2,13.8,0,0,0,0,0,0,7.3,7.31
8,EricEbronP,DET,TE,2016,1,IND,5.34,3.9,80,43.2,0.4,0,8.6,10.8,0,0,0,0,0,0,6.7,6.72
9,JasonWittenIR,DAL,TE,2016,1,NYG,7.52,4.3,50,43.1,0.4,0,5.4,10.8,0,0,0,0,0,0,6.7,6.71
10,ZachErtz,PHI,TE,2016,1,CLE,7.43,4.3,57.1,48.2,0.3,0,6.9,12,0,0,0,0,0,0,6.6,6.62
11,AntonioGates,LAC,TE,2016,1,KC,6.24,4,66.7,47.1,0.3,0,7.8,11.8,0,0,0,0,0,0,6.5,6.51
12,DwayneAllen,IND,TE,2016,1,DET,5.74,3.3,50,38.6,0.4,0,6.5,13,0,0.1,0,0,0,0,6.3,6.27
13,JuliusThomas,JAX,TE,2016,1,GB,5.47,3.7,80,43.1,0.3,0,8.6,10.8,0,0,0,0,0,0,6.1,6.11
14,JaredCook,GB,TE,2016,1,JAX,3.78,2.8,75,36.5,0.4,0,9,12,0,0,0,0,0,0,6,6.05
15,ZachMillerIR,CHI,TE,2016,1,HOU,5.95,3.7,66.7,42.3,0.3,0,7,10.5,0,0,0,0,0,0,6,6.03
16,CliveWalford,OAK,TE,2016,1,NO,4.5,2.8,75,32.3,0.4,0,8,10.7,0,0,0,0,0,0,5.6,5.63
17,CharlesClayQ,BUF,TE,2016,1,BAL,4.69,3.4,60,38.2,0.3,0,7.6,12.7,0,0,0,0,0,0,5.6,5.62
18,JordanCameron,MIA,TE,2016,1,SEA,4.66,2.9,60,37.2,0.3,0,7.4,12.3,0,0,0,0,0,0,5.5,5.52
19,TylerKroft,CIN,TE,2016,1,NYJ,4.03,2.6,75,30.3,0.4,0,7.5,10,0,0,0,0,0,0,5.4,5.43
20,JimmyGrahamP,SEA,TE,2016,1,MIA,4.26,2.9,75,35.3,0.3,0,8.8,11.7,0,0,0,0,0,0,5.3,5.33
21,VanceMcDonald,SF,TE,2016,1,LAR,4.8,2.7,60,30.8,0.3,0,6.2,10.3,0,0,0,0,0,0,4.9,4.88
22,JesseJames,PIT,TE,2016,1,WAS,4,2.9,75,28.6,0.3,0,7.2,9.7,0,0.1,0,0,0,0,4.7,4.67
23,CrockettGillmore,BAL,TE,2016,1,BUF,5.39,3.1,60,34.5,0.2,0,6.8,11.3,0,0.1,0,0,0,0,4.7,4.66
24,KyleRudolph,MIN,TE,2016,1,TEN,5.63,3.2,50,32.9,0.2,0,5.5,11,0,0,0,0,0,0,4.5,4.49
25,JacobTamme,ATL,TE,2016,1,TB,4.27,2.5,50,28.9,0.2,0,7.2,14.5,0,0,0,0,0,0,4.1,4.09
26,CameronBrate,TB,TE,2016,1,ATL,3.21,2.2,66.7,25.9,0.2,0,8.7,13,0,0,0,0,0,0,3.8,3.79
27,AustinSeferian-JenkinsP,TB,TE,2016,1,ATL,2.62,1.9,66.7,25.8,0.2,0,8.7,13,0,0,0,0,0,0,3.8,3.78
28,VirgilGreen,DEN,TE,2016,1,CAR,4.96,3.1,60,25.5,0.2,0,5.2,8.7,0,0.1,0,0,0,0,3.8,3.76
29,WillTyeIR,NYG,TE,2016,1,DAL,4.32,2.5,50,25.4,0.2,0,6.2,12.5,0,0,0,0,0,0,3.7,3.74
30,JoshHill,NO,TE,2016,1,OAK,2.18,1.4,50,13.2,0.4,0,6.5,13,0,0,0,0,0,0,3.7,3.72
31,AnthonyFasano,TEN,TE,2016,1,MIN,1.9,1.1,50,11.3,0.4,0,5.5,11,0,0,0,0,0,0,3.5,3.53
32,LanceKendricks,LAR,TE,2016,1,SF,4.37,2.5,50,28.8,0.1,0,7.2,14.5,0,0,0,0,0,0,3.5,3.48
33,EdDickson,CAR,TE,2016,1,DEN,1.68,1,50,10.4,0.4,0,5,10,0,0,0,0,0,0,3.4,3.44
33,RyanGriffin,HOU,TE,2016,1,CHI,2.86,2,66.7,22.4,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.44
35,DemetriusHarris,KC,TE,2016,1,LAC,1.21,0.8,100,6.6,0.4,0,7,7,0,0,0,0,0,0,3.1,3.06
36,NilesPaul,WAS,TE,2016,1,PIT,1.72,1.3,50,12.5,0.3,0,6,12,0,0,0,0,0,0,3,3.05
37,MaxxWilliams,BAL,TE,2016,1,BUF,3.24,1.9,66.7,17.5,0.2,0,6,9,0,0,0,0,0,0,3,2.95
38,DarrenFells,ARI,TE,2016,1,NE,2.05,1.5,100,16.4,0.2,0,8,8,0,0,0,0,0,0,2.8,2.84
39,LukeWillson,SEA,TE,2016,1,MIA,2.17,1.4,50,16.2,0.2,0,8,16,0,0,0,0,0,0,2.8,2.82
40,BlakeBell,SF,TE,2016,1,LAR,1.12,0.8,100,9.1,0.3,0,9,9,0,0.4,0,0,0,0,2.8,2.75
41,LarryDonnell,NYG,TE,2016,1,DAL,3.07,1.9,66.7,20.3,0.1,0,6.7,10,0,0,0,0,0,0,2.6,2.63
42,CJUzomah,CIN,TE,2016,1,NYJ,2.54,1.6,66.7,14,0.2,0,4.7,7,0,0,0,0,0,0,2.6,2.6
43,RyanHewitt,CIN,TE,2016,1,NYJ,2.8,1.8,66.7,18.6,0.1,0,6.3,9.5,0,0,0,0,0,0,2.5,2.46
44,BrentCelek,PHI,TE,2016,1,CLE,2.72,1.6,66.7,18.4,0.1,0,6,9,0,0,0,0,0,0,2.4,2.44
