Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JeremyMaclin,PHI,WR,2014,9,HOU,10,6,60,104,1,0,10.4,17.3,0,0,0,0,0,0,16.4,16.4
2,AntonioBrown,PIT,WR,2014,9,BAL,13,8,61.5,103,1,0,7.9,12.9,0,0,0,0,0,0,16.3,16.3
3,T.Y.Hilton,IND,WR,2014,9,NYG,10,7,70,98,1,0,9.8,14,0,0,0,0,0,0,15.8,15.8
4,DemaryiusThomas,DEN,WR,2014,9,NE,9,6,66.7,97,1,0,10.8,16.2,0,0,0,0,0,0,15.7,15.7
5,SteveSmith,BAL,WR,2014,9,PIT,8,5,62.5,88,1,0,11,17.6,0,0,0,0,0,0,14.8,14.8
6,KelvinBenjamin,CAR,WR,2014,9,NO,10,6,60,87,1,0,8.7,14.5,0,0,0,0,0,0,14.7,14.7
6,MohamedSanu,CIN,WR,2014,9,JAX,11,6,54.5,78,1,0,7.1,13,2,9,4.5,0,0,0,14.7,14.7
8,DeAndreHopkinsQ,HOU,WR,2014,9,PHI,8,5,62.5,86,1,0,10.8,17.2,0,0,0,0,0,0,14.6,14.6
8,EmmanuelSanders,DEN,WR,2014,9,NE,9,6,66.7,84,1,0,9.3,14,1,2,2,0,0,0,14.6,14.6
10,AndreJohnson,HOU,WR,2014,9,PHI,10,6,60,85,1,0,8.5,14.2,0,0,0,0,0,0,14.5,14.5
10,AndrewHawkins,CLE,WR,2014,9,TB,9,6,66.7,85,1,0,9.4,14.2,0,0,0,0,0,0,14.5,14.5
12,DezBryant,DAL,WR,2014,9,ARI,9,6,66.7,80,1,0,8.9,13.3,0,0,0,0,0,0,14,14
13,AJGreenP,CIN,WR,2014,9,JAX,7,5,71.4,77,1,0,11,15.4,0,0,0,0,0,0,13.7,13.7
14,LarryFitzgeraldQ,ARI,WR,2014,9,DAL,7,5,71.4,75,1,0,10.7,15,0,0,0,0,0,0,13.5,13.5
14,DougBaldwinQ,SEA,WR,2014,9,OAK,8,5,62.5,75,1,0,9.4,15,0,0,0,0,0,0,13.5,13.5
16,DeSeanJackson,WAS,WR,2014,9,MIN,6,4,66.7,73,1,0,12.2,18.2,0,0,0,0,0,0,13.3,13.3
17,BrandinCooks,NO,WR,2014,9,CAR,9,6,66.7,61,1,0,6.8,10.2,1,8,8,0,0,0,12.9,12.9
18,AllenRobinson,JAX,WR,2014,9,CIN,12,7,58.3,68,1,0,5.7,9.7,0,0,0,0,0,0,12.8,12.8
19,TorreySmith,BAL,WR,2014,9,PIT,8,5,62.5,65,1,0,8.1,13,0,0,0,0,0,0,12.5,12.5
20,BrandonLaFell,NE,WR,2014,9,DEN,7,5,71.4,63,1,0,9,12.6,0,0,0,0,0,0,12.3,12.3
21,KeenanAllenQ,LAC,WR,2014,9,MIA,10,6,60,62,1,0,6.2,10.3,0,0,0,0,0,0,12.2,12.2
21,AnquanBoldin,SF,WR,2014,9,LAR,7,5,71.4,62,1,0,8.9,12.4,0,0,0,0,0,0,12.2,12.2
23,OdellBeckhamJr,NYG,WR,2014,9,IND,8,5,62.5,57,1,0,7.1,11.4,1,4,4,0,0,0,12.1,12.1
24,EricDecker,NYJ,WR,2014,9,KC,8,5,62.5,60,1,0,7.5,12,0,0,0,0,0,0,12,12
25,PierreGarcon,WAS,WR,2014,9,MIN,9,5,55.6,59,1,0,6.6,11.8,0,0,0,0,0,0,11.9,11.9
25,KennyBritt,LAR,WR,2014,9,SF,5,4,80,59,1,0,11.8,14.8,0,0,0,0,0,0,11.9,11.9
25,JamesJones,OAK,WR,2014,9,SEA,7,5,71.4,59,1,0,8.4,11.8,0,0,0,0,0,0,11.9,11.9
28,MalcomFloyd,LAC,WR,2014,9,MIA,5,4,80,58,1,0,11.6,14.5,0,0,0,0,0,0,11.8,11.8
28,MikeWallaceIR,MIA,WR,2014,9,LAC,8,5,62.5,58,1,0,7.2,11.6,0,0,0,0,0,0,11.8,11.8
28,CordarrellePatterson,MIN,WR,2014,9,WAS,6,4,66.7,52,1,0,8.7,13,1,6,6,0,0,0,11.8,11.8
