Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,DustinHopkins,WAS,K,2015,10,NO,2,2,100,0,3,3,9,9
1,KaiForbath,NO,K,2015,10,WAS,2,2,100,0,3,3,9,9
1,CalebSturgis,PHI,K,2015,10,MIA,2,2,100,0,3,3,9,9
1,BrandonMcManus,DEN,K,2015,10,KC,2,2,100,0,3,3,9,9
5,DanCarpenter,BUF,K,2015,10,NYJ,2,2,100,0,2,2,8,8
5,DanBailey,DAL,K,2015,10,TB,2,2,100,0,2,2,8,8
5,RyanSuccopP,TEN,K,2015,10,CAR,2,2,100,0,2,2,8,8
5,GrahamGano,CAR,K,2015,10,TEN,2,2,100,0,2,2,8,8
5,GregZuerlein,LAR,K,2015,10,CHI,2,2,100,0,2,2,8,8
5,ZachHocker,NO,K,2015,10,WAS,2,2,100,0,2,2,8,8
5,ChrisBoswell,PIT,K,2015,10,CLE,2,2,100,0,2,2,8,8
5,JustinTucker,BAL,K,2015,10,JAX,2,2,100,0,2,2,8,8
5,JasonMyers,JAX,K,2015,10,BAL,2,2,100,0,2,2,8,8
5,SebastianJanikowski,OAK,K,2015,10,MIN,2,2,100,0,2,2,8,8
5,JoshBrown,NYG,K,2015,10,NE,2,2,100,0,2,2,8,8
5,StevenHauschka,SEA,K,2015,10,ARI,2,2,100,0,2,2,8,8
5,ChandlerCatanzaro,ARI,K,2015,10,SEA,2,2,100,0,2,2,8,8
5,RandyBullock,HOU,K,2015,10,CIN,2,2,100,0,2,2,8,8
19,MasonCrosby,GB,K,2015,10,DET,1,2,50,0,4,4,7,7
19,ConnorBarth,TB,K,2015,10,DAL,2,2,100,0,1,1,7,7
19,RobbieGould,CHI,K,2015,10,LAR,2,2,100,0,1,1,7,7
19,BlairWalsh,MIN,K,2015,10,OAK,2,2,100,0,1,1,7,7
19,StephenGostkowski,NE,K,2015,10,NYG,1,2,50,0,4,4,7,7
19,CairoSantos,KC,K,2015,10,DEN,2,2,100,0,1,1,7,7
19,NickNovak,HOU,K,2015,10,CIN,2,2,100,0,1,1,7,7
26,MikeNugentIR,CIN,K,2015,10,HOU,1,2,50,0,3,3,6,6
27,MattPrater,DET,K,2015,10,GB,1,1,100,0,2,2,5,5
27,AndrewFranks,MIA,K,2015,10,PHI,1,2,50,0,2,2,5,5
29,TravisCoons,CLE,K,2015,10,PIT,1,1,100,0,1,1,4,4
30,NickFolk,NYJ,K,2015,10,BUF,0,0,0,0,0,0,0,0
30,JordanGay,BUF,K,2015,10,NYJ,0,0,0,0,0,0,0,0
30,BillyCundiff,BUF,K,2015,10,NYJ,0,0,0,0,0,0,0,0
30,PatrickMurray,TB,K,2015,10,DAL,0,0,0,0,0,0,0,0
30,JayFeely,CHI,K,2015,10,LAR,0,0,0,0,0,0,0,0
30,JoshScobee,PIT,K,2015,10,CLE,0,0,0,0,0,0,0,0
30,GarrettHartley,PIT,K,2015,10,CLE,0,0,0,0,0,0,0,0
30,ShaunSuisham,PIT,K,2015,10,CLE,0,0,0,0,0,0,0,0
