Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
33,RyanFitzpatrick,TB,QB,2017,15,ATL,2.8,4.6,60,37,7.4,0.4,0,82.92,0.5,3,0,0,3.4,3.38
34,BrockOsweiler,DEN,QB,2017,15,IND,6.1,9.2,66.7,64.2,7.1,0.2,0.5,87.27,0.8,2.7,3,0,2.6,2.64
35,CJBeathard,SF,QB,2017,15,TEN,2.4,4,50,31.7,8,0,0,77.08,0.5,2.8,0,0,1.6,1.55
36,KevinHogan,CLE,QB,2017,15,BAL,1.4,2.4,50,19,9.5,0,0,83.33,0.4,2.3,0,0,1,0.99
37,TeddyBridgewater,MIN,QB,2017,15,CIN,0.7,1.2,100,9.7,10,0.1,0,108.33,0,0.1,0,0,0.8,0.8
38,EJManuel,OAK,QB,2017,15,DAL,1,1.8,50,14.1,7,0,0,72.92,0.4,0.6,0,0,0.6,0.62
39,MikeGlennon,CHI,QB,2017,15,DET,1,1.8,50,14.1,7,0,0,72.92,0,0.1,0,0,0.6,0.57
40,BrianHoyer,NE,QB,2017,15,PIT,1,1.6,50,12.9,6.5,0,0,70.83,0.4,0.1,0,0,0.5,0.53
41,JoeWebb,BUF,QB,2017,15,MIA,0.4,0.6,0,4.7,5,0,0,47.92,0.4,2.7,0,0,0.5,0.46
42,BrettHundley,GB,QB,2017,15,CAR,1.9,3.2,66.7,25.3,8.3,0,0.4,92.36,0.5,2.4,0,0,0.4,0.45
43,MattCassel,TEN,QB,2017,15,SF,0.6,1,100,8.1,8,0,0,100,0,0.1,0,0,0.3,0.33
44,RyanMallett,BAL,QB,2017,15,CLE,0.6,1,100,7.6,8,0,0,100,0.4,0.2,0,0,0.3,0.32
45,NateSudfeld,PHI,QB,2017,15,NYG,0.4,0.6,0,5.1,5,0,0,47.92,0.4,0.4,0,0,0.2,0.24
46,DrewStanton,ARI,QB,2017,15,WAS,0.3,0.6,0,4.5,4,0,0,43.75,0,0.2,0,0,0.2,0.2
46,ColtMcCoy,WAS,QB,2017,15,ARI,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
48,PatrickMahomes,KC,QB,2017,15,LAC,0.3,0.5,0,4.3,4,0,0,43.75,0.1,0.2,0,0,0.2,0.19
48,AustinDavisP,SEA,QB,2017,15,LAR,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
50,MattSchaub,ATL,QB,2017,15,TB,0.3,0.5,0,4.2,4,0,0,43.75,0,0.1,0,0,0.2,0.18
51,LandryJones,PIT,QB,2017,15,NE,0.3,0.5,0,3.9,0,0,0,0,0,0.1,0,0,0.2,0.17
52,ChaseDaniel,NO,QB,2017,15,NYJ,0.3,0.4,0,3.6,0,0,0,0,0,0.1,0,0,0.2,0.15
53,GenoSmith,NYG,QB,2017,15,PHI,0.2,0.4,0,3.3,0,0,0,0,0,0.1,0,0,0.1,0.14
54,AJMcCarron,CIN,QB,2017,15,MIN,0.2,0.3,0,2.5,0,0,0,0,0,0.1,0,0,0.1,0.11
54,ChristianHackenberg,NYJ,QB,2017,15,NO,0.5,0.9,100,7.1,7,0,0.1,95.83,0.1,0.3,0,0,0.1,0.11
54,CooperRush,DAL,QB,2017,15,OAK,0.2,0.3,0,2.1,0,0,0,0,0,0.3,0,0,0.1,0.11
57,JakeRudock,DET,QB,2017,15,CHI,0.2,0.3,0,2.1,0,0,0,0,0,0.1,0,0,0.1,0.09
58,KellenClemens,LAC,QB,2017,15,KC,0.1,0.2,0,1.9,0,0,0,0,0,0,0,0,0.1,0.08
58,DerekAnderson,CAR,QB,2017,15,GB,0.1,0.2,0,1.8,0,0,0,0,0,0.1,0,0,0.1,0.08
60,ChadHenne,JAX,QB,2017,15,HOU,0.1,0.2,0,1.5,0,0,0,0,0,0.1,0,0,0.1,0.07
61,SeanMannion,LAR,QB,2017,15,SEA,0.1,0.2,0,1.4,0,0,0,0,0,0,0,0,0.1,0.06
62,AndrewLuckP,IND,QB,2017,15,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,PaxtonLynch,DEN,QB,2017,15,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MarkSanchez,CHI,QB,2017,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TylerBray,KC,QB,2017,15,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CardaleJones,LAC,QB,2017,15,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MattMoore,MIA,QB,2017,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,RyanTannehillP,MIA,QB,2017,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrandonDoughty,MIA,QB,2017,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,NathanPeterman,BUF,QB,2017,15,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,GarrettGilbert,CAR,QB,2017,15,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoshWoodrum,BAL,QB,2017,15,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CodyKessler,CLE,QB,2017,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TomSavage,HOU,QB,2017,15,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,DeshaunWatsonP,HOU,QB,2017,15,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,KyleSloter,MIN,QB,2017,15,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,SamBradfordQ,MIN,QB,2017,15,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JeffDriskel,CIN,QB,2017,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoshMcCown,NYJ,QB,2017,15,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TaysomHill,NO,QB,2017,15,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CarsonWentz,PHI,QB,2017,15,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,DavisWebb,NYG,QB,2017,15,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CarsonPalmer,ARI,QB,2017,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MattBarkley,ARI,QB,2017,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrandonAllen,LAR,QB,2017,15,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TrevoneBoykin,SEA,QB,2017,15,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoshuaDobbs,PIT,QB,2017,15,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrandonWeeden,TEN,QB,2017,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AlexTanney,TEN,QB,2017,15,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ZacDysert,DAL,QB,2017,15,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ConnorCook,OAK,QB,2017,15,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JameillShowersIR,DAL,QB,2017,15,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,RyanGriffin,TB,QB,2017,15,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,ScottTolzien,IND,QB,2017,15,DEN,1.1,1.9,50,15,7.5,0,0.4,75,0.4,0.1,0,0,-0.2,-0.19
95,DavidFales,MIA,QB,2017,15,BUF,0.5,0.9,100,7,7,0,0.3,95.83,0,0,0,0,-0.3,-0.32
