Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,StephenGostkowski,NE,K,2015,15,TEN,2,2,100,0,3,3,9,9
1,CairoSantos,KC,K,2015,15,BAL,2,2,100,0,3,3,9,9
1,StevenHauschka,SEA,K,2015,15,CLE,2,2,100,0,3,3,9,9
1,SebastianJanikowski,OAK,K,2015,15,GB,2,2,100,0,3,3,9,9
1,MasonCrosby,GB,K,2015,15,OAK,2,2,100,0,3,3,9,9
1,JoshLamboP,LAC,K,2015,15,MIA,2,2,100,0,3,3,9,9
1,MikeNugentIR,CIN,K,2015,15,SF,2,2,100,0,3,3,9,9
1,MattPrater,DET,K,2015,15,NO,2,2,100,0,3,3,9,9
1,KaiForbath,NO,K,2015,15,DET,2,2,100,0,3,3,9,9
10,ConnorBarth,TB,K,2015,15,LAR,2,2,100,0,2,2,8,8
10,GregZuerlein,LAR,K,2015,15,TB,2,2,100,0,2,2,8,8
10,DanBailey,DAL,K,2015,15,NYJ,2,2,100,0,2,2,8,8
10,RandyBullock,NYJ,K,2015,15,DAL,2,2,100,0,2,2,8,8
10,RobbieGould,CHI,K,2015,15,MIN,2,2,100,0,2,2,8,8
10,BlairWalsh,MIN,K,2015,15,CHI,2,2,100,0,2,2,8,8
10,JasonMyers,JAX,K,2015,15,ATL,2,2,100,0,2,2,8,8
10,ShayneGraham,ATL,K,2015,15,JAX,2,2,100,0,2,2,8,8
10,AdamVinatieri,IND,K,2015,15,HOU,2,2,100,0,2,2,8,8
10,NickNovak,HOU,K,2015,15,IND,2,2,100,0,2,2,8,8
10,CalebSturgis,PHI,K,2015,15,ARI,2,2,100,0,2,2,8,8
10,JoshBrown,NYG,K,2015,15,CAR,2,2,100,0,2,2,8,8
10,RyanSuccopP,TEN,K,2015,15,NE,2,2,100,0,2,2,8,8
10,DanCarpenter,BUF,K,2015,15,WAS,2,2,100,0,2,2,8,8
10,DustinHopkins,WAS,K,2015,15,BUF,2,2,100,0,2,2,8,8
10,ChrisBoswell,PIT,K,2015,15,DEN,2,2,100,0,2,2,8,8
10,BrandonMcManus,DEN,K,2015,15,PIT,2,2,100,0,2,2,8,8
27,JustinTucker,BAL,K,2015,15,KC,2,2,100,0,1,1,7,7
28,ChandlerCatanzaro,ARI,K,2015,15,PHI,1,1,100,0,3,3,6,6
28,GrahamGano,CAR,K,2015,15,NYG,1,1,100,0,3,3,6,6
30,AndrewFranks,MIA,K,2015,15,LAC,1,2,50,0,2,2,5,5
31,TravisCoons,CLE,K,2015,15,SEA,1,1,100,0,1,1,4,4
31,PhilDawson,SF,K,2015,15,CIN,1,1,100,0,1,1,4,4
33,ZachHocker,LAR,K,2015,15,TB,0,0,0,0,0,0,0,0
33,PatrickMurray,TB,K,2015,15,LAR,0,0,0,0,0,0,0,0
33,JayFeely,CHI,K,2015,15,MIN,0,0,0,0,0,0,0,0
33,MattBryant,ATL,K,2015,15,JAX,0,0,0,0,0,0,0,0
33,JordanGay,BUF,K,2015,15,WAS,0,0,0,0,0,0,0,0
33,BillyCundiff,BUF,K,2015,15,WAS,0,0,0,0,0,0,0,0
33,GarrettHartley,PIT,K,2015,15,DEN,0,0,0,0,0,0,0,0
33,ShaunSuisham,PIT,K,2015,15,DEN,0,0,0,0,0,0,0,0
33,JoshScobee,PIT,K,2015,15,DEN,0,0,0,0,0,0,0,0
