Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,DrewBrees,NO,QB,2013,3,ARI,33,49,67.3,414,8.4,3,0,113.82,1,2,2,0,28.8,28.76
2,AaronRodgersQ,GB,QB,2013,3,CIN,30,43,69.8,385,9,3,0,120.78,2,11,5.5,0,28.5,28.5
3,MatthewStafford,DET,QB,2013,3,WAS,44,73,60.3,511,7,2,1,84.9,1,4,4,0,26.8,26.84
4,PeytonManning,DEN,QB,2013,3,OAK,28,40,70,340,8.5,3,0,120.83,0,-1,0,0,25.5,25.5
5,TomBrady,NE,QB,2013,3,TB,33,59,55.9,381,6.5,2,0,86.9,0,0,0,0,23.2,23.24
6,MattRyan,ATL,QB,2013,3,MIA,31,45,68.9,346,7.7,2,0,106.34,1,7,7,0,22.5,22.54
7,TonyRomo,DAL,QB,2013,3,LAR,32,48,66.7,344,7.2,2,0,101.39,0,0,0,0,21.8,21.76
8,ColinKaepernick,SF,QB,2013,3,IND,16,27,59.3,244,9,1,0,101.47,7,68,9.7,0,20.6,20.56
9,SamBradfordQ,LAR,QB,2013,3,DAL,25,41,61,280,6.8,2,0,97.61,2,7,3.5,0,19.9,19.9
10,RobertGriffinIII,WAS,QB,2013,3,DET,24,39,61.5,267,6.8,2,1,88.3,6,29,4.8,0,19.6,19.58
11,AlexSmith,KC,QB,2013,3,PHI,20,30,66.7,212,7.1,2,0,109.31,5,27,5.4,0,19.2,19.18
11,AndyDalton,CIN,QB,2013,3,GB,38,63,60.3,402,6.4,1,1,77.61,3,11,3.7,0,19.2,19.18
13,JoeFlacco,BAL,QB,2013,3,HOU,21,36,58.3,260,7.2,2,0,99.31,1,4,4,0,18.8,18.8
14,MichaelVick,PHI,QB,2013,3,KC,20,34,58.8,270,7.9,1,0,94,7,37,5.3,0,18.5,18.5
15,CamNewton,CAR,QB,2013,3,NYG,24,41,58.5,262,6.4,1,0,85.62,8,40,5,0,18.5,18.48
16,RyanTannehillP,MIA,QB,2013,3,ATL,25,39,64.1,286,7.3,1,0,94.6,6,26,4.3,0,18,18.04
17,BenRoethlisberger,PIT,QB,2013,3,CHI,24,42,57.1,294,7,2,1,84.82,1,2,2,0,18,17.96
18,PhilipRivers,LAC,QB,2013,3,TEN,20,30,66.7,228,7.6,2,0,111.53,2,7,3.5,0,17.8,17.82
19,EliManning,NYG,QB,2013,3,CAR,24,41,58.5,334,8.1,2,2,80.74,0,4,0,0,17.8,17.76
20,AndrewLuckP,IND,QB,2013,3,SF,23,42,54.8,268,6.4,1,0,82.24,6,30,5,0,17.7,17.72
21,RussellWilson,SEA,QB,2013,3,JAX,16,24,66.7,232,9.7,1,0,111.81,7,40,5.7,0,17.3,17.28
22,MattSchaub,HOU,QB,2013,3,BAL,36,53,67.9,368,6.9,1,1,86.05,0,0,0,0,16.7,16.72
23,CarsonPalmer,ARI,QB,2013,3,NO,30,48,62.5,363,7.6,1,1,83.94,0,0,0,0,16.5,16.52
24,JayCutler,CHI,QB,2013,3,PIT,22,37,59.5,260,7,1,0,89.92,4,17,4.2,0,16.1,16.1
25,JoshFreeman,TB,QB,2013,3,NE,34,65,52.3,416,6.4,1,3,58.24,4,14,3.5,0,16,16.04
26,ChristianPonder,MIN,QB,2013,3,CLE,18,30,60,213,7.1,1,0,92.78,5,21,4.2,0,14.6,14.62
27,EJManuel,BUF,QB,2013,3,NYJ,22,33,66.7,219,6.6,1,0,95.39,3,17,5.7,0,14.5,14.46
28,BrianHoyer,CLE,QB,2013,3,MIN,25,43,58.1,293,6.8,1,1,76.99,2,7,3.5,0,14.4,14.42
29,GenoSmith,NYJ,QB,2013,3,BUF,28,52,53.8,332,6.4,0,2,57.53,6,45,7.5,0,13.8,13.78
30,JakeLocker,TEN,QB,2013,3,LAC,19,35,54.3,212,6.1,0,0,72.56,7,27,3.9,0,11.2,11.18
31,ChadHenne,JAX,QB,2013,3,SEA,19,32,59.4,217,6.8,0,1,66.8,2,11,5.5,0,7.8,7.78
32,LukeMcCown,NO,QB,2013,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,DerekAnderson,CAR,QB,2013,3,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,TarvarisJackson,SEA,QB,2013,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,MattFlynn,OAK,QB,2013,3,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
