Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
35,CharlesSims,TB,RB,2016,1,ATL,6.9,28.5,4,0.2,4.29,3,26.1,0.1,0.1,0.1,7.1,7.06
36,CharcandrickWest,KC,RB,2016,1,LAC,7.5,32.8,4.1,0.3,2.51,1.7,13,0.1,0.1,0.1,6.8,6.78
37,LeGarretteBlount,NE,RB,2016,1,ARI,13.3,48.7,3.8,0.3,0.55,0.4,2.8,0,0.2,0.2,6.6,6.55
38,DerrickHenry,TEN,RB,2016,1,MIN,9.2,38.5,4.2,0.3,1.78,1.2,10.7,0,0.1,0.1,6.5,6.52
39,BilalPowell,NYJ,RB,2016,1,CIN,7.3,32.9,4.7,0.2,4.06,2.8,21.6,0,0.1,0.1,6.4,6.45
40,TheoRiddick,DET,RB,2016,1,IND,3.7,11.5,3,0,6.8,4.6,39.7,0.2,0.1,0.1,6.1,6.12
41,ThomasRawls,SEA,RB,2016,1,MIA,8.2,38.6,4.9,0.3,1.31,1,6.3,0,0.1,0.1,6.1,6.09
42,ShaneVereenIR,NYG,RB,2016,1,DAL,4,14.5,3.5,0.1,4.21,3.1,29.6,0.2,0.1,0.1,6,6.01
43,TerranceWest,BAL,RB,2016,1,BUF,9,39.4,4.3,0.3,0.86,0.6,3.6,0,0.1,0.1,5.9,5.9
44,JamesStarks,GB,RB,2016,1,JAX,7,29.2,4.1,0.3,2.52,1.9,13.6,0,0.1,0.1,5.9,5.88
45,JamesWhite,NE,RB,2016,1,ARI,3.9,8,2,0,6.52,4.5,39.9,0.2,0.1,0.1,5.8,5.79
46,TevinColeman,ATL,RB,2016,1,TB,7.5,34.9,4.4,0.3,1.6,1.2,8.4,0,0.2,0.2,5.7,5.73
47,DarrenSprolesO,PHI,RB,2016,1,CLE,4.5,15.4,3.8,0.1,4.46,3.1,24.4,0.2,0.1,0.1,5.6,5.58
48,DevontaeBooker,DEN,RB,2016,1,CAR,7.4,27.8,4,0.2,1.87,1.3,9.3,0,0.1,0.1,4.7,4.71
49,DeandreWashingtonQ,OAK,RB,2016,1,NO,5.1,21.8,4.4,0.1,2.41,1.8,14.9,0.1,0.1,0.1,4.7,4.67
50,ChrisJohnson,ARI,RB,2016,1,NE,6.8,30.1,4.3,0.2,0.43,0.3,1.8,0,0.1,0.1,4.2,4.19
51,ChrisThompson,WAS,RB,2016,1,PIT,3.2,9.6,3.3,0.1,3.97,2.9,21.7,0.1,0.1,0.1,4.1,4.13
52,BenjaminCunningham,LAR,RB,2016,1,SF,3.6,14.8,3.8,0.1,3.35,2.5,19.5,0,0,0,4,4.03
53,AlfredMorrisQ,DAL,RB,2016,1,NYG,6.2,24.8,4.2,0.2,1.2,0.9,5.2,0,0.1,0.1,4,4
54,CJProsiseD,SEA,RB,2016,1,MIA,3.4,14.2,4.7,0.1,1.96,1.5,12.4,0.1,0,0,3.9,3.86
55,ShaunDraughn,SF,RB,2016,1,LAR,5.4,18.9,3.8,0.1,3.04,2.1,14.9,0,0.1,0.1,3.8,3.78
56,JerickMcKinnonIR,MIN,RB,2016,1,TEN,5.1,16.5,3.2,0.1,2.83,1.9,15.1,0,0,0,3.8,3.76
57,TimHightower,NO,RB,2016,1,OAK,4.1,16.8,4.2,0.2,1.39,1,7.5,0,0.1,0.1,3.4,3.43
58,RobKelleyIR,WAS,RB,2016,1,PIT,6.3,24.7,4.2,0.1,1.04,0.7,4.6,0,0.1,0.1,3.3,3.33
59,AlfredBlue,HOU,RB,2016,1,CHI,5.3,21.3,4.2,0.1,0.81,0.6,4.8,0,0,0,3.2,3.21
60,MikeTolbert,CAR,FB,2016,1,DEN,2.9,13.5,4.7,0.2,1.49,1,7.7,0,0.1,0.1,3.1,3.12
61,ReggieBush,BUF,RB,2016,1,BAL,3.8,8.7,2.2,0,3.33,2.3,15.7,0.1,0,0,3,3.04
62,JordanHoward,CHI,RB,2016,1,HOU,5.4,20.6,4.2,0.1,0.95,0.7,5.3,0,0.1,0.1,3,2.99
63,RobertTurbinSUS,IND,RB,2016,1,DET,4.2,15.4,3.8,0.1,1.32,1,7.9,0,0,0,2.9,2.93
64,MikeGillislee,BUF,RB,2016,1,BAL,3.9,16.7,4.2,0.1,1.07,0.8,5.2,0,0.1,0.1,2.6,2.59
65,TylerErvin,HOU,RB,2016,1,CHI,3.1,12.7,4.3,0.1,1.31,0.9,7.1,0,0,0,2.6,2.58
66,FitzgeraldToussaint,PIT,RB,2016,1,WAS,3.7,14.4,3.5,0.1,1.44,1,6.6,0,0.1,0.1,2.5,2.5
67,Ka'DeemCareyIR,CHI,RB,2016,1,HOU,4.5,15.9,4,0.1,0.42,0.3,2.6,0,0.1,0.1,2.2,2.25
68,MattAsiata,MIN,RB,2016,1,TEN,1.4,9.3,9,0.1,1.25,0.9,6.7,0,0,0,2.2,2.2
68,DamienWilliams,MIA,RB,2016,1,SEA,2.8,9.4,3,0.1,1.44,1,6.6,0,0,0,2.2,2.2
70,AndreEllington,ARI,RB,2016,1,NE,2.9,14,4.7,0,1.32,1,9.8,0,0.1,0.1,2.2,2.18
71,OrleansDarkwa,NYG,RB,2016,1,DAL,3.2,11.8,4,0.1,0.43,0.3,2.9,0,0,0,2.1,2.07
72,JoshFergusonIR,IND,RB,2016,1,DET,2.3,9.7,5,0.1,0.86,0.6,4.9,0,0,0,2.1,2.06
73,FozzyWhittakerIR,CAR,RB,2016,1,DEN,2.5,9,4.5,0.1,1.18,0.8,5.1,0,0,0,2,2.01
73,BrandonBolden,NE,RB,2016,1,ARI,2.2,10.4,5,0,2.05,1.5,11.7,0,0.1,0.1,2,2.01
75,WendellSmallwood,PHI,RB,2016,1,CLE,2.3,10.5,5,0.1,0.59,0.4,3,0,0,0,2,1.95
76,KenjonBarner,PHI,RB,2016,1,CLE,2.8,11.9,4,0.1,0.58,0.4,2.5,0,0.1,0.1,1.8,1.84
77,LanceDunbar,DAL,RB,2016,1,NYG,1.8,7.9,4,0,1.83,1.3,12.3,0,0.1,0.1,1.8,1.82
78,KnileDavis,KC,RB,2016,1,LAC,2,7.4,3.5,0.1,0.56,0.4,3.7,0,0,0,1.7,1.71
79,TyMontgomery,GB,RB,2016,1,JAX,0.2,0.4,0,0,1.12,0.8,8.8,0.1,0,0,1.5,1.52
80,KapriBibbs,DEN,RB,2016,1,CAR,2.1,8,4,0.1,0.13,0.1,0.8,0,0,0,1.5,1.48
81,DenardRobinson,JAX,RB,2016,1,GB,2.4,9.4,4.5,0,1.12,0.8,5.2,0,0,0,1.5,1.46
81,KenyanDrake,MIA,RB,2016,1,SEA,2.4,9,4.5,0,1.18,0.8,5.6,0,0,0,1.5,1.46
83,DuJuanHarris,SF,RB,2016,1,LAR,2,7.9,4,0,0.55,0.4,3.3,0,0,0,1.1,1.12
84,GlennGronkowski,BUF,FB,2016,1,BAL,1.5,6,3,0,0.78,0.6,4.6,0,0,0,1.1,1.06
84,JamizeOlawale,OAK,FB,2016,1,NO,1.1,5.4,5,0,0.88,0.6,5.2,0,0,0,1.1,1.06
86,AntonioAndrews,TEN,RB,2016,1,MIN,1.9,7.3,3.5,0,0.57,0.4,2.6,0,0,0,1,0.99
86,JordanTodman,IND,RB,2016,1,DET,2,8,4,0,0.84,0.6,3.9,0,0.1,0.1,1,0.99
86,MikeDavis,SF,RB,2016,1,LAR,1.7,6.3,3,0,0.74,0.5,3.6,0,0,0,1,0.99
89,KyleJuszczyk,BAL,FB,2016,1,BUF,0.1,0.3,0,0,1.5,1.1,9.2,0,0,0,1,0.95
90,TaiwanJones,OAK,RB,2016,1,NO,1.3,5.6,6,0,0.79,0.6,5.6,0,0.1,0.1,0.9,0.92
91,JonathanGrimes,HOU,RB,2016,1,CHI,1.1,4.8,5,0,0.68,0.5,3.7,0,0,0,0.8,0.85
92,MalcolmBrown,LAR,RB,2016,1,SF,1.1,4.6,5,0,0.56,0.4,3.2,0,0,0,0.8,0.78
93,TravarisCadet,NO,RB,2016,1,OAK,0.5,1.7,0,0,0.7,0.5,5.2,0,0,0,0.7,0.69
94,GeorgeAtkinson,CLE,RB,2016,1,PHI,0.7,3.8,4,0,0.74,0.5,2.7,0,0,0,0.6,0.65
95,PatrickDiMarco,ATL,FB,2016,1,TB,0.1,0.3,0,0,0.95,0.7,5.7,0,0,0,0.6,0.6
96,MichaelBurton,DET,FB,2016,1,IND,1.1,3.9,4,0,0.68,0.5,3.7,0,0.1,0.1,0.6,0.56
97,ZachLine,MIN,FB,2016,1,TEN,0.3,0.7,0,0,0.52,0.4,4.2,0,0,0,0.5,0.49
98,DwayneWashington,DET,RB,2016,1,IND,0.7,2.9,3,0,0.43,0.3,1.9,0,0,0,0.5,0.48
99,RexBurkheadIR,CIN,RB,2016,1,NYJ,0.3,1.1,0,0,0.57,0.4,3.5,0,0,0,0.5,0.46
100,AaronRipkowski,GB,FB,2016,1,JAX,0.4,1.5,0,0,0.39,0.3,3,0,0,0,0.4,0.45
101,DarylRichardson,PIT,RB,2016,1,WAS,0.7,3.3,3,0,0.27,0.2,0.9,0,0,0,0.4,0.42
102,BobbyRainey,NYG,RB,2016,1,DAL,0.5,2,0,0,0.41,0.3,1.8,0,0,0,0.4,0.38
103,KennethFarrow,LAC,RB,2016,1,KC,0.6,2.1,2,0,0.28,0.2,1.3,0,0,0,0.3,0.34
104,AnthonySherman,KC,FB,2016,1,LAC,0.2,0.6,0,0,0.56,0.4,2.6,0,0,0,0.3,0.32
105,JhurellPressley,GB,RB,2016,1,JAX,0.9,2.9,3,0,0,0,0.2,0,0,0,0.3,0.31
105,JalstonFowler,TEN,RB,2016,1,MIN,0.2,0.7,0,0,0.42,0.3,2.4,0,0,0,0.3,0.31
107,JayProsch,HOU,FB,2016,1,CHI,0.4,2.1,0,0,0.13,0.1,0.6,0,0,0,0.3,0.27
108,JamesDevelin,NE,RB,2016,1,ARI,0.3,0.9,0,0,0.43,0.3,1.7,0,0,0,0.3,0.26
109,WillJohnson,NYG,FB,2016,1,DAL,0.3,1.4,0,0,0.28,0.2,1.1,0,0,0,0.2,0.25
110,GlennWinston,CLE,RB,2016,1,PHI,0.4,1.4,0,0,0.26,0.2,1,0,0,0,0.2,0.24
110,MackBrownIR,WAS,RB,2016,1,PIT,0.5,1.6,0,0,0.13,0.1,0.8,0,0,0,0.2,0.24
110,KelvinTaylor,SF,RB,2016,1,LAR,0.4,1.5,0,0,0.14,0.1,0.9,0,0,0,0.2,0.24
110,ChaseReynolds,LAR,RB,2016,1,SF,0.3,1.2,0,0,0.13,0.1,1.2,0,0,0,0.2,0.24
114,RodSmith,DAL,RB,2016,1,NYG,0.3,1,0,0,0.13,0.1,0.9,0,0,0,0.2,0.19
115,MalcolmJohnsonIR,CLE,FB,2016,1,PHI,0.1,0.3,0,0,0.27,0.2,1.3,0,0,0,0.2,0.16
115,MarcusMurphyQ,NO,RB,2016,1,OAK,0.3,1,0,0,0.13,0.1,0.6,0,0,0,0.2,0.16
117,AndyJanovich,DEN,FB,2016,1,CAR,0.1,0.5,0,0,0.29,0.2,1,0,0,0,0.2,0.15
117,AustinJohnson,NO,FB,2016,1,OAK,0.1,0.5,0,0,0.29,0.2,1,0,0,0,0.2,0.15
119,JohnKuhn,NO,FB,2016,1,OAK,0.3,0.8,0,0,0.14,0.1,0.6,0,0,0,0.1,0.14
120,DerekWatt,LAC,FB,2016,1,KC,0.1,0.4,0,0,0.13,0.1,0.5,0,0,0,0.1,0.09
121,PaulLasike,CHI,RB,2016,1,HOU,0.1,0.4,0,0,0.13,0.1,0.4,0,0,0,0.1,0.08
122,JuwanThompson,DEN,RB,2016,1,CAR,0.1,0.4,0,0,0,0,0,0,0,0,0,0.04
123,RonnieHillman,DEN,RB,2016,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0
123,CameronArtis-Payne,CAR,RB,2016,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0
123,JoeBanyard,JAX,RB,2016,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
123,ChrisIvory,JAX,RB,2016,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
123,JohnCrockett,GB,RB,2016,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0
123,JonasGray,JAX,RB,2016,1,GB,0,0,0,0,0,0,0,0,0,0,0,0
123,KennethDixonIR,BAL,RB,2016,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
123,DanHerron,BUF,RB,2016,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
123,JeromeFelton,BUF,FB,2016,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
123,JonathanWilliams,BUF,RB,2016,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
123,JavoriusAllen,BAL,RB,2016,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0
123,KarlosWilliams,BUF,RB,2016,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
123,DriArcher,BUF,RB,2016,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0
123,JacquizzRodgers,CHI,RB,2016,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0
123,AkeemHuntIR,HOU,RB,2016,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0
123,RobertHughes,CLE,FB,2016,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0
123,TerronWard,ATL,RB,2016,1,TB,0,0,0,0,0,0,0,0,0,0,0,0
123,GusJohnson,ATL,RB,2016,1,TB,0,0,0,0,0,0,0,0,0,0,0,0
123,MikeJames,TB,RB,2016,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0
123,DexterMcCluster,TEN,RB,2016,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0
123,KhiryRobinson,NYJ,RB,2016,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
123,CedricPeerman,CIN,RB,2016,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
123,TommyBohanon,NYJ,FB,2016,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
123,RaheemMostert,NYJ,RB,2016,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0
123,DanielLascoPUP,NO,RB,2016,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
123,MarcelReece,OAK,FB,2016,1,NO,0,0,0,0,0,0,0,0,0,0,0,0
123,CJSpiller,NO,RB,2016,1,OAK,0,0,0,0,0,0,0,0,0,0,0,0
123,JalenRichard,OAK,RB,2016,1,NO,0,0,0,0,0,0,0,0,0,0,0,0
123,JamaalCharles,KC,RB,2016,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0
123,AndreWilliams,LAC,RB,2016,1,KC,0,0,0,0,0,0,0,0,0,0,0,0
123,IsaiahPead,MIA,RB,2016,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
123,AlexCollins,SEA,RB,2016,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
123,JayAjayiP,MIA,RB,2016,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
123,WillTukuafu,SEA,FB,2016,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
123,DanielThomas,MIA,RB,2016,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0
123,GeorgeWinn,DET,RB,2016,1,IND,0,0,0,0,0,0,0,0,0,0,0,0
123,ZachZenner,DET,RB,2016,1,IND,0,0,0,0,0,0,0,0,0,0,0,0
123,StevanRidley,IND,RB,2016,1,DET,0,0,0,0,0,0,0,0,0,0,0,0
123,PaulPerkins,NYG,RB,2016,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0
123,DariusJackson,DAL,RB,2016,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
123,DarrenMcFadden,DAL,RB,2016,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0
123,TylerGaffney,NE,RB,2016,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
123,DonaldBrown,NE,RB,2016,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
123,StepfanTaylor,ARI,RB,2016,1,NE,0,0,0,0,0,0,0,0,0,0,0,0
123,KerwynnWilliams,ARI,RB,2016,1,NE,0,0,0,0,0,0,0,0,0,0,0,0
123,BishopSankey,NE,RB,2016,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0
123,KeithMarshall,WAS,RB,2016,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0
123,DavidCobb,PIT,RB,2016,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
123,RooseveltNix,PIT,RB,2016,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0
123,TerrenceMagee,LAR,RB,2016,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
123,TreMason,LAR,RB,2016,1,SF,0,0,0,0,0,0,0,0,0,0,0,0
123,KendallGaskins,SF,FB,2016,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
123,BruceMiller,SF,FB,2016,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0
