Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2014,4,DAL,10,7,70,75,1,0,7.5,10.7,0,0,0,0,0,0,13.5,13.5
2,RobGronkowskiQ,NE,TE,2014,4,KC,9,5,55.6,63,1,0,7,12.6,0,0,0,0,0,0,12.3,12.3
3,GregOlsenO,CAR,TE,2014,4,BAL,10,6,60,60,1,0,6,10,0,0,0,0,0,0,12,12
4,NilesPaul,WAS,TE,2014,4,NYG,7,5,71.4,57,1,0,8.1,11.4,0,0,0,0,0,0,11.7,11.7
5,MartellusBennett,CHI,TE,2014,4,GB,8,5,62.5,51,1,0,6.4,10.2,0,0,0,0,0,0,11.1,11.1
6,ZachErtz,PHI,TE,2014,4,SF,7,4,57.1,45,1,0,6.4,11.2,0,0,0,0,0,0,10.5,10.5
7,TravisKelce,KC,TE,2014,4,NE,6,4,66.7,44,1,0,7.3,11,0,0,0,0,0,0,10.4,10.4
8,DelanieWalkerIR,TEN,TE,2014,4,IND,7,5,71.4,61,0,0,8.7,12.2,0,0,0,0,0,0,6.1,6.1
9,LarryDonnell,NYG,TE,2014,4,WAS,8,5,62.5,60,0,0,7.5,12,0,0,0,0,0,0,6,6
10,AntonioGates,LAC,TE,2014,4,JAX,6,4,66.7,57,0,0,9.5,14.2,0,0,0,0,0,0,5.7,5.7
11,VernonDavis,SF,TE,2014,4,PHI,8,5,62.5,54,0,0,6.8,10.8,0,0,0,0,0,0,5.4,5.4
11,JasonWittenIR,DAL,TE,2014,4,NO,9,5,55.6,54,0,0,6,10.8,0,0,0,0,0,0,5.4,5.4
13,CharlesClayQ,MIA,TE,2014,4,OAK,6,4,66.7,51,0,0,8.5,12.8,0,0,0,0,0,0,5.1,5.1
14,HeathMiller,PIT,TE,2014,4,TB,8,5,62.5,47,0,0,5.9,9.4,0,0,0,0,0,0,4.7,4.7
15,BrandonMyers,TB,TE,2014,4,PIT,6,4,66.7,45,0,0,7.5,11.2,0,0,0,0,0,0,4.5,4.5
16,LadariusGreen,LAC,TE,2014,4,JAX,6,4,66.7,44,0,0,7.3,11,0,0,0,0,0,0,4.4,4.4
17,ScottChandler,BUF,TE,2014,4,HOU,5,4,80,41,0,0,8.2,10.2,0,0,0,0,0,0,4.1,4.1
18,GarrettGraham,HOU,TE,2014,4,BUF,6,4,66.7,40,0,0,6.7,10,0,0,0,0,0,0,4,4
18,CobyFleener,IND,TE,2014,4,TEN,5,4,80,40,0,0,8,10,0,0,0,0,0,0,4,4
20,OwenDaniels,BAL,TE,2014,4,CAR,6,4,66.7,39,0,0,6.5,9.8,0,0,0,0,0,0,3.9,3.9
21,DwayneAllen,IND,TE,2014,4,TEN,7,4,57.1,38,0,0,5.4,9.5,0,0,0,0,0,0,3.8,3.8
21,AndrewQuarless,GB,TE,2014,4,CHI,4,3,75,38,0,0,9.5,12.7,0,0,0,0,0,0,3.8,3.8
23,AnthonyFasano,KC,TE,2014,4,NE,5,3,60,34,0,0,6.8,11.3,0,0,0,0,0,0,3.4,3.4
24,EricEbronP,DET,TE,2014,4,NYJ,4,3,75,32,0,0,8,10.7,0,0,0,0,0,0,3.2,3.2
25,MychalRivera,OAK,TE,2014,4,MIA,5,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,3.1,3.1
26,JeffCumberland,NYJ,TE,2014,4,DET,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
27,LevineToilolo,ATL,TE,2014,4,MIN,3,2,66.7,28,0,0,9.3,14,0,0,0,0,0,0,2.8,2.8
