Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2016,7,PIT,8.37,4.9,62.5,79.3,0.7,0,9.9,15.8,0,0,0,0,0,0,12.1,12.13
2,ZachMillerIR,CHI,TE,2016,7,GB,8.53,5.3,55.6,56.2,0.5,0,6.2,11.2,0,0,0,0,0,0,8.6,8.62
3,DelanieWalkerIR,TEN,TE,2016,7,IND,6.25,4.6,83.3,57.8,0.3,0,9.7,11.6,0.1,0,0,0,0,0,7.6,7.58
4,HunterHenryPUP,LAC,TE,2016,7,ATL,5.98,4.1,66.7,46.7,0.5,0,7.8,11.8,0,0,0,0,0.1,0.1,7.5,7.47
5,TravisKelce,KC,TE,2016,7,NO,6.39,4.6,83.3,52.5,0.3,0,8.7,10.4,0,0,0,0,0,0,7,7.05
6,JackDoyleO,IND,TE,2016,7,TEN,7.04,4.4,57.1,45.5,0.4,0,6.6,11.5,0,0,0,0,0,0,7,6.95
7,CameronBrate,TB,TE,2016,7,SF,6.13,4.2,66.7,45.2,0.4,0,7.5,11.2,0,0,0,0,0,0,6.9,6.92
8,VernonDavis,WAS,TE,2016,7,DET,7.47,4.5,57.1,46.7,0.4,0,6.7,11.8,0,0,0,0,0.1,0.1,6.9,6.87
9,DennisPitta,BAL,TE,2016,7,NYJ,7.2,5,71.4,46.9,0.3,0,6.7,9.4,0,0,0,0,0,0,6.5,6.49
10,GaryBarnidge,CLE,TE,2016,7,CIN,7.09,4.1,57.1,52.7,0.2,0,7.6,13.2,0,0,0,0,0,0,6.5,6.47
11,MartellusBennett,NE,TE,2016,7,PIT,5.44,3.3,60,39.4,0.4,0,7.8,13,0.1,0.9,0,0,0,0,6.4,6.43
12,AntonioGates,LAC,TE,2016,7,ATL,6.08,3.9,66.7,38.8,0.4,0,6.5,9.8,0,0,0,0,0,0,6.3,6.28
13,CobyFleener,NO,TE,2016,7,KC,4.59,3.4,60,40.3,0.3,0,8,13.3,0.1,0,0,0.1,0.1,0.1,6.2,6.23
14,TylerEifert,CIN,TE,2016,7,CLE,4.57,3.2,60,37,0.4,0,7.4,12.3,0,0,0,0,0,0,6.1,6.1
15,KyleRudolph,MIN,TE,2016,7,PHI,5.45,3.1,60,33.2,0.4,0,6.6,11,0,0,0,0,0,0,5.7,5.72
16,ZachErtz,PHI,TE,2016,7,MIN,6.92,4,57.1,47,0.2,0,6.7,11.8,0,0,0,0,0.1,0.1,5.7,5.7
17,JimmyGrahamP,SEA,TE,2016,7,ARI,4.85,3.3,60,44.1,0.2,0,8.8,14.7,0,0,0,0,0.1,0.1,5.4,5.41
18,CJFiedorowiczIR,HOU,TE,2016,7,DEN,3.9,3,75,31.5,0.3,0,8,10.7,0,0,0,0,0,0,5,4.95
19,VanceMcDonald,SF,TE,2016,7,TB,4.27,2.4,50,30.4,0.3,0,7.5,15,0,0,0,0,0,0,4.8,4.84
20,LanceKendricks,LAR,TE,2016,7,NYG,5.25,3,60,31.2,0.2,0,6.2,10.3,0,0,0,0,0,0,4.3,4.32
21,CharlesClayQ,BUF,TE,2016,7,MIA,4.69,3.4,60,36.3,0.1,0,7.2,12,0,0,0,0,0,0,4.2,4.23
22,JacobTamme,ATL,TE,2016,7,LAC,5.47,3.2,60,31.7,0.2,0,6.4,10.7,0,0,0,0,0.1,0.1,4.2,4.17
23,JuliusThomas,JAX,TE,2016,7,OAK,4.14,2.8,75,31.1,0.2,0,7.8,10.3,0,0,0,0,0.1,0.1,4.1,4.11
24,LarryDonnell,NYG,TE,2016,7,LAR,5.34,3.3,60,28.5,0.2,0,5.6,9.3,0,0,0,0,0,0,4,4.05
25,RichardRodgersIR,GB,TE,2016,7,CHI,3.69,2.8,75,23.5,0.3,0,6,8,0,0,0,0,0.1,0.1,4,3.95
26,VirgilGreen,DEN,TE,2016,7,HOU,3.52,2.2,50,22.9,0.2,0,5.8,11.5,0,0,0,0,0,0,3.5,3.49
27,JesseJames,PIT,TE,2016,7,NE,3.72,2.7,75,21.2,0.2,0,5.2,7,0,0,0,0,0,0,3.3,3.32
28,WillTyeIR,NYG,TE,2016,7,LAR,4.67,2.7,60,26.3,0.1,0,5.2,8.7,0,0,0,0,0,0,3.2,3.23
29,CliveWalford,OAK,TE,2016,7,JAX,3.86,2.4,50,25.9,0.1,0,6.5,13,0,0,0,0,0,0,3.2,3.19
30,CrockettGillmore,BAL,TE,2016,7,NYJ,3.48,2,66.7,19.5,0.2,0,6.7,10,0,0,0,0,0,0,3.2,3.15
31,MarQueisGrayIR,MIA,TE,2016,7,BUF,3.34,1.9,66.7,22.3,0.1,0,7.3,11,0,0,0,0,0,0,2.8,2.83
32,GarrettCelek,SF,TE,2016,7,TB,2.89,1.7,66.7,18.6,0.1,0,6.3,9.5,0,0,0,0,0,0,2.5,2.46
33,MarcedesLewis,JAX,TE,2016,7,OAK,2.42,1.4,50,17.7,0.1,0,9,18,0,0,0,0,0,0,2.4,2.37
34,BrentCelek,PHI,TE,2016,7,MIN,2.04,1.2,50,17.3,0.1,0,8.5,17,0,0,0,0,0,0,2.3,2.33
35,DarrenFells,ARI,TE,2016,7,SEA,2.19,1.6,100,16.9,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.29
36,DominiqueJones,MIA,TE,2016,7,BUF,2.29,1.5,100,16.4,0.1,0,8,8,0,0,0,0,0,0,2.2,2.24
37,AustinHooper,ATL,TE,2016,7,LAC,1.32,1,100,16.2,0.1,0,16,16,0,0,0,0,0,0,2.2,2.22
38,CJUzomah,CIN,TE,2016,7,CLE,3.18,2,66.7,21.6,0,0,7.3,11,0,0,0,0,0,0,2.2,2.16
39,JoshHill,NO,TE,2016,7,KC,1.71,1.1,50,9,0.2,0,4.5,9,0,0,0,0,0,0,2.1,2.1
40,ErikSwoope,IND,TE,2016,7,TEN,2.59,1.5,66.7,14.8,0.1,0,5,7.5,0,0,0,0,0,0,2.1,2.08
41,RyanGriffin,HOU,TE,2016,7,DEN,3,2.1,66.7,20.7,0,0,7,10.5,0,0,0,0,0,0,2.1,2.07
42,LevineToilolo,ATL,TE,2016,7,LAC,1.27,0.8,100,10.4,0.1,0,10,10,0,0,0,0,0,0,1.6,1.64
43,BrandonPettigrew,DET,TE,2016,7,WAS,1.67,1,50,10.3,0.1,0,5,10,0,0,0,0,0,0,1.6,1.63
