Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,LosAngelesChargers,LAC,DST,2017,13,CLE,0,3,0,1.6,0.7,0,0,0,15.2,10.4,10.4
2,JacksonvilleJaguars,JAX,DST,2017,13,IND,0,4.2,0,0.9,0.7,0,0,0,15.4,9.6,9.6
3,LosAngelesRams,LAR,DST,2017,13,ARI,0,3.2,0,1.2,0.7,0,0,0,19.1,9.2,9.2
4,TennesseeTitans,TEN,DST,2017,13,HOU,0,2.8,0,0.9,0.8,0,0,0,19.2,8.4,8.4
5,ChicagoBears,CHI,DST,2017,13,SF,0,2.8,0,0.9,0.6,0,0,0,18.4,8,8
6,TampaBayBuccaneers,TB,DST,2017,13,GB,0,2.5,0,1.3,0.5,0,0,0,23.9,7.9,7.9
7,MiamiDolphins,MIA,DST,2017,13,DEN,0,2.5,0,1,0.5,0,0,0,20.3,7.7,7.7
8,BaltimoreRavens,BAL,DST,2017,13,DET,0,2.6,0,0.9,0.5,0,0,0,19.7,7.6,7.6
8,KansasCityChiefs,KC,DST,2017,13,NYJ,0,2.4,0,0.8,0.7,0,0,0,20.2,7.6,7.6
8,OaklandRaiders,OAK,DST,2017,13,NYG,0,2.4,0,0.9,0.6,0,0,0,18.7,7.6,7.6
11,PhiladelphiaEagles,PHI,DST,2017,13,SEA,0,3.2,0,1,0.5,0,0,0,21.9,7.4,7.4
12,PittsburghSteelers,PIT,DST,2017,13,CIN,0,2.5,0,0.8,0.5,0,0,0,18.9,7.3,7.3
13,DenverBroncos,DEN,DST,2017,13,MIA,0,2.2,0,0.9,0.5,0,0,0,19.2,7.2,7.2
14,NewEnglandPatriots,NE,DST,2017,13,BUF,0,2.5,0,0.6,0.6,0,0,0,20.1,7.1,7.1
15,NewOrleansSaints,NO,DST,2017,13,CAR,0,2.6,0,0.9,0.5,0,0,0,21.6,6.6,6.6
16,GreenBayPackers,GB,DST,2017,13,TB,0,2,0,0.9,0.7,0,0,0,21.6,6.4,6.4
17,DallasCowboys,DAL,DST,2017,13,WAS,0,2.5,0,0.6,0.7,0,0,0,23.3,6.3,6.3
18,SeattleSeahawks,SEA,DST,2017,13,PHI,0,2.5,0,0.6,0.6,0,0,0,22.8,6.1,6.1
19,DetroitLions,DET,DST,2017,13,BAL,0,1.8,0,1,0.5,0,0,0,22.5,6,6
19,SanFrancisco49ers,SF,DST,2017,13,CHI,0,2.2,0,0.8,0.5,0,0,0,21.4,6,6
19,HoustonTexans,HOU,DST,2017,13,TEN,0,2.2,0,0.9,0.4,0,0,0,24,6,6
22,WashingtonRedskins,WAS,DST,2017,13,DAL,0,2.1,0,0.8,0.5,0,0,0,24.8,5.9,5.9
23,MinnesotaVikings,MIN,DST,2017,13,ATL,0,2.2,0,0.7,0.5,0,0,0,24.1,5.8,5.8
23,ArizonaCardinals,ARI,DST,2017,13,LAR,0,2,0,0.7,0.6,0,0,0,24.1,5.8,5.8
25,CarolinaPanthers,CAR,DST,2017,13,NO,0,2.1,0,0.7,0.5,0,0,0,26.1,5.7,5.7
26,IndianapolisColts,IND,DST,2017,13,JAX,0,1.7,0,0.7,0.6,0,0,0,25.3,5.5,5.5
27,NewYorkGiants,NYG,DST,2017,13,OAK,0,1.6,0,0.8,0.5,0,0,0,24.2,5.4,5.4
27,CincinnatiBengals,CIN,DST,2017,13,PIT,0,1.6,0,0.9,0.4,0,0,0,24,5.4,5.4
29,AtlantaFalcons,ATL,DST,2017,13,MIN,0,1.7,0,0.5,0.5,0,0,0,23.4,4.9,4.9
30,NewYorkJets,NYJ,DST,2017,13,KC,0,2.1,0,0.5,0.4,0,0,0,23.4,4.5,4.5
31,BuffaloBills,BUF,DST,2017,13,NE,0,1.8,0,0.7,0.5,0,0,0,28.6,4.4,4.4
32,ClevelandBrowns,CLE,DST,2017,13,LAC,0,1.2,0,0.5,0.4,0,0,0,28,3.2,3.2
