Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AdrianPetersonQ,MIN,RB,2015,3,LAC,19,90,4.7,1,4,3,23,0,0,0,17.3,17.3
2,MarshawnLynchP,SEA,RB,2015,3,CHI,19,86,4.5,1,3,2,18,0,0,0,16.4,16.4
3,LeGarretteBlount,NE,RB,2015,3,JAX,14,56,4,1,0,0,3,0,0,0,11.9,11.9
4,Le'VeonBellO,PIT,RB,2015,3,LAR,17,73,4.3,0,7,5,38,0,0,0,11.1,11.1
5,JamaalCharles,KC,RB,2015,3,GB,15,68,4.5,0,6,4,32,0,0,0,10,10
6,MattForteIR,CHI,RB,2015,3,SEA,15,58,3.9,0,7,5,40,0,0,0,9.8,9.8
7,JustinForsett,BAL,RB,2015,3,CIN,16,72,4.5,0,4,3,25,0,0,0,9.7,9.7
8,JonathanStewartIR,CAR,RB,2015,3,NO,18,82,4.6,0,3,2,14,0,0,0,9.6,9.6
9,LataviusMurray,OAK,RB,2015,3,CLE,16,71,4.4,0,4,3,22,0,0,0,9.3,9.3
10,LeSeanMcCoyQ,BUF,RB,2015,3,MIA,16,67,4.2,0,4,3,21,0,0,0,8.8,8.8
11,FrankGore,IND,RB,2015,3,TEN,16,68,4.2,0,3,2,17,0,0,0,8.5,8.5
11,CarlosHyde,SF,RB,2015,3,ARI,16,68,4.2,0,3,2,17,0,0,0,8.5,8.5
11,EddieLacy,GB,RB,2015,3,KC,15,68,4.5,0,3,2,17,0,0,0,8.5,8.5
14,DevontaFreemanO,ATL,RB,2015,3,DAL,13,49,3.8,0,5,4,34,0,0,0,8.3,8.3
14,CJAnderson,DEN,RB,2015,3,DET,14,57,4.1,0,4,3,26,0,0,0,8.3,8.3
16,TJYeldonP,JAX,RB,2015,3,NE,14,57,4.1,0,4,3,24,0,0,0,8.1,8.1
17,JosephRandle,DAL,RB,2015,3,ATL,16,70,4.4,0,1,1,10,0,0,0,8,8
17,JeremyHillIR,CIN,RB,2015,3,BAL,17,70,4.1,0,1,1,10,0,0,0,8,8
17,MelvinGordon,LAC,RB,2015,3,MIN,16,66,4.1,0,3,2,14,0,0,0,8,8
17,LamarMiller,MIA,RB,2015,3,BUF,14,59,4.2,0,4,3,21,0,0,0,8,8
21,IsaiahCrowell,CLE,RB,2015,3,OAK,16,70,4.4,0,1,1,8,0,0,0,7.8,7.8
22,ChrisJohnson,ARI,RB,2015,3,SF,16,66,4.1,0,1,1,9,0,0,0,7.5,7.5
23,AmeerAbdullah,DET,RB,2015,3,DEN,11,46,4.2,0,5,4,28,0,0,0,7.4,7.4
24,DougMartin,TB,RB,2015,3,HOU,15,60,4,0,3,2,13,0,0,0,7.3,7.3
25,DionLewis,NE,RB,2015,3,JAX,10,38,3.8,0,6,4,32,0,0,0,7,7
26,ChrisIvory,NYJ,RB,2015,3,PHI,15,60,4,0,1,1,8,0,0,0,6.8,6.8
27,TreMason,LAR,RB,2015,3,PIT,13,54,4.2,0,3,2,13,0,0,0,6.7,6.7
28,DannyWoodheadIR,LAC,RB,2015,3,MIN,7,29,4.1,0,6,4,37,0,0,0,6.6,6.6
29,MarkIngramSUS,NO,RB,2015,3,CAR,12,47,3.9,0,3,2,17,0,0,0,6.4,6.4
30,DukeJohnson,CLE,RB,2015,3,OAK,11,48,4.4,0,3,2,14,0,0,0,6.2,6.2
