Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,MattBryant,ATL,K,2015,7,TEN,2,2,100,0,3,3,9,9
1,StephenGostkowski,NE,K,2015,7,NYJ,2,2,100,0,3,3,9,9
1,JoshLamboP,LAC,K,2015,7,OAK,2,2,100,0,3,3,9,9
1,ChandlerCatanzaro,ARI,K,2015,7,BAL,2,2,100,0,3,3,9,9
5,StevenHauschka,SEA,K,2015,7,SF,2,2,100,0,2,2,8,8
5,DanCarpenter,BUF,K,2015,7,JAX,2,2,100,0,2,2,8,8
5,DustinHopkins,WAS,K,2015,7,TB,2,2,100,0,2,2,8,8
5,KaiForbath,NO,K,2015,7,IND,2,2,100,0,2,2,8,8
5,MattPrater,DET,K,2015,7,MIN,2,2,100,0,2,2,8,8
5,BlairWalsh,MIN,K,2015,7,DET,2,2,100,0,2,2,8,8
5,CairoSantos,KC,K,2015,7,PIT,2,2,100,0,2,2,8,8
5,GregZuerlein,LAR,K,2015,7,CLE,2,2,100,0,2,2,8,8
5,NickNovak,HOU,K,2015,7,MIA,2,2,100,0,2,2,8,8
5,AndrewFranks,MIA,K,2015,7,HOU,2,2,100,0,2,2,8,8
5,NickFolk,NYJ,K,2015,7,NE,2,2,100,0,2,2,8,8
5,SebastianJanikowski,OAK,K,2015,7,LAC,2,2,100,0,2,2,8,8
5,JoshBrown,NYG,K,2015,7,DAL,2,2,100,0,2,2,8,8
5,CalebSturgis,PHI,K,2015,7,CAR,2,2,100,0,2,2,8,8
5,GrahamGano,CAR,K,2015,7,PHI,2,2,100,0,2,2,8,8
5,JustinTucker,BAL,K,2015,7,ARI,2,2,100,0,2,2,8,8
21,PhilDawson,SF,K,2015,7,SEA,2,2,100,0,1,1,7,7
21,JasonMyers,JAX,K,2015,7,BUF,2,2,100,0,1,1,7,7
21,ConnorBarth,TB,K,2015,7,WAS,2,2,100,0,1,1,7,7
21,ChrisBoswell,PIT,K,2015,7,KC,2,2,100,0,1,1,7,7
25,RyanSuccopP,TEN,K,2015,7,ATL,1,1,100,0,3,3,6,6
25,AdamVinatieri,IND,K,2015,7,NO,1,2,50,0,3,3,6,6
27,ZachHocker,NO,K,2015,7,IND,1,1,100,0,2,2,5,5
27,TravisCoons,CLE,K,2015,7,LAR,1,1,100,0,2,2,5,5
27,DanBailey,DAL,K,2015,7,NYG,1,1,100,0,2,2,5,5
30,JordanGay,BUF,K,2015,7,JAX,0,0,0,0,0,0,0,0
30,BillyCundiff,BUF,K,2015,7,JAX,0,0,0,0,0,0,0,0
30,PatrickMurray,TB,K,2015,7,WAS,0,0,0,0,0,0,0,0
30,JoshScobee,PIT,K,2015,7,KC,0,0,0,0,0,0,0,0
30,ShaunSuisham,PIT,K,2015,7,KC,0,0,0,0,0,0,0,0
30,GarrettHartley,PIT,K,2015,7,KC,0,0,0,0,0,0,0,0
