Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2017,15,NE,11.89,7.3,58.3,103.8,0.7,0,8.7,14.9,0.1,0.2,0,0,0,0,14.6,14.6
2,KeenanAllenQ,LAC,WR,2017,15,KC,11.56,6.8,58.3,88.1,0.6,0,7.3,12.6,0,0.4,0,0,0.1,0.1,12.2,12.25
3,JulioJonesP,ATL,WR,2017,15,TB,8.64,6,66.7,90.3,0.5,0,10,15,0,0.1,0,0,0,0,12,12.04
4,MichaelThomas,NO,WR,2017,15,NYJ,9.54,6.2,60,78.6,0.6,0,7.9,13.2,0,0,0,0,0,0,11.5,11.46
5,AdamThielen,MIN,WR,2017,15,CIN,7.63,5.7,75,79.3,0.5,0,9.9,13.2,0,0,0,0,0,0,10.9,10.93
6,DeAndreHopkinsQ,HOU,WR,2017,15,JAX,10.3,6.1,60,77.5,0.4,0,7.8,13,0,0,0,0,0,0,10.2,10.15
7,DougBaldwinQ,SEA,WR,2017,15,LAR,7.74,4.9,62.5,68.1,0.5,0,8.5,13.6,0.1,0.5,0,0,0,0,9.9,9.86
8,AJGreenP,CIN,WR,2017,15,MIN,7.57,5.3,62.5,73.9,0.4,0,9.2,14.8,0,0,0,0,0,0,9.8,9.79
9,DevinFunchess,CAR,WR,2017,15,GB,7.13,4.6,71.4,67.1,0.5,0,9.6,13.4,0,0.1,0,0,0,0,9.7,9.72
10,DavanteAdams,GB,WR,2017,15,CAR,7.04,5.3,71.4,67,0.5,0,9.6,13.4,0,0,0,0,0,0,9.7,9.7
11,DezBryant,DAL,WR,2017,15,OAK,7.6,5,62.5,65.2,0.5,0,8.1,13,0,0,0,0,0,0,9.5,9.52
12,MarvinJones,DET,WR,2017,15,CHI,7.22,4.3,57.1,64.8,0.5,0,9.3,16.2,0,0,0,0,0,0,9.5,9.48
13,JoshGordonQ,CLE,WR,2017,15,BAL,7.05,4.8,71.4,69.7,0.4,0,10,14,0,0,0,0,0,0,9.4,9.37
14,BrandinCooks,NE,WR,2017,15,PIT,6.43,4.5,66.7,67.9,0.4,0,11.3,17,0.3,1,0,0,0,0,9.3,9.29
15,TyreekHill,KC,WR,2017,15,LAC,6.62,4.7,71.4,61.8,0.4,0,8.9,12.4,1.3,6.5,6,0,0,0,9.2,9.23
16,AlshonJefferyQ,PHI,WR,2017,15,NYG,6.06,4.1,66.7,61,0.5,0,10.2,15.2,0,0,0,0,0,0,9.1,9.1
17,LarryFitzgeraldQ,ARI,WR,2017,15,WAS,8.49,6.2,75,66.3,0.4,0,8.2,11,0,0,0,0,0,0,9,9.03
18,MikeEvans,TB,WR,2017,15,ATL,7.05,4.7,71.4,65.7,0.4,0,9.4,13.2,0,0,0,0,0,0,9,8.97
19,JarvisLandry,MIA,WR,2017,15,BUF,11.03,6.2,54.5,63.8,0.4,0,5.8,10.7,0.2,1.7,0,0,0,0,9,8.95
20,MichaelCrabtree,OAK,WR,2017,15,DAL,8.26,5.4,62.5,64.1,0.4,0,8,12.8,0,0,0,0,0,0,8.8,8.81
21,DemaryiusThomas,DEN,WR,2017,15,IND,7.44,5.1,71.4,64,0.4,0,9.1,12.8,0,0,0,0,0,0,8.8,8.8
22,MarqiseLeeIR,JAX,WR,2017,15,HOU,7.1,4.9,71.4,62.4,0.4,0,8.9,12.4,0.1,0.3,0,0,0,0,8.7,8.67
23,MarquiseGoodwinP,SF,WR,2017,15,TEN,6.95,4.4,57.1,67.5,0.3,0,9.7,17,0,0.3,0,0,0,0,8.6,8.58
24,RobertWoods,LAR,WR,2017,15,SEA,7.42,4.5,57.1,59.9,0.4,0,8.6,15,0.1,0.6,0,0,0,0,8.4,8.45
25,GoldenTateQ,DET,WR,2017,15,CHI,8.96,5.6,66.7,64.7,0.3,0,7.2,10.8,0.4,1.3,0,0,0,0,8.4,8.4
26,CooperKupp,LAR,WR,2017,15,SEA,6.62,4.8,71.4,59.4,0.4,0,8.4,11.8,0,0.1,0,0,0,0,8.4,8.35
27,JamisonCrowder,WAS,WR,2017,15,ARI,8.67,4.9,55.6,62.1,0.3,0,6.9,12.4,0.4,1.6,0,0,0,0,8.2,8.17
28,DedeWestbrook,JAX,WR,2017,15,HOU,6.92,4.3,57.1,57,0.4,0,8.1,14.2,0,0.1,0,0,0,0,8.1,8.11
29,MohamedSanu,ATL,WR,2017,15,TB,8.14,4.6,62.5,54.9,0.4,0,6.9,11,0.2,0.6,0,0,0,0,8,7.95
30,JordyNelson,GB,WR,2017,15,CAR,7.65,4.4,50,54.6,0.4,0,6.9,13.8,0,0,0,0,0,0,7.9,7.86
31,JujuSmith-SchusterP,PIT,WR,2017,15,NE,6.23,3.8,66.7,54.1,0.4,0,9,13.5,0,0.2,0,0,0,0,7.8,7.83
32,StefonDiggs,MIN,WR,2017,15,CIN,7.91,4.6,62.5,57.7,0.3,0,7.2,11.6,0.2,1.1,0,0,0,0,7.7,7.68
32,RobbyAnderson,NYJ,WR,2017,15,NO,5.18,3.9,80,58.2,0.3,0,11.6,14.5,0.1,0.6,0,0,0,0,7.7,7.68
34,T.Y.Hilton,IND,WR,2017,15,DEN,5.32,3.7,80,55.9,0.3,0,11.2,14,0,0,0,0,0,0,7.4,7.39
35,SterlingShepard,NYG,WR,2017,15,PHI,5.46,4.2,80,53.5,0.3,0,10.8,13.5,0.1,1,0,0,0,0,7.2,7.25
36,DeSeanJackson,TB,WR,2017,15,ATL,6.31,3.9,66.7,53.5,0.3,0,9,13.5,0,0.4,0,0,0,0,7.2,7.19
37,PaulRichardson,SEA,WR,2017,15,LAR,4.82,3.6,80,52.7,0.3,0,10.6,13.2,0,0,0,0,0,0,7.1,7.07
38,KennyStills,MIA,WR,2017,15,BUF,5.42,3.5,80,52.5,0.3,0,10.4,13,0,0,0,0,0,0,7,7.05
39,SammyWatkins,LAR,WR,2017,15,SEA,4.02,3,75,45.5,0.4,0,11.5,15.3,0,0,0,0,0,0,7,6.95
40,RishardMatthews,TEN,WR,2017,15,SF,6.68,3.8,57.1,51.3,0.3,0,7.3,12.8,0,0,0,0,0,0,6.9,6.93
41,CoreyColeman,CLE,WR,2017,15,BAL,6.62,3.7,57.1,49.2,0.3,0,7,12.2,0.1,0.5,0,0,0,0,6.8,6.77
42,MikeWallaceIR,BAL,WR,2017,15,CLE,5.54,3.6,66.7,49.2,0.3,0,8.2,12.2,0,0,0,0,0,0,6.7,6.72
43,RandallCobbQ,GB,WR,2017,15,CAR,7.05,4.1,57.1,44.8,0.3,0,6.4,11.2,0.5,1.7,0,0,0,0,6.4,6.45
44,NelsonAgholor,PHI,WR,2017,15,NYG,5.18,3.3,60,43.9,0.3,0,8.8,14.7,0,0.1,0,0,0,0,6.2,6.2
45,MartavisBryant,PIT,WR,2017,15,NE,5.61,3.3,50,40.6,0.3,0,6.8,13.7,0.4,1.5,0,0,0,0,6,6.01
46,TylerLockett,SEA,WR,2017,15,LAR,3.97,2.9,75,41,0.3,0,10.2,13.7,0.7,2.8,3,0,0.1,0.1,6,5.98
47,JoshDoctson,WAS,WR,2017,15,ARI,4.65,3,60,40.9,0.3,0,8.2,13.7,0,0,0,0,0,0,5.9,5.89
48,KelvinBenjamin,BUF,WR,2017,15,MIA,5.01,2.9,60,40,0.3,0,8,13.3,0,0.1,0,0,0,0,5.8,5.81
49,JeremyMaclin,BAL,WR,2017,15,CLE,6.11,3.8,66.7,45.8,0.2,0,7.7,11.5,0,0,0,0,0,0,5.8,5.78
