Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DavidJohnson,ARI,RB,2016,15,NO,19.8,83.2,4.2,0.8,7.41,5.7,57.6,0.3,0.3,0.3,20.1,20.08
2,Le'VeonBellO,PIT,RB,2016,15,CIN,20.6,97.1,4.6,0.7,9.26,6.3,51.9,0.2,0.2,0.2,19.9,19.9
3,LeSeanMcCoyQ,BUF,RB,2016,15,CLE,20.1,101.1,5,1,3.8,2.8,21.8,0.1,0.1,0.1,18.7,18.69
4,EzekielElliott,DAL,RB,2016,15,TB,20.8,97.6,4.7,0.8,3.45,2.6,21.8,0.1,0.2,0.2,16.9,16.94
5,DevontaFreemanO,ATL,RB,2016,15,SF,16.5,74.6,4.7,0.9,3.91,2.9,25.1,0.1,0.1,0.1,15.8,15.77
6,DeMarcoMurray,TEN,RB,2016,15,KC,20,88.4,4.4,0.5,3.77,2.9,21.5,0.1,0.2,0.2,14.2,14.19
7,LamarMiller,HOU,RB,2016,15,JAX,20,81.8,4.1,0.5,2.78,2,14.6,0.1,0.1,0.1,13,13.04
8,JordanHoward,CHI,RB,2016,15,GB,17.6,78.4,4.3,0.4,3.28,2.4,20.3,0.1,0.1,0.1,12.7,12.67
9,JeremyHillIR,CIN,RB,2016,15,PIT,17,65.6,3.9,0.6,3.38,2.6,19.7,0.1,0.1,0.1,12.5,12.53
10,LataviusMurray,OAK,RB,2016,15,LAC,15.6,63.6,4,0.6,3.59,2.7,20,0.1,0.1,0.1,12.4,12.36
11,JayAjayiP,MIA,RB,2016,15,NYJ,17.5,76.4,4.2,0.6,2.76,2,14.2,0,0.2,0.2,12.3,12.26
12,SpencerWare,KC,RB,2016,15,TEN,15.5,68.1,4.2,0.5,2.78,2,19.7,0.1,0.1,0.1,12.2,12.18
13,ThomasRawls,SEA,RB,2016,15,LAR,16,72.4,4.5,0.5,2.48,1.9,14.1,0.1,0.1,0.1,12,12.05
14,CarlosHyde,SF,RB,2016,15,ATL,16.1,71.6,4.5,0.5,2.8,2,13.9,0.1,0.1,0.1,12,11.95
15,RobKelleyIR,WAS,RB,2016,15,CAR,17.4,72.7,4.3,0.6,1.93,1.3,8.8,0,0.1,0.1,11.6,11.55
16,TevinColeman,ATL,RB,2016,15,SF,10.7,46.7,4.3,0.5,3.21,2.4,25.2,0.2,0.1,0.1,11.2,11.19
