Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2015,2,BUF,9,5,55.6,68,1,0,7.6,13.6,0,0,0,0,0,0,12.8,12.8
2,JimmyGrahamP,SEA,TE,2015,2,GB,7,5,71.4,62,1,0,8.9,12.4,0,0,0,0,0,0,12.2,12.2
3,JasonWittenIR,DAL,TE,2015,2,PHI,9,5,55.6,61,1,0,6.8,12.2,0,0,0,0,0,0,12.1,12.1
4,TylerEifert,CIN,TE,2015,2,LAC,7,5,71.4,60,1,0,8.6,12,0,0,0,0,0,0,12,12
5,TravisKelce,KC,TE,2015,2,DEN,7,5,71.4,54,1,0,7.7,10.8,0,0,0,0,0,0,11.4,11.4
6,JordanCameron,MIA,TE,2015,2,JAX,6,4,66.7,51,1,0,8.5,12.8,0,0,0,0,0,0,11.1,11.1
7,GregOlsenO,CAR,TE,2015,2,HOU,7,4,57.1,50,1,0,7.1,12.5,0,0,0,0,0,0,11,11
8,MartellusBennett,CHI,TE,2015,2,ARI,8,5,62.5,48,1,0,6,9.6,0,0,0,0,0,0,10.8,10.8
9,LarryDonnell,NYG,TE,2015,2,ATL,6,4,66.7,46,1,0,7.7,11.5,0,0,0,0,0,0,10.6,10.6
10,HeathMiller,PIT,TE,2015,2,SF,6,4,66.7,43,1,0,7.2,10.8,0,0,0,0,0,0,10.3,10.3
10,KyleRudolph,MIN,TE,2015,2,DET,7,4,57.1,43,1,0,6.1,10.8,0,0,0,0,0,0,10.3,10.3
12,LadariusGreen,LAC,TE,2015,2,CIN,6,4,66.7,42,1,0,7,10.5,0,0,0,0,0,0,10.2,10.2
12,ZachErtz,PHI,TE,2015,2,DAL,7,4,57.1,42,1,0,6,10.5,0,0,0,0,0,0,10.2,10.2
14,CobyFleener,IND,TE,2015,2,NYJ,4,3,75,32,1,0,8,10.7,0,0,0,0,0,0,9.2,9.2
15,CharlesClayQ,BUF,TE,2015,2,NE,4,3,75,31,1,0,7.8,10.3,0,0,0,0,0,0,9.1,9.1
16,AustinSeferian-JenkinsP,TB,TE,2015,2,NO,6,4,66.7,50,0,0,8.3,12.5,0,0,0,0,0,0,5,5
17,VernonDavis,SF,TE,2015,2,PIT,5,3,60,36,0,0,7.2,12,0,0,0,0,0,0,3.6,3.6
17,JordanReed,WAS,TE,2015,2,LAR,4,3,75,36,0,0,9,12,0,0,0,0,0,0,3.6,3.6
19,JaredCook,LAR,TE,2015,2,WAS,4,3,75,33,0,0,8.2,11,0,0,0,0,0,0,3.3,3.3
20,MarcedesLewis,JAX,TE,2015,2,MIA,5,3,60,32,0,0,6.4,10.7,0,0,0,0,0,0,3.2,3.2
21,DarrenFells,ARI,TE,2015,2,CHI,4,3,75,31,0,0,7.8,10.3,0,0,0,0,0,0,3.1,3.1
22,OwenDaniels,DEN,TE,2015,2,KC,4,3,75,30,0,0,7.5,10,0,0,0,0,0,0,3,3
23,EricEbronP,DET,TE,2015,2,MIN,4,3,75,29,0,0,7.2,9.7,0,0,0,0,0,0,2.9,2.9
23,BrentCelek,PHI,TE,2015,2,DAL,5,3,60,29,0,0,5.8,9.7,0,0,0,0,0,0,2.9,2.9
23,DwayneAllen,IND,TE,2015,2,NYJ,5,3,60,29,0,0,5.8,9.7,0,0,0,0,0,0,2.9,2.9
26,MychalRivera,OAK,TE,2015,2,BAL,3,2,66.7,28,0,0,9.3,14,0,0,0,0,0,0,2.8,2.8
27,GarrettGraham,HOU,TE,2015,2,CAR,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
27,ScottChandler,NE,TE,2015,2,BUF,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
27,CrockettGillmore,BAL,TE,2015,2,OAK,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
27,JeffCumberland,NYJ,TE,2015,2,IND,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
31,BenjaminWatson,NO,TE,2015,2,TB,4,3,75,24,0,0,6,8,0,0,0,0,0,0,2.4,2.4
31,JacobTamme,ATL,TE,2015,2,NYG,3,2,66.7,24,0,0,8,12,0,0,0,0,0,0,2.4,2.4
33,MaxxWilliams,BAL,TE,2015,2,OAK,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
33,RichardRodgersIR,GB,TE,2015,2,SEA,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
35,AnthonyFasano,TEN,TE,2015,2,CLE,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
35,GavinEscobar,DAL,TE,2015,2,PHI,4,2,50,22,0,0,5.5,11,0,0,0,0,0,0,2.2,2.2
37,EdDickson,CAR,TE,2015,2,HOU,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
37,JermaineGreshamQ,ARI,TE,2015,2,CHI,4,2,50,19,0,0,4.8,9.5,0,0,0,0,0,0,1.9,1.9
37,RobHousler,CLE,TE,2015,2,TEN,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
37,DerekCarrier,WAS,TE,2015,2,LAR,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
41,LanceKendricks,LAR,TE,2015,2,WAS,4,2,50,17,0,0,4.2,8.5,0,0,0,0,0,0,1.7,1.7
41,AndrewQuarless,GB,TE,2015,2,SEA,3,2,66.7,17,0,0,5.7,8.5,0,0,0,0,0,0,1.7,1.7
43,LevineToilolo,ATL,TE,2015,2,NYG,3,2,66.7,15,0,0,5,7.5,0,0,0,0,0,0,1.5,1.5
44,CJFiedorowiczIR,HOU,TE,2015,2,CAR,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
44,GarrettCelek,SF,TE,2015,2,PIT,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
44,CraigStevens,TEN,TE,2015,2,CLE,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
44,ClayHarbor,JAX,TE,2015,2,MIA,3,2,66.7,14,0,0,4.7,7,0,0,0,0,0,0,1.4,1.4
44,LukeWillson,SEA,TE,2015,2,GB,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
49,ChrisGragg,BUF,TE,2015,2,NE,1,1,100,13,0,0,13,13,0,0,0,0,0,0,1.3,1.3
50,VirgilGreen,DEN,TE,2015,2,KC,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
50,BrandonMyers,TB,TE,2015,2,NO,3,2,66.7,12,0,0,4,6,0,0,0,0,0,0,1.2,1.2
50,RhettEllison,MIN,TE,2015,2,DET,1,1,100,12,0,0,12,12,0,0,0,0,0,0,1.2,1.2
50,TimWright,DET,TE,2015,2,MIN,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
50,GaryBarnidge,CLE,TE,2015,2,TEN,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
50,JimDray,CLE,TE,2015,2,TEN,1,1,100,12,0,0,12,12,0,0,0,0,0,0,1.2,1.2
50,JeromeCunningham,NYG,TE,2015,2,ATL,1,1,100,12,0,0,12,12,0,0,0,0,0,0,1.2,1.2
50,CliveWalford,OAK,TE,2015,2,BAL,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
58,JoshHill,NO,TE,2015,2,TB,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.1,1.1
58,KellenDavis,NYJ,TE,2015,2,IND,1,1,100,11,0,0,11,11,0,0,0,0,0,0,1.1,1.1
60,RyanHewitt,CIN,TE,2015,2,LAC,2,1,50,9,0,0,4.5,9,0,0,0,0,0,0,0.9,0.9
60,DionSims,MIA,TE,2015,2,JAX,1,1,100,9,0,0,9,9,0,0,0,0,0,0,0.9,0.9
62,JamesO'Shaughnessy,KC,TE,2015,2,DEN,2,1,50,8,0,0,4,8,0,0,0,0,0,0,0.8,0.8
62,MattSpaeth,PIT,TE,2015,2,SF,1,1,100,8,0,0,8,8,0,0,0,0,0,0,0.8,0.8
62,VanceMcDonald,SF,TE,2015,2,PIT,2,1,50,8,0,0,4,8,0,0,0,0,0,0,0.8,0.8
62,BrandonPettigrew,DET,TE,2015,2,MIN,2,1,50,8,0,0,4,8,0,0,0,0,0,0,0.8,0.8
62,LeeSmith,OAK,TE,2015,2,BAL,2,1,50,8,0,0,4,8,0,0,0,0,0,0,0.8,0.8
67,ChaseFord,MIN,TE,2015,2,DET,1,1,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
