Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,CalvinJohnson,DET,WR,2014,3,GB,9,6,66.7,126,1,0,14,21,0,0,0,0,0,0,18.6,18.6
2,JordyNelson,GB,WR,2014,3,DET,14,8,57.1,122,1,0,8.7,15.2,0,0,0,0,0,0,18.2,18.2
3,BrandonMarshall,CHI,WR,2014,3,NYJ,10,6,60,116,1,0,11.6,19.3,0,0,0,0,0,0,17.6,17.6
4,SammyWatkins,BUF,WR,2014,3,LAC,9,7,77.8,99,1,0,11,14.1,0,0,0,0,0,0,15.9,15.9
5,JulioJonesP,ATL,WR,2014,3,TB,9,6,66.7,96,1,0,10.7,16,0,0,0,0,0,0,15.6,15.6
6,RandallCobbQ,GB,WR,2014,3,DET,10,6,60,94,1,0,9.4,15.7,1,1,1,0,0,0,15.5,15.5
7,JulianEdelmanSUS,NE,WR,2014,3,OAK,11,7,63.6,87,1,0,7.9,12.4,2,1,0.5,0,0,0,14.8,14.8
7,SteveSmith,BAL,WR,2014,3,CLE,11,7,63.6,88,1,0,8,12.6,0,0,0,0,0,0,14.8,14.8
9,DezBryant,DAL,WR,2014,3,LAR,12,8,66.7,87,1,0,7.2,10.9,0,0,0,0,0,0,14.7,14.7
10,AntonioBrown,PIT,WR,2014,3,CAR,10,6,60,85,1,0,8.5,14.2,1,0,0,0,0,0,14.5,14.5
11,DemaryiusThomas,DEN,WR,2014,3,SEA,9,6,66.7,83,1,0,9.2,13.8,0,0,0,0,0,0,14.3,14.3
12,JamesJones,OAK,WR,2014,3,NE,9,7,77.8,82,1,0,9.1,11.7,0,0,0,0,0,0,14.2,14.2
13,KeenanAllenQ,LAC,WR,2014,3,BUF,10,6,60,73,1,0,7.3,12.2,0,0,0,0,0,0,13.3,13.3
14,MikeWallaceIR,MIA,WR,2014,3,KC,8,5,62.5,71,1,0,8.9,14.2,0,0,0,0,0,0,13.1,13.1
14,PercyHarvin,SEA,WR,2014,3,DEN,9,5,55.6,61,1,0,6.8,12.2,1,10,10,0,0,0,13.1,13.1
16,AndrewHawkins,CLE,WR,2014,3,BAL,9,6,66.7,66,1,0,7.3,11,0,0,0,0,0,0,12.6,12.6
17,VincentJackson,TB,WR,2014,3,ATL,8,6,75,65,1,0,8.1,10.8,0,0,0,0,0,0,12.5,12.5
18,JeremyKerley,NYJ,WR,2014,3,CHI,10,6,60,62,1,0,6.2,10.3,0,0,0,0,0,0,12.2,12.2
19,ReggieWayne,IND,WR,2014,3,JAX,9,5,55.6,59,1,0,6.6,11.8,0,0,0,0,0,0,11.9,11.9
20,DeAndreHopkinsQ,HOU,WR,2014,3,NYG,8,5,62.5,55,1,0,6.9,11,0,0,0,0,0,0,11.5,11.5
21,GoldenTateQ,DET,WR,2014,3,GB,6,4,66.7,50,1,0,8.3,12.5,0,0,0,0,0,0,11,11
22,JeremyMaclin,PHI,WR,2014,3,WAS,10,6,60,103,0,0,10.3,17.2,0,0,0,0,0,0,10.3,10.3
22,MichaelCrabtree,SF,WR,2014,3,ARI,6,4,66.7,43,1,0,7.2,10.8,0,0,0,0,0,0,10.3,10.3
24,AJGreenP,CIN,WR,2014,3,TEN,10,7,70,93,0,0,9.3,13.3,0,0,0,0,0,0,9.3,9.3
25,HarryDouglas,ATL,WR,2014,3,TB,3,2,66.7,32,1,0,10.7,16,0,0,0,0,0,0,9.2,9.2
26,BrianQuick,LAR,WR,2014,3,DAL,10,7,70,88,0,0,8.8,12.6,0,0,0,0,0,0,8.8,8.8
27,AndreJohnson,HOU,WR,2014,3,NYG,11,7,63.6,87,0,0,7.9,12.4,0,0,0,0,0,0,8.7,8.7
28,AnquanBoldin,SF,WR,2014,3,ARI,10,7,70,86,0,0,8.6,12.3,0,0,0,0,0,0,8.6,8.6
29,LarryFitzgeraldQ,ARI,WR,2014,3,SF,8,6,75,84,0,0,10.5,14,0,0,0,0,0,0,8.4,8.4
29,EmmanuelSanders,DEN,WR,2014,3,SEA,10,7,70,84,0,0,8.4,12,1,0,0,0,0,0,8.4,8.4
31,VictorCruz,NYG,WR,2014,3,HOU,10,7,70,78,0,0,7.8,11.1,0,0,0,0,0,0,7.8,7.8
31,MarkusWheaton,PIT,WR,2014,3,CAR,8,6,75,77,0,0,9.6,12.8,0,1,0,0,0,0,7.8,7.8
33,CordarrellePatterson,MIN,WR,2014,3,NO,9,6,66.7,72,0,0,8,12,1,2,2,0,0,0,7.4,7.4
34,T.Y.Hilton,IND,WR,2014,3,JAX,7,5,71.4,71,0,0,10.1,14.2,0,0,0,0,0,0,7.1,7.1
34,AlshonJefferyQ,CHI,WR,2014,3,NYJ,7,5,71.4,71,0,0,10.1,14.2,0,0,0,0,0,0,7.1,7.1
36,KelvinBenjamin,CAR,WR,2014,3,PIT,9,5,55.6,67,0,0,7.4,13.4,0,0,0,0,0,0,6.7,6.7
37,MikeEvans,TB,WR,2014,3,ATL,8,5,62.5,64,0,0,8,12.8,0,0,0,0,0,0,6.4,6.4
38,WesWelker,DEN,WR,2014,3,SEA,7,5,71.4,63,0,0,9,12.6,0,0,0,0,0,0,6.3,6.3
39,DeSeanJackson,WAS,WR,2014,3,PHI,6,4,66.7,61,0,0,10.2,15.2,0,1,0,0,0,0,6.2,6.2
40,BrianHartline,MIA,WR,2014,3,KC,8,5,62.5,61,0,0,7.6,12.2,0,0,0,0,0,0,6.1,6.1
41,EddieRoyal,LAC,WR,2014,3,BUF,11,6,54.5,60,0,0,5.5,10,0,0,0,0,0,0,6,6
42,RuebenRandleIR,NYG,WR,2014,3,HOU,7,5,71.4,59,0,0,8.4,11.8,0,0,0,0,0,0,5.9,5.9
42,GregJennings,MIN,WR,2014,3,NO,7,5,71.4,59,0,0,8.4,11.8,0,0,0,0,0,0,5.9,5.9
42,DwayneBowe,KC,WR,2014,3,MIA,7,4,57.1,59,0,0,8.4,14.8,0,0,0,0,0,0,5.9,5.9
45,DavanteAdams,GB,WR,2014,3,DET,8,6,75,57,0,0,7.1,9.5,0,0,0,0,0,0,5.7,5.7
45,JerrichoCotchery,CAR,WR,2014,3,PIT,8,5,62.5,57,0,0,7.1,11.4,0,0,0,0,0,0,5.7,5.7
47,MichaelFloyd,ARI,WR,2014,3,SF,6,4,66.7,56,0,0,9.3,14,0,0,0,0,0,0,5.6,5.6
48,PierreGarcon,WAS,WR,2014,3,PHI,9,5,55.6,55,0,0,6.1,11,0,0,0,0,0,0,5.5,5.5
49,AndreRoberts,WAS,WR,2014,3,PHI,8,5,62.5,53,0,0,6.6,10.6,1,0,0,0,0,0,5.3,5.3
49,MilesAustin,CLE,WR,2014,3,BAL,6,4,66.7,53,0,0,8.8,13.2,0,0,0,0,0,0,5.3,5.3
49,EricDecker,NYJ,WR,2014,3,CHI,6,4,66.7,53,0,0,8.8,13.2,0,0,0,0,0,0,5.3,5.3
52,AllenHurns,JAX,WR,2014,3,IND,8,5,62.5,52,0,0,6.5,10.4,0,0,0,0,0,0,5.2,5.2
52,TorreySmith,BAL,WR,2014,3,CLE,6,4,66.7,52,0,0,8.7,13,0,0,0,0,0,0,5.2,5.2
54,RyanGrant,WAS,WR,2014,3,PHI,6,4,66.7,49,0,0,8.2,12.2,0,0,0,0,0,0,4.9,4.9
54,KennyStills,NO,WR,2014,3,MIN,6,4,66.7,49,0,0,8.2,12.2,0,0,0,0,0,0,4.9,4.9
54,SantonioHolmes,CHI,WR,2014,3,NYJ,6,4,66.7,49,0,0,8.2,12.2,0,0,0,0,0,0,4.9,4.9
57,JustinHunter,TEN,WR,2014,3,CIN,8,5,62.5,47,0,0,5.9,9.4,0,0,0,0,0,0,4.7,4.7
57,KendallWright,TEN,WR,2014,3,CIN,7,5,71.4,47,0,0,6.7,9.4,0,0,0,0,0,0,4.7,4.7
59,JasonAvant,CAR,WR,2014,3,PIT,6,4,66.7,46,0,0,7.7,11.5,0,0,0,0,0,0,4.6,4.6
60,BrandinCooks,NO,WR,2014,3,MIN,6,4,66.7,44,0,0,7.3,11,1,1,1,0,0,0,4.5,4.5
60,JarvisLandry,MIA,WR,2014,3,KC,7,4,57.1,45,0,0,6.4,11.2,0,0,0,0,0,0,4.5,4.5
62,MohamedSanu,CIN,WR,2014,3,TEN,5,3,60,43,0,0,8.6,14.3,0,1,0,0,0,0,4.4,4.4
63,NateWashington,TEN,WR,2014,3,CIN,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
63,MalcomFloyd,LAC,WR,2014,3,BUF,4,3,75,41,0,0,10.2,13.7,0,0,0,0,0,0,4.1,4.1
63,JohnBrown,ARI,WR,2014,3,SF,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
63,JermaineKearse,SEA,WR,2014,3,DEN,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
63,DougBaldwinQ,SEA,WR,2014,3,DEN,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
68,HakeemNicks,IND,WR,2014,3,JAX,6,4,66.7,40,0,0,6.7,10,0,0,0,0,0,0,4,4
69,KenbrellThompkins,NE,WR,2014,3,OAK,5,3,60,38,0,0,7.6,12.7,0,0,0,0,0,0,3.8,3.8
70,ChrisGivens,LAR,WR,2014,3,DAL,3,2,66.7,37,0,0,12.3,18.5,0,0,0,0,0,0,3.7,3.7
71,TerranceWilliams,DAL,WR,2014,3,LAR,4,3,75,35,0,0,8.8,11.7,0,0,0,0,0,0,3.5,3.5
71,DenariusMoore,OAK,WR,2014,3,NE,4,3,75,35,0,0,8.8,11.7,0,0,0,0,0,0,3.5,3.5
71,MarquesColston,NO,WR,2014,3,MIN,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
74,AndreHolmes,OAK,WR,2014,3,NE,4,3,75,31,0,0,7.8,10.3,0,0,0,0,0,0,3.1,3.1
74,AllenRobinson,JAX,WR,2014,3,IND,5,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,3.1,3.1
76,JeremyRoss,DET,WR,2014,3,GB,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
76,TravisBenjaminQ,CLE,WR,2014,3,BAL,3,2,66.7,29,0,0,9.7,14.5,0,1,0,0,0,0,3,3
78,DevinHester,ATL,WR,2014,3,TB,3,2,66.7,29,0,0,9.7,14.5,0,0,0,0,0,0,2.9,2.9
78,JordanMatthewsP,PHI,WR,2014,3,WAS,4,2,50,29,0,0,7.2,14.5,0,0,0,0,0,0,2.9,2.9
78,RobertMeachem,NO,WR,2014,3,MIN,5,3,60,29,0,0,5.8,9.7,0,0,0,0,0,0,2.9,2.9
78,DonnieAvery,KC,WR,2014,3,MIA,5,3,60,29,0,0,5.8,9.7,0,0,0,0,0,0,2.9,2.9
78,AJJenkins,KC,WR,2014,3,MIA,5,3,60,29,0,0,5.8,9.7,0,0,0,0,0,0,2.9,2.9
78,JustinBrown,PIT,WR,2014,3,CAR,4,3,75,29,0,0,7.2,9.7,0,0,0,0,0,0,2.9,2.9
84,PrestonParker,NYG,WR,2014,3,HOU,3,2,66.7,28,0,0,9.3,14,0,0,0,0,0,0,2.8,2.8
84,MikeWilliams,BUF,WR,2014,3,LAC,3,2,66.7,28,0,0,9.3,14,0,0,0,0,0,0,2.8,2.8
86,JarrettBoykin,GB,WR,2014,3,DET,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
86,LanceMoore,PIT,WR,2014,3,CAR,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
88,ColeBeasleyQ,DAL,WR,2014,3,LAR,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
88,SteveJohnson,SF,WR,2014,3,ARI,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
88,JuniorHemingway,KC,WR,2014,3,MIA,2,1,50,16,0,0,8,16,1,9,9,0,0,0,2.5,2.5
