Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeMarcoMurray,DAL,RB,2013,16,WAS,17,106,6.2,1,4,3,23,0,0,0,18.9,18.9
2,LeSeanMcCoyQ,PHI,RB,2013,16,CHI,23,130,5.7,0,4,4,43,0,0,0,17.3,17.3
3,MattForteIR,CHI,RB,2013,16,PHI,24,120,5,0,6,5,44,0,0,0,16.4,16.4
4,ReggieBush,DET,RB,2013,16,NYG,19,104,5.5,0,6,4,31,0,0,0,13.5,13.5
5,AlfredMorrisQ,WAS,RB,2013,16,DAL,31,120,3.9,0,2,2,14,0,0,0,13.4,13.4
6,AdrianPetersonQ,MIN,RB,2013,16,CIN,29,129,4.4,0,3,2,2,0,0,0,13.1,13.1
6,Le'VeonBellO,PIT,RB,2013,16,GB,23,79,3.4,0,8,6,52,0,0,0,13.1,13.1
8,FrankGore,SF,RB,2013,16,ATL,30,120,4,0,2,2,6,0,0,0,12.6,12.6
9,JamaalCharles,KC,RB,2013,16,IND,13,78,6,0,4,3,45,0,0,0,12.3,12.3
10,KnowshonMoreno,DEN,RB,2013,16,HOU,21,87,4.1,0,3,3,30,0,0,0,11.7,11.7
11,GiovaniBernardP,CIN,RB,2013,16,MIN,16,75,4.7,0,5,5,38,0,0,0,11.3,11.3
12,DennisJohnson,HOU,RB,2013,16,DEN,20,86,4.3,0,4,4,24,0,0,0,11,11
13,PierreThomas,NO,RB,2013,16,CAR,12,49,4.1,0,8,8,58,0,0,0,10.7,10.7
14,AndreBrown,NYG,RB,2013,16,DET,20,82,4.1,0,5,4,21,0,0,0,10.3,10.3
14,EddieLacy,GB,RB,2013,16,PIT,18,73,4.1,0,4,3,30,0,0,0,10.3,10.3
14,RyanMathews,LAC,RB,2013,16,OAK,20,87,4.4,0,2,2,16,0,0,0,10.3,10.3
17,RayRice,BAL,RB,2013,16,NE,20,77,3.8,0,5,4,24,0,0,0,10.1,10.1
18,LamarMiller,MIA,RB,2013,16,BUF,19,67,3.5,0,4,4,32,0,0,0,9.9,9.9
19,ZacStacy,LAR,RB,2013,16,TB,24,93,3.9,0,3,2,5,0,0,0,9.8,9.8
